hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae7447,2026-06-16 02:10:42.957728,EAGLE32,169863,5600,24875,34.94046,-122.104912,E-2 Hawkeye,245,201,-64,False,adsb_icao
ae0573,2026-06-16 02:10:42.957740,RCH2036,86-0022,1747,37000,33.936813,-115.808884,C-5M Galaxy,111,454,64,False,adsb_icao
ae145c,2026-06-16 02:10:42.957747,RCH645,06-6158,7157,36025,42.751999,-109.251106,C-17A Globemaster,256,446,7,False,mlat
ae07fe,2026-06-16 02:10:42.957754,JAVA33,98-0052,0775,36000,44.330765,-103.287292,C-17A Globemaster,293,375,-64,False,adsb_icao
ae1178,2026-06-16 02:10:42.957760,RCH3229,02-1106,1314,36000,44.775368,-99.193108,C-17A Globemaster,281,392,0,False,mlat
ae5ba7,2026-06-16 02:10:42.957782,GRYHK08,169060,4666,5150,37.389828,-76.115074,E-2 Hawkeye,224,201,0,False,adsb_icao
ae07f6,2026-06-16 02:10:42.957789,RCH425,97-0044,1121,2275,39.943436,-74.599525,C-17A Globemaster,88,378,0,False,mlat
ae0582,2026-06-16 02:10:42.957793,RCH5059,87-0037,2130,7400,41.905762,-72.594917,C-5M Galaxy,8,293,-961,False,mlat
ae07f7,2026-06-16 02:10:42.957798,RCH288,97-0045,4114,7850,44.470776,-69.284737,C-17A Globemaster,81,292,-1353,False,mlat
ae1464,2026-06-16 02:10:42.957808,RCH432,06-6166,7666,13450,49.637398,7.575069,C-17A Globemaster,87,373,1169,False,mlat
ae0803,2026-06-16 02:10:42.957812,RCH249,98-0057,7711,30975,42.529472,23.93944,C-17A Globemaster,171,469,0,False,mlat
ae5f9e,2026-06-16 02:10:42.957818,UNK C/S,18-46051,5423,26000,27.424118,48.474064,KC-46A Pegasus,108,475,,False,adsb_icao
ae1467,2026-06-16 02:10:42.957838,RCH327,07-7169,3276,32000,32.2,33.5,C-17A Globemaster,,,,False,mode_s
ae5fa0,2026-06-16 02:10:42.957844,UNK C/S,18-46053,0461,25500,25.2,54.8,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:10:42.957848,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:11:43.296714,SLAM92,94-0068,2135,32000,21.238482,-153.599854,C-17A Globemaster,262,449,,False,adsb_icao
ae0378,2026-06-16 02:11:43.296735,UNK C/S,62-3541,7221,27000,56.924469,-133.643097,KC-135R Stratotanker,146,420,64,False,adsb_icao
ae07d7,2026-06-16 02:11:43.296741,RCH747,92-3293,3646,18450,38.393692,-122.937828,C-17A Globemaster,256,459,,False,adsb_icao
ae7447,2026-06-16 02:11:43.296747,EAGLE32,169863,5600,24875,34.916969,-122.166428,E-2 Hawkeye,244,202,0,False,adsb_icao
ae0573,2026-06-16 02:11:43.296758,RCH2036,86-0022,1747,37000,33.891335,-115.667152,C-5M Galaxy,111,456,-256,False,adsb_icao
ae145c,2026-06-16 02:11:43.296765,RCH645,06-6158,7157,36000,42.72073,-109.411629,C-17A Globemaster,258,437,0,False,mlat
ae07fe,2026-06-16 02:11:43.296772,JAVA33,98-0052,0775,36000,44.371811,-103.420845,C-17A Globemaster,293,377,-128,False,adsb_icao
ae1178,2026-06-16 02:11:43.296778,RCH3229,02-1106,1314,36000,44.794018,-99.337936,C-17A Globemaster,281,388,0,False,mlat
ae5ba7,2026-06-16 02:11:43.296800,GRYHK08,169060,4666,5100,37.348301,-76.16272,E-2 Hawkeye,219,205,-128,False,adsb_icao
ae07f6,2026-06-16 02:11:43.296807,RCH425,97-0044,1121,2250,40.008911,-74.600624,C-17A Globemaster,344,310,0,False,mlat
ae0582,2026-06-16 02:11:43.296811,RCH5059,87-0037,2130,6425,41.984489,-72.578514,C-5M Galaxy,9,285,-1019,False,mlat
ae07f7,2026-06-16 02:11:43.296817,RCH288,97-0045,4114,6650,44.485214,-69.169479,C-17A Globemaster,82,285,-1275,False,mlat
ae1464,2026-06-16 02:11:43.296826,RCH432,06-6166,7666,14800,49.644291,7.728818,C-17A Globemaster,87,395,1515,False,mlat
ae0803,2026-06-16 02:11:43.296830,RCH249,98-0057,7711,31000,42.401638,23.962238,C-17A Globemaster,172,459,75,False,mlat
ae1467,2026-06-16 02:11:43.296835,RCH327,07-7169,3276,32000,30.503588,30.945465,C-17A Globemaster,316,454,,False,adsb_icao
ae5f9e,2026-06-16 02:11:43.296840,UNK C/S,18-46051,5423,26000,27.424255,48.617043,KC-46A Pegasus,72,471,,False,adsb_icao
ae5fa0,2026-06-16 02:11:43.296862,UNK C/S,18-46053,0461,25500,23.5,54.3,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:11:43.296867,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:12:43.601101,SLAM92,94-0068,2135,32000,21.220745,-153.735306,C-17A Globemaster,261,450,,False,adsb_icao
ae0378,2026-06-16 02:12:43.601122,UNK C/S,62-3541,7221,27000,56.823898,-133.519165,KC-135R Stratotanker,145,439,-192,False,adsb_icao
ae07d7,2026-06-16 02:12:43.601129,RCH747,92-3293,3646,20300,38.363571,-123.097893,C-17A Globemaster,256,472,1984,False,adsb_icao
ae7447,2026-06-16 02:12:43.601135,EAGLE32,169863,5600,24875,34.892487,-122.229309,E-2 Hawkeye,244,204,0,False,adsb_icao
ae0573,2026-06-16 02:12:43.601145,RCH2036,86-0022,1747,37000,33.845341,-115.524155,C-5M Galaxy,111,456,64,False,adsb_icao
ae145c,2026-06-16 02:12:43.601152,RCH645,06-6158,7157,36025,42.694031,-109.54229,C-17A Globemaster,253,466,25,False,mlat
ae07fe,2026-06-16 02:12:43.601158,JAVA33,98-0052,0775,35975,44.413395,-103.556992,C-17A Globemaster,292,379,0,False,adsb_icao
ae1178,2026-06-16 02:12:43.601165,RCH3229,02-1106,1314,36000,44.811855,-99.47876,C-17A Globemaster,281,400,0,False,mlat
ae5ba7,2026-06-16 02:12:43.601186,GRYHK08,169060,4666,5100,37.305679,-76.209061,E-2 Hawkeye,224,203,-64,False,adsb_icao
ae07f6,2026-06-16 02:12:43.601192,RCH425,97-0044,1121,1825,40.01049,-74.644554,C-17A Globemaster,183,278,-380,False,mlat
ae0582,2026-06-16 02:12:43.601197,RCH5059,87-0037,2130,5325,42.04966,-72.521141,C-5M Galaxy,40,277,-1229,False,mlat
ae07f7,2026-06-16 02:12:43.601202,RCH288,97-0045,4114,5300,44.49464,-69.064476,C-17A Globemaster,83,277,-1255,False,mlat
ae1464,2026-06-16 02:12:43.601210,RCH432,06-6166,7666,16175,49.651134,7.894078,C-17A Globemaster,86,392,1138,False,mlat
ae0803,2026-06-16 02:12:43.601214,RCH249,98-0057,7711,31000,42.26466,23.98851,C-17A Globemaster,172,481,75,False,mlat
ae1467,2026-06-16 02:12:43.601219,RCH327,07-7169,3276,32000,30.595093,30.846109,C-17A Globemaster,316,453,,False,adsb_icao
ae5f9e,2026-06-16 02:12:43.601224,UNK C/S,18-46051,5423,26000,27.498413,48.73354,KC-46A Pegasus,35,460,,False,adsb_icao
ae5fa0,2026-06-16 02:12:43.601244,UNK C/S,18-46053,0461,25500,25.2,54.8,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:12:43.601248,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:13:43.922023,SLAM92,94-0068,2135,32000,21.203293,-153.868118,C-17A Globemaster,261,450,,False,adsb_icao
ae0378,2026-06-16 02:13:43.922043,UNK C/S,62-3541,7221,27025,56.721405,-133.392731,KC-135R Stratotanker,145,445,-64,False,adsb_icao
ae07d7,2026-06-16 02:13:43.922048,RCH747,92-3293,3646,21700,38.333221,-123.263916,C-17A Globemaster,257,484,1856,False,adsb_icao
ae7447,2026-06-16 02:13:43.922054,EAGLE32,169863,5600,24875,34.867859,-122.291733,E-2 Hawkeye,244,204,-64,False,adsb_icao
ae0573,2026-06-16 02:13:43.922064,RCH2036,86-0022,1747,37000,33.798752,-115.380211,C-5M Galaxy,111,460,64,False,adsb_icao
ae145c,2026-06-16 02:13:43.922071,RCH645,06-6158,7157,36025,42.654236,-109.74427,C-17A Globemaster,257,453,-76,False,mlat
ae07fe,2026-06-16 02:13:43.922077,JAVA33,98-0052,0775,36000,44.454529,-103.692429,C-17A Globemaster,292,375,0,False,adsb_icao
ae1178,2026-06-16 02:13:43.922083,RCH3229,02-1106,1314,36000,44.828728,-99.628822,C-17A Globemaster,281,383,0,False,mlat
ae5ba7,2026-06-16 02:13:43.922106,GRYHK08,169060,4666,5125,37.265076,-76.259377,E-2 Hawkeye,225,207,0,False,adsb_icao
ae07f6,2026-06-16 02:13:43.922112,RCH425,97-0044,1121,1800,39.960445,-74.631821,C-17A Globemaster,169,175,76,False,mlat
ae0582,2026-06-16 02:13:43.922118,RCH5059,87-0037,2130,4025,42.109528,-72.458,C-5M Galaxy,40,280,-1220,False,mlat
ae07f7,2026-06-16 02:13:43.922122,RCH288,97-0045,4114,3925,44.504726,-68.959175,C-17A Globemaster,86,275,-1292,False,mlat
ae1464,2026-06-16 02:13:43.922131,RCH432,06-6166,7666,17500,49.658306,8.072391,C-17A Globemaster,89,395,1247,False,mlat
ae0803,2026-06-16 02:13:43.922135,RCH249,98-0057,7711,30975,42.140644,24.012182,C-17A Globemaster,172,476,-48,False,mlat
ae1467,2026-06-16 02:13:43.922140,RCH327,07-7169,3276,32000,30.674898,30.759247,C-17A Globemaster,316,457,,False,adsb_icao
ae5f9e,2026-06-16 02:13:43.922144,UNK C/S,18-46051,5423,26000,27.620049,48.775864,KC-46A Pegasus,358,445,,False,adsb_icao
ae5fa0,2026-06-16 02:13:43.922164,UNK C/S,18-46053,0461,25500,23.3,54.9,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:13:43.922168,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:14:44.260503,SLAM92,94-0068,2135,32000,21.185692,-154.001007,C-17A Globemaster,261,452,,False,adsb_icao
ae0378,2026-06-16 02:14:44.260546,UNK C/S,62-3541,7221,27000,56.619392,-133.2677,KC-135R Stratotanker,146,446,0,False,adsb_icao
ae07d7,2026-06-16 02:14:44.260553,RCH747,92-3293,3646,23150,38.30278,-123.430115,C-17A Globemaster,256,481,,False,adsb_icao
ae7447,2026-06-16 02:14:44.260559,EAGLE32,169863,5600,24875,34.843323,-122.353729,E-2 Hawkeye,244,204,0,False,adsb_icao
ae0573,2026-06-16 02:14:44.260569,RCH2036,86-0022,1747,37000,33.752106,-115.236664,C-5M Galaxy,111,462,0,False,adsb_icao
ae145c,2026-06-16 02:14:44.260575,RCH645,06-6158,7157,36025,42.620579,-109.912811,C-17A Globemaster,255,438,0,False,mlat
ae07fe,2026-06-16 02:14:44.260582,JAVA33,98-0052,0775,35975,44.495087,-103.826553,C-17A Globemaster,292,373,-64,False,adsb_icao
ae1178,2026-06-16 02:14:44.260588,RCH3229,02-1106,1314,36000,44.849239,-99.770317,C-17A Globemaster,280,395,0,False,mlat
ae5ba7,2026-06-16 02:14:44.260610,GRYHK08,169060,4666,5050,37.223167,-76.309364,E-2 Hawkeye,223,212,-256,False,adsb_icao
ae07f6,2026-06-16 02:14:44.260616,RCH425,97-0044,1121,1500,39.974312,-74.595039,C-17A Globemaster,350,168,-726,False,mlat
ae0582,2026-06-16 02:14:44.260621,RCH5059,87-0037,2130,3175,42.166199,-72.400597,C-5M Galaxy,32,256,-777,False,mlat
ae07f7,2026-06-16 02:14:44.260626,RCH288,97-0045,4114,3325,44.513878,-68.856293,C-17A Globemaster,80,260,-253,False,mlat
ae1464,2026-06-16 02:14:44.260636,RCH432,06-6166,7666,18750,49.665188,8.240705,C-17A Globemaster,87,410,1137,False,mlat
ae0803,2026-06-16 02:14:44.260641,RCH249,98-0057,7711,30975,42.020981,24.033829,C-17A Globemaster,158,531,-31,False,mlat
ae1467,2026-06-16 02:14:44.260646,RCH327,07-7169,3276,32000,30.781782,30.642517,C-17A Globemaster,316,457,,False,adsb_icao
ae5f9e,2026-06-16 02:14:44.260651,UNK C/S,18-46051,5423,26000,27.721996,48.711426,KC-46A Pegasus,303,430,0,False,adsb_icao
ae5bc3,2026-06-16 02:14:44.260667,DASH95,16-46018,1200,Unavailable,35.5,-98.8,KC-46A Pegasus,,,,False,mode_s
ae5fa0,2026-06-16 02:14:44.260676,UNK C/S,18-46053,0461,25500,25.0,54.7,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:14:44.260680,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:15:44.580858,SLAM92,94-0068,2135,32000,21.167862,-154.134979,C-17A Globemaster,261,453,,False,adsb_icao
ae0378,2026-06-16 02:15:44.580878,UNK C/S,62-3541,7221,27000,56.51532,-133.141403,KC-135R Stratotanker,146,445,-128,False,adsb_icao
ae07d7,2026-06-16 02:15:44.580884,RCH747,92-3293,3646,24600,38.272179,-123.59613,C-17A Globemaster,256,479,1600,False,adsb_icao
ae7447,2026-06-16 02:15:44.580890,EAGLE32,169863,5600,24875,34.818512,-122.416168,E-2 Hawkeye,244,203,0,False,adsb_icao
ae0573,2026-06-16 02:15:44.580899,RCH2036,86-0022,1747,37000,33.70491,-115.092216,C-5M Galaxy,111,464,-64,False,adsb_icao
ae145c,2026-06-16 02:15:44.580905,RCH645,06-6158,7157,36000,42.599487,-110.010986,C-17A Globemaster,253,457,-29,False,mlat
ae07fe,2026-06-16 02:15:44.580911,JAVA33,98-0052,0775,36000,44.535553,-103.961136,C-17A Globemaster,292,374,-64,False,adsb_icao
ae1178,2026-06-16 02:15:44.580915,RCH3229,02-1106,1314,36000,44.87244,-99.946266,C-17A Globemaster,281,397,0,False,mlat
ae5ba7,2026-06-16 02:15:44.580937,GRYHK08,169060,4666,5125,37.181458,-76.360474,E-2 Hawkeye,224,210,-192,False,adsb_icao
ae07f6,2026-06-16 02:15:44.580943,RCH425,97-0044,1121,450,40.000813,-74.599174,C-17A Globemaster,338,104,-999,False,mlat
ae0582,2026-06-16 02:15:44.580948,RCH5059,87-0037,2130,3175,42.218948,-72.351036,C-5M Galaxy,34,209,0,False,mlat
ae07f7,2026-06-16 02:15:44.580953,RCH288,97-0045,4114,3325,44.550652,-68.768387,C-17A Globemaster,38,277,-14,False,mlat
ae1464,2026-06-16 02:15:44.580961,RCH432,06-6166,7666,19825,49.672142,8.417339,C-17A Globemaster,87,429,999,False,mlat
ae0803,2026-06-16 02:15:44.580965,RCH249,98-0057,7711,30975,41.880852,24.059601,C-17A Globemaster,176,479,-33,False,mlat
ae1467,2026-06-16 02:15:44.580970,RCH327,07-7169,3276,32000,30.874512,30.541077,C-17A Globemaster,316,457,,False,adsb_icao
ae5f9e,2026-06-16 02:15:44.580974,UNK C/S,18-46051,5423,26000,27.756353,48.583549,KC-46A Pegasus,283,429,,False,adsb_icao
ae5bc3,2026-06-16 02:15:44.580990,DASH95,16-46018,1200,Unavailable,35.5,-98.8,KC-46A Pegasus,,,,False,mode_s
ae5fa0,2026-06-16 02:15:44.580999,UNK C/S,18-46053,0461,25500,22.7,54.4,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:15:44.581003,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:16:44.918578,SLAM92,94-0068,2135,32000,21.149752,-154.269974,C-17A Globemaster,261,454,,False,adsb_icao
ae0378,2026-06-16 02:16:44.918597,UNK C/S,62-3541,7221,27000,56.411316,-133.021133,KC-135R Stratotanker,148,444,0,False,adsb_icao
ae07d7,2026-06-16 02:16:44.918603,RCH747,92-3293,3646,25575,38.241173,-123.762955,C-17A Globemaster,256,489,1728,False,adsb_icao
ae7447,2026-06-16 02:16:44.918608,EAGLE32,169863,5600,24875,34.793701,-122.478668,E-2 Hawkeye,244,204,-64,False,adsb_icao
ae0573,2026-06-16 02:16:44.918618,RCH2036,86-0022,1747,37000,33.657547,-114.9468,C-5M Galaxy,111,464,64,False,adsb_icao
ae145c,2026-06-16 02:16:44.918624,RCH645,06-6158,7157,36025,42.565475,-110.171417,C-17A Globemaster,,,39,False,mlat
ae07fe,2026-06-16 02:16:44.918631,JAVA33,98-0052,0775,35975,44.57579,-104.095718,C-17A Globemaster,292,374,0,False,adsb_icao
ae1178,2026-06-16 02:16:44.918635,RCH3229,02-1106,1314,36000,44.886089,-100.059708,C-17A Globemaster,279,371,0,False,mlat
ae5ba7,2026-06-16 02:16:44.918658,GRYHK08,169060,4666,3975,37.137955,-76.413185,E-2 Hawkeye,224,226,-2304,False,adsb_icao
ae0582,2026-06-16 02:16:44.918665,RCH5059,87-0037,2130,2850,42.264027,-72.3731,C-5M Galaxy,304,219,-619,False,mlat
ae07f7,2026-06-16 02:16:44.918669,RCH288,97-0045,4114,3275,44.596985,-68.695267,C-17A Globemaster,48,234,-193,False,mlat
ae0805,2026-06-16 02:16:44.918677,RCH4571,99-0059,0135,725,49.433945,7.594155,C-17A Globemaster,262,162,0,False,adsb_icao
ae1464,2026-06-16 02:16:44.918681,RCH432,06-6166,7666,20875,49.678082,8.602081,C-17A Globemaster,87,426,964,False,mlat
ae0803,2026-06-16 02:16:44.918685,RCH249,98-0057,7711,31000,41.751865,24.084101,C-17A Globemaster,172,481,0,False,mlat
ae1467,2026-06-16 02:16:44.918690,RCH327,07-7169,3276,32000,30.968216,30.438162,C-17A Globemaster,316,456,,False,adsb_icao
ae5f9e,2026-06-16 02:16:44.918694,UNK C/S,18-46051,5423,26000,27.784286,48.450691,KC-46A Pegasus,283,428,,False,adsb_icao
ae5fa0,2026-06-16 02:16:44.918712,UNK C/S,18-46053,0461,25500,22.7,54.4,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:16:44.918716,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:17:45.198182,SLAM92,94-0068,2135,32000,21.131924,-154.402054,C-17A Globemaster,261,456,,False,adsb_icao
ae0378,2026-06-16 02:17:45.198201,UNK C/S,62-3541,7221,27000,56.306606,-132.905136,KC-135R Stratotanker,148,444,64,False,adsb_icao
ae07d7,2026-06-16 02:17:45.198206,RCH747,92-3293,3646,27000,38.209938,-123.929482,C-17A Globemaster,256,486,1216,False,adsb_icao
ae7447,2026-06-16 02:17:45.198211,EAGLE32,169863,5600,24875,34.768982,-122.54007,E-2 Hawkeye,243,203,0,False,adsb_icao
ae0573,2026-06-16 02:17:45.198220,RCH2036,86-0022,1747,37000,33.611134,-114.805016,C-5M Galaxy,109,466,128,False,adsb_icao
ae145c,2026-06-16 02:17:45.198226,RCH645,06-6158,7157,36025,42.515011,-110.379723,C-17A Globemaster,,,-4,False,mlat
ae07fe,2026-06-16 02:17:45.198233,JAVA33,98-0052,0775,36000,44.615524,-104.229301,C-17A Globemaster,292,377,64,False,adsb_icao
ae1178,2026-06-16 02:17:45.198237,RCH3229,02-1106,1314,36000,44.907352,-100.235809,C-17A Globemaster,280,390,0,False,mlat
ae5ba7,2026-06-16 02:17:45.198258,GRYHK08,169060,4666,2650,37.094315,-76.468903,E-2 Hawkeye,226,226,-1920,False,adsb_icao
ae0582,2026-06-16 02:17:45.198265,RCH5059,87-0037,2130,2425,42.280079,-72.430481,C-5M Galaxy,263,165,-456,False,mlat
ae07f7,2026-06-16 02:17:45.198270,RCH288,97-0045,4114,3325,44.627373,-68.645111,C-17A Globemaster,52,162,0,False,mlat
ae0805,2026-06-16 02:17:45.198278,RCH4571,99-0059,0135,2350,49.435776,7.519399,C-17A Globemaster,281,193,,False,adsb_icao
ae1464,2026-06-16 02:17:45.198281,RCH432,06-6166,7666,21700,49.683998,8.77437,C-17A Globemaster,85,427,719,False,mlat
ae0803,2026-06-16 02:17:45.198285,RCH249,98-0057,7401,31000,41.615154,24.108198,C-17A Globemaster,173,467,0,False,mlat
ae1467,2026-06-16 02:17:45.198291,RCH327,07-7169,3276,32000,31.058023,30.339294,C-17A Globemaster,316,454,,False,adsb_icao
ae5f9e,2026-06-16 02:17:45.198295,UNK C/S,18-46051,5423,26025,27.811844,48.322308,KC-46A Pegasus,283,429,,False,adsb_icao
ae5fa0,2026-06-16 02:17:45.198314,UNK C/S,18-46053,0461,25500,25.2,54.8,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:17:45.198318,UNK C/S,18-46054,5313,25000,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:18:45.518265,SLAM92,94-0068,2135,32000,21.113396,-154.538467,C-17A Globemaster,261,457,,False,adsb_icao
ae0378,2026-06-16 02:18:45.518284,UNK C/S,62-3541,7221,27000,56.200333,-132.788086,KC-135R Stratotanker,148,444,128,False,adsb_icao
ae07d7,2026-06-16 02:18:45.518290,RCH747,92-3293,3646,28275,38.177814,-124.098877,C-17A Globemaster,256,487,1408,False,adsb_icao
ae7447,2026-06-16 02:18:45.518296,EAGLE32,169863,5600,24875,34.743576,-122.60215,E-2 Hawkeye,243,202,0,False,adsb_icao
ae0573,2026-06-16 02:18:45.518305,RCH2036,86-0022,1747,37000,33.586258,-114.64962,C-5M Galaxy,96,472,64,False,adsb_icao
ae145c,2026-06-16 02:18:45.518312,RCH645,06-6158,7157,36025,42.469898,-110.563805,C-17A Globemaster,,,0,False,mlat
ae07fe,2026-06-16 02:18:45.518319,JAVA33,98-0052,0775,36000,44.656311,-104.367172,C-17A Globemaster,292,378,0,False,adsb_icao
ae1178,2026-06-16 02:18:45.518324,RCH3229,02-1106,1314,36000,44.924274,-100.377808,C-17A Globemaster,279,377,0,False,mlat
ae5ba7,2026-06-16 02:18:45.518345,GRYHK08,169060,4666,2100,37.051392,-76.526031,E-2 Hawkeye,226,211,-320,False,adsb_icao
ae0582,2026-06-16 02:18:45.518351,RCH5059,87-0037,2130,1800,42.258446,-72.476341,C-5M Galaxy,215,120,-628,False,mlat
ae07f7,2026-06-16 02:18:45.518356,RCH288,97-0045,4114,3325,44.666496,-68.637794,C-17A Globemaster,330,164,0,False,mlat
ae0805,2026-06-16 02:18:45.518363,RCH4571,99-0059,0135,3675,49.452164,7.424373,C-17A Globemaster,283,254,2048,False,adsb_icao
ae1464,2026-06-16 02:18:45.518367,RCH432,06-6166,7666,22775,49.690945,8.969719,C-17A Globemaster,86,426,935,False,mlat
ae0803,2026-06-16 02:18:45.518371,RCH249,98-0057,7401,31000,41.489292,24.150255,C-17A Globemaster,157,482,0,False,mlat
ae1467,2026-06-16 02:18:45.518376,RCH327,07-7169,3276,32000,31.116167,30.212843,C-17A Globemaster,287,435,,False,adsb_icao
ae5f9e,2026-06-16 02:18:45.518380,UNK C/S,18-46051,5423,26000,27.810865,48.187515,KC-46A Pegasus,244,430,,False,adsb_icao
ae5fa0,2026-06-16 02:18:45.518401,UNK C/S,18-46053,0461,25500,25.0,54.7,KC-46A Pegasus,,,,False,mode_s
ae5fa1,2026-06-16 02:18:45.518406,UNK C/S,18-46054,5313,25025,27.7,48.6,KC-46A Pegasus,,,,False,mode_s
ae07e2,2026-06-16 02:19:46.058295,SLAM92,94-0068,2135,32000,21.095123,-154.672623,C-17A Globemaster,261,457,,False,adsb_icao
ae0378,2026-06-16 02:19:46.058315,UNK C/S,62-3541,7221,27000,56.095184,-132.672806,KC-135R Stratotanker,148,445,0,False,adsb_icao
ae07d7,2026-06-16 02:19:46.058320,RCH747,92-3293,3646,29500,38.145859,-124.266296,C-17A Globemaster,256,487,1344,False,adsb_icao
ae7447,2026-06-16 02:19:46.058326,EAGLE32,169863,5600,24875,34.718307,-122.663139,E-2 Hawkeye,243,202,-64,False,adsb_icao
ae0573,2026-06-16 02:19:46.058336,RCH2036,86-0022,1747,37000,33.572311,-114.493958,C-5M Galaxy,96,473,-64,False,adsb_icao
ae145c,2026-06-16 02:19:46.058343,RCH645,06-6158,7157,36025,42.431549,-110.720787,C-17A Globemaster,252,459,-40,False,mlat
ae07fe,2026-06-16 02:19:46.058349,JAVA33,98-0052,0775,36000,44.696182,-104.502609,C-17A Globemaster,292,377,-128,False,adsb_icao
ae1178,2026-06-16 02:19:46.058354,RCH3229,02-1106,1314,36000,44.942165,-100.525719,C-17A Globemaster,280,367,0,False,mlat
