hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
af15d7,2026-06-27 01:37:19.458287,UNK C/S,,Unavailable,Unavailable,35.6,-98.2,E-6B TACAMO,,,,False,mode_s
ae013b,2026-06-27 01:37:19.458294,UNK C/S,57-1435,1167,21000,26.2,56.6,KC-135R Stratotanker,135,398,0,False,mode_s
ae63bc,2026-06-27 01:37:19.458298,MOJO14,20-46080,0716,24000,26.4,56.6,KC-46A Pegasus,,,,False,mode_s
ae144d,2026-06-27 01:38:19.694277,RCH849,05-5143,2113,1625,21.325039,-158.038071,C-17A Globemaster,87,115,-578,False,mlat
ae056d,2026-06-27 01:38:19.694295,RCH2108,86-0016,3370,32000,41.098415,-122.18721,C-5M Galaxy,1,379,0,False,mlat
ae10b6,2026-06-27 01:38:19.694301,SOUND28,01-0187,4650,12925,47.055664,-121.088203,C-17A Globemaster,272,366,-1564,False,mlat
ae07a9,2026-06-27 01:38:19.694307,UNK C/S,59-1515,6650,24025,45.567463,-118.768829,KC-135R Stratotanker,,,-75,False,mlat
ae0570,2026-06-27 01:38:19.694323,CHILI50,86-0019,2713,2650,29.507639,-98.624977,C-5M Galaxy,134,151,-760,False,mlat
0ac3c3,2026-06-27 01:38:19.694354,JUPITER,FAC1202,6677,37000,20.28039,-78.387955,KC-46A Pegasus,163,468,0,False,adsb_icao
477ff3,2026-06-27 01:38:19.694362,BRK54,03,6013,34000,12.313339,-64.476814,C-17A Globemaster,235,444,,False,adsb_icao
800796,2026-06-27 01:38:19.694369,IFC0766,CB-8009,5303,3900,5.436447,-3.625814,C-17A Globemaster,274,277,-1248,False,adsb_icao
43c174,2026-06-27 01:38:19.694373,RRR6245,ZZ174,5171,5900,51.688522,-1.871684,C-17A Globemaster,60,302,-1024,False,adsb_icao
33fe7a,2026-06-27 01:38:19.694378,GS1437,MM62226,Unavailable,36004,27.392693,6.640205,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:38:19.694382,RCH149,07-7184,3553,23200,49.945911,9.115811,C-17A Globemaster,274,458,-990,False,mlat
ae20c6,2026-06-27 01:38:19.694387,RCH555,07-7185,6013,34000,48.232143,19.072756,C-17A Globemaster,307,444,0,False,mlat
ae1238,2026-06-27 01:38:19.694391,RCH864,03-3127,3274,34025,44.801529,25.451359,C-17A Globemaster,306,444,0,False,mlat
ae04de,2026-06-27 01:38:19.694396,UNK C/S,57-2597,7457,36000,31.891724,34.344978,KC-135R Stratotanker,313,468,-32,False,mlat
ae574d,2026-06-27 01:38:19.694400,MOJO13,19-46007,0720,16025,25.133129,54.628017,KC-46A Pegasus,280,402,0,False,mlat
ae065c,2026-06-27 01:38:19.694404,UNK C/S,59-1507,0144,29525,24.666868,55.600079,KC-135R Stratotanker,334,430,416,False,mlat
ae63bf,2026-06-27 01:38:19.694408,UNK C/S,20-46083,0724,18000,24.672434,57.714321,KC-46A Pegasus,,,-7,False,mlat
ae013b,2026-06-27 01:38:19.694413,UNK C/S,57-1435,1167,21000,24.550785,57.930176,KC-135R Stratotanker,120,386,0,False,mlat
ae07fa,2026-06-27 01:38:19.694420,RCH844,97-0048,3310,30975,30.7,32.6,C-17A Globemaster,,,,False,mode_s
ae5fa5,2026-06-27 01:38:19.694426,UNK C/S,21-46058,0714,16500,26.4,55.0,KC-46A Pegasus,,,,False,mode_s
ae63bc,2026-06-27 01:38:19.694433,MOJO14,20-46080,0716,24000,26.3,57.5,KC-46A Pegasus,,,,False,mode_s
ae144d,2026-06-27 01:39:19.938946,RCH849,05-5143,2113,1025,21.325432,-158.001404,C-17A Globemaster,93,116,-495,False,mlat
ae056d,2026-06-27 01:39:19.938964,RCH2108,86-0016,3370,32000,41.209335,-122.189011,C-5M Galaxy,359,395,0,False,mlat
ae10b6,2026-06-27 01:39:19.938969,SOUND28,01-0187,4650,11325,47.061745,-121.23571,C-17A Globemaster,273,337,-1606,False,mlat
ae07a9,2026-06-27 01:39:19.938976,UNK C/S,59-1515,6650,24000,45.702698,-118.695625,KC-135R Stratotanker,22,452,0,False,mlat
ae0570,2026-06-27 01:39:19.938990,CHILI50,86-0019,2713,2150,29.470642,-98.61261,C-5M Galaxy,151,150,-63,False,mlat
0ac3c3,2026-06-27 01:39:19.939020,JUPITER,FAC1202,6677,37000,20.155071,-78.348846,KC-46A Pegasus,163,471,-128,False,adsb_icao
477ff3,2026-06-27 01:39:19.939028,BRK54,03,6013,34000,12.244354,-64.577354,C-17A Globemaster,235,447,,False,adsb_icao
e200dd,2026-06-27 01:39:19.939035,ARG1,ARG-01,4510,300,27.949951,-15.376528,C-32 AIR FORCE TWO,19,186,3456,False,adsb_icao
800796,2026-06-27 01:39:19.939040,IFC0766,CB-8009,5303,3000,5.442352,-3.701741,C-17A Globemaster,274,266,-928,False,adsb_icao
43c174,2026-06-27 01:39:19.939044,RRR6245,ZZ174,5171,4900,51.730362,-1.753062,C-17A Globemaster,60,300,-960,False,adsb_icao
800795,2026-06-27 01:39:19.939049,IFC0776,CB-8008,5307,32000,3.966751,0.204085,C-17A Globemaster,287,476,0,False,adsb_icao
33fe7a,2026-06-27 01:39:19.939054,GS1437,MM62226,Unavailable,36004,27.392693,6.640205,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:39:19.939058,RCH149,07-7184,3553,22200,49.946049,8.936413,C-17A Globemaster,274,381,-1010,False,mlat
ae20c6,2026-06-27 01:39:19.939062,RCH555,07-7185,6013,34025,48.306927,18.914734,C-17A Globemaster,305,457,76,False,mlat
ae1238,2026-06-27 01:39:19.939066,RCH864,03-3127,3274,34000,44.874107,25.310678,C-17A Globemaster,305,460,-78,False,mlat
ae04de,2026-06-27 01:39:19.939071,UNK C/S,57-2597,7457,36000,31.983528,34.232758,KC-135R Stratotanker,313,466,160,False,mlat
ae574d,2026-06-27 01:39:19.939075,MOJO13,19-46007,0720,16025,25.152561,54.504959,KC-46A Pegasus,282,431,0,False,mlat
ae065c,2026-06-27 01:39:19.939079,UNK C/S,59-1507,0144,29525,24.763214,55.507263,KC-135R Stratotanker,307,432,512,False,mlat
ae63bf,2026-06-27 01:39:19.939083,UNK C/S,20-46083,0724,18025,24.758553,57.648693,KC-46A Pegasus,332,343,76,False,mlat
ae07fa,2026-06-27 01:39:19.939090,RCH844,97-0048,3310,30975,30.8,32.7,C-17A Globemaster,,,,False,mode_s
ae5fa5,2026-06-27 01:39:19.939097,UNK C/S,21-46058,0714,16500,26.8,55.0,KC-46A Pegasus,,,,False,mode_s
ae013b,2026-06-27 01:39:19.939104,UNK C/S,57-1435,1167,21000,26.3,57.5,KC-135R Stratotanker,67,374,-160,False,mode_s
ae63bc,2026-06-27 01:39:19.939110,MOJO14,20-46080,0716,24000,26.3,57.1,KC-46A Pegasus,,,,False,mode_s
ae144d,2026-06-27 01:40:20.168175,RCH849,05-5143,2113,450,21.325321,-157.967133,C-17A Globemaster,91,107,-485,False,mlat
ae056d,2026-06-27 01:40:20.168194,RCH2108,86-0016,3370,32000,41.320072,-122.191124,C-5M Galaxy,358,393,0,False,mlat
ae10b6,2026-06-27 01:40:20.168200,SOUND28,01-0187,4650,10125,47.068237,-121.378868,C-17A Globemaster,274,346,-528,False,mlat
ae07a9,2026-06-27 01:40:20.168206,UNK C/S,59-1515,6650,24000,45.823715,-118.633118,KC-135R Stratotanker,20,458,-7,False,mlat
ae0570,2026-06-27 01:40:20.168219,CHILI50,86-0019,2713,2125,29.430658,-98.597916,C-5M Galaxy,161,125,289,False,mlat
0ac3c3,2026-06-27 01:40:20.168249,JUPITER,FAC1202,6677,37000,20.044464,-78.314369,KC-46A Pegasus,163,470,-64,False,adsb_icao
477ff3,2026-06-27 01:40:20.168257,BRK54,03,6013,34000,12.181976,-64.667984,C-17A Globemaster,235,445,,False,adsb_icao
e200dd,2026-06-27 01:40:20.168264,ARG1,ARG-01,4510,2500,28.001266,-15.355665,C-32 AIR FORCE TWO,20,222,1472,False,adsb_icao
800796,2026-06-27 01:40:20.168269,IFC0766,CB-8009,5303,3050,5.447496,-3.770678,C-17A Globemaster,274,204,-256,False,adsb_icao
43c174,2026-06-27 01:40:20.168274,RRR6245,ZZ174,5171,3900,51.752518,-1.631395,C-17A Globemaster,96,277,-1024,False,adsb_icao
800795,2026-06-27 01:40:20.168278,IFC0776,CB-8008,5307,32000,4.006485,0.076206,C-17A Globemaster,287,479,-64,False,adsb_icao
33fe7a,2026-06-27 01:40:20.168284,GS1437,MM62226,Unavailable,36004,27.392693,6.640205,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:40:20.168289,RCH149,07-7184,3553,21025,49.949116,8.755487,C-17A Globemaster,272,435,-1306,False,mlat
ae20c6,2026-06-27 01:40:20.168293,RCH555,07-7185,6013,34000,48.379284,18.763725,C-17A Globemaster,306,443,0,False,mlat
ae1238,2026-06-27 01:40:20.168297,RCH864,03-3127,3274,34025,44.94799,25.164461,C-17A Globemaster,306,467,0,False,mlat
ae04de,2026-06-27 01:40:20.168302,UNK C/S,57-2597,7457,36000,32.07132,34.129681,KC-135R Stratotanker,313,464,0,False,mlat
ae574d,2026-06-27 01:40:20.168306,MOJO13,19-46007,0720,16025,25.170231,54.385548,KC-46A Pegasus,278,383,0,False,mlat
ae065c,2026-06-27 01:40:20.168311,UNK C/S,59-1507,0144,29550,24.813328,55.382992,KC-135R Stratotanker,292,434,128,False,mlat
ae63bf,2026-06-27 01:40:20.168315,UNK C/S,20-46083,0724,18000,24.833475,57.587803,KC-46A Pegasus,321,377,1,False,mlat
ae07fa,2026-06-27 01:40:20.168323,RCH844,97-0048,3310,30975,30.8,33.5,C-17A Globemaster,,,,False,mode_s
ae5fa5,2026-06-27 01:40:20.168329,UNK C/S,21-46058,0714,16500,26.4,54.8,KC-46A Pegasus,,,,False,mode_s
ae013b,2026-06-27 01:40:20.168337,UNK C/S,57-1435,1167,20975,26.4,57.4,KC-135R Stratotanker,10,382,64,False,mode_s
ae63bc,2026-06-27 01:40:20.168343,MOJO14,20-46080,0716,24000,26.2,57.2,KC-46A Pegasus,,,,False,mode_s
ae144d,2026-06-27 01:41:20.404006,RCH849,05-5143,2113,-50,21.326126,-157.933517,C-17A Globemaster,89,123,-484,False,mlat
ae056d,2026-06-27 01:41:20.404027,RCH2108,86-0016,3370,32025,41.429039,-122.193031,C-5M Galaxy,359,397,75,False,mlat
ae10b6,2026-06-27 01:41:20.404033,SOUND28,01-0187,4650,10100,47.07489,-121.516571,C-17A Globemaster,274,333,2,False,mlat
ae07a9,2026-06-27 01:41:20.404039,UNK C/S,59-1515,6650,23425,45.930965,-118.575096,KC-135R Stratotanker,19,420,-744,False,mlat
ae0570,2026-06-27 01:41:20.404057,CHILI50,86-0019,2713,2150,29.3902,-98.583351,C-5M Galaxy,168,187,-89,False,mlat
0ac3c3,2026-06-27 01:41:20.404095,JUPITER,FAC1202,6677,37000,19.901594,-78.275787,KC-46A Pegasus,167,470,-64,False,adsb_icao
477ff3,2026-06-27 01:41:20.404104,BRK54,03,6013,34000,12.098508,-64.789459,C-17A Globemaster,235,445,,False,adsb_icao
e200dd,2026-06-27 01:41:20.404112,ARG1,ARG-01,4510,4375,28.02994,-15.294746,C-32 AIR FORCE TWO,109,277,1792,False,adsb_icao
800796,2026-06-27 01:41:20.404116,IFC0766,CB-8009,5303,3000,5.451279,-3.825616,C-17A Globemaster,264,192,-64,False,adsb_icao
43c174,2026-06-27 01:41:20.404121,RRR6245,ZZ174,5171,2850,51.744415,-1.514332,C-17A Globemaster,95,252,-960,False,adsb_icao
800795,2026-06-27 01:41:20.404126,IFC0776,CB-8008,5307,32000,4.045853,-0.050928,C-17A Globemaster,287,480,0,False,adsb_icao
33fe7a,2026-06-27 01:41:20.404132,GS1437,MM62226,Unavailable,36004,27.392693,6.640205,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:41:20.404137,RCH149,07-7184,3553,19950,49.952934,8.566324,C-17A Globemaster,276,420,-1011,False,mlat
ae20c6,2026-06-27 01:41:20.404141,RCH555,07-7185,6013,34000,48.447659,18.613054,C-17A Globemaster,307,448,0,False,mlat
ae1238,2026-06-27 01:41:20.404145,RCH864,03-3127,3274,34025,45.019478,25.022888,C-17A Globemaster,306,456,0,False,mlat
ae04de,2026-06-27 01:41:20.404150,UNK C/S,57-2597,7457,36000,32.158245,34.011677,KC-135R Stratotanker,307,456,160,False,mlat
ae574d,2026-06-27 01:41:20.404155,MOJO13,19-46007,0720,16025,25.184225,54.269119,KC-46A Pegasus,279,385,0,False,mlat
ae065c,2026-06-27 01:41:20.404161,UNK C/S,59-1507,0144,29575,24.858244,55.258186,KC-135R Stratotanker,286,434,-160,False,mlat
ae63bf,2026-06-27 01:41:20.404166,UNK C/S,20-46083,0724,18000,24.801252,57.493385,KC-46A Pegasus,208,418,0,False,mlat
ae5fa5,2026-06-27 01:41:20.404175,UNK C/S,21-46058,0714,16525,26.3,54.8,KC-46A Pegasus,,,,False,mode_s
ae07fa,2026-06-27 01:41:20.404180,RCH844,97-0048,3310,30975,31.0,33.5,C-17A Globemaster,,,,False,mode_s
ae63bc,2026-06-27 01:41:20.404189,MOJO14,20-46080,0716,24000,26.0,56.0,KC-46A Pegasus,,,,False,mode_s
ae013b,2026-06-27 01:41:20.404196,UNK C/S,57-1435,1167,21000,26.4,57.7,KC-135R Stratotanker,311,404,0,False,mode_s
ae056d,2026-06-27 01:42:20.634466,RCH2108,86-0016,3370,32000,41.541801,-122.195389,C-5M Galaxy,359,407,0,False,mlat
ae10b6,2026-06-27 01:42:20.634479,SOUND28,01-0187,4650,10050,47.084522,-121.642708,C-17A Globemaster,276,273,11,False,mlat
ae07a9,2026-06-27 01:42:20.634486,UNK C/S,59-1515,6650,21550,46.044193,-118.517464,KC-135R Stratotanker,22,369,-1970,False,mlat
ae0570,2026-06-27 01:42:20.634499,CHILI50,86-0019,2713,2100,29.368427,-98.60746,C-5M Galaxy,278,271,273,False,mlat
0ac3c3,2026-06-27 01:42:20.634528,JUPITER,FAC1202,6677,37700,19.771852,-78.245926,KC-46A Pegasus,167,462,1216,False,adsb_icao
477ff3,2026-06-27 01:42:20.634536,BRK54,03,6013,34000,12.027329,-64.893059,C-17A Globemaster,235,447,,False,adsb_icao
e200dd,2026-06-27 01:42:20.634543,ARG1,ARG-01,4510,6650,27.963593,-15.270785,C-32 AIR FORCE TWO,211,283,2048,False,adsb_icao
800796,2026-06-27 01:42:20.634547,IFC0766,CB-8009,5303,2925,5.419379,-3.8616,C-17A Globemaster,200,175,-448,False,adsb_icao
43c174,2026-06-27 01:42:20.634551,RRR6245,ZZ174,5171,2625,51.736111,-1.407471,C-17A Globemaster,99,205,-544,False,adsb_icao
800795,2026-06-27 01:42:20.634556,IFC0776,CB-8008,5307,32000,4.085983,-0.180138,C-17A Globemaster,287,481,32,False,adsb_icao
33fe7a,2026-06-27 01:42:20.634561,GS1437,MM62226,Unavailable,36004,27.392693,6.640205,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:42:20.634565,RCH149,07-7184,3553,18700,49.957321,8.388828,C-17A Globemaster,272,406,-1378,False,mlat
ae20c6,2026-06-27 01:42:20.634569,RCH555,07-7185,6013,34000,48.518295,18.463013,C-17A Globemaster,306,450,0,False,mlat
ae1238,2026-06-27 01:42:20.634572,RCH864,03-3127,3274,34025,45.088394,24.881401,C-17A Globemaster,304,450,-73,False,mlat
ae04de,2026-06-27 01:42:20.634577,UNK C/S,57-2597,7457,36000,32.208813,33.896633,KC-135R Stratotanker,296,446,0,False,mlat
ae5fa5,2026-06-27 01:42:20.634582,UNK C/S,21-46058,0714,16500,25.910593,53.312138,KC-46A Pegasus,,,77,False,mlat
ae574d,2026-06-27 01:42:20.634586,MOJO13,19-46007,0720,16025,25.213282,54.134357,KC-46A Pegasus,279,418,0,False,mlat
ae065c,2026-06-27 01:42:20.634590,UNK C/S,59-1507,0144,29525,24.831713,55.133595,KC-135R Stratotanker,229,434,768,False,mlat
ae63bf,2026-06-27 01:42:20.634593,UNK C/S,20-46083,0724,18025,24.712479,57.522583,KC-46A Pegasus,151,437,77,False,mlat
ae013e,2026-06-27 01:42:20.634600,UNK C/S,63-7981,3431,21000,28.9,48.3,KC-135R Stratotanker,,,,False,mode_s
ae07fa,2026-06-27 01:42:20.634606,RCH844,97-0048,3310,30975,31.0,33.5,C-17A Globemaster,,,,False,mode_s
ae63bc,2026-06-27 01:42:20.634614,MOJO14,20-46080,0716,24000,26.3,56.3,KC-46A Pegasus,,,,False,mode_s
ae013b,2026-06-27 01:42:20.634620,UNK C/S,57-1435,1167,21000,26.3,57.5,KC-135R Stratotanker,293,412,128,False,mode_s
ae056d,2026-06-27 01:43:20.853171,RCH2108,86-0016,3370,32000,41.651211,-122.197281,C-5M Galaxy,0,402,0,False,mlat
ae10b6,2026-06-27 01:43:20.853186,SOUND28,01-0187,4650,8500,47.093117,-121.749664,C-17A Globemaster,276,264,-2023,False,mlat
ae07a9,2026-06-27 01:43:20.853193,UNK C/S,59-1515,6650,20125,46.154495,-118.457924,KC-135R Stratotanker,20,386,-1239,False,mlat
ae0570,2026-06-27 01:43:20.853207,CHILI50,86-0019,2713,2125,29.372154,-98.651703,C-5M Galaxy,204,225,-167,False,mlat
0ac3c3,2026-06-27 01:43:20.853235,JUPITER,FAC1202,6677,38800,19.64835,-78.217712,KC-46A Pegasus,167,455,1280,False,adsb_icao
ae144e,2026-06-27 01:43:20.853242,SLAM69,05-5144,2645,250,40.006165,-74.595398,C-17A Globemaster,226,166,1216,False,adsb_icao
477ff3,2026-06-27 01:43:20.853248,BRK54,03,6013,34000,11.956238,-64.996162,C-17A Globemaster,235,443,,False,adsb_icao
e200dd,2026-06-27 01:43:20.853255,ARG01,ARG-01,4510,9150,27.899506,-15.322197,C-32 AIR FORCE TWO,214,281,2496,False,adsb_icao
800796,2026-06-27 01:43:20.853259,IFC0766,CB-8009,5303,1975,5.375748,-3.878732,C-17A Globemaster,202,146,-992,False,adsb_icao
43c174,2026-06-27 01:43:20.853264,RRR6245,ZZ174,5171,2200,51.741508,-1.334839,C-17A Globemaster,12,177,32,False,adsb_icao
800795,2026-06-27 01:43:20.853268,IFC0776,CB-8008,5307,32000,4.125687,-0.308362,C-17A Globemaster,287,480,32,False,adsb_icao
33fe7a,2026-06-27 01:43:20.853274,GS1437,MM62226,Unavailable,36000,28.133755,6.844482,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:43:20.853278,RCH149,07-7184,3553,17425,49.961075,8.217224,C-17A Globemaster,270,392,-1287,False,mlat
ae20c6,2026-06-27 01:43:20.853281,RCH555,07-7185,6013,34000,48.59079,18.308607,C-17A Globemaster,304,448,0,False,mlat
ae1238,2026-06-27 01:43:20.853285,RCH864,03-3127,3274,34025,45.161442,24.73551,C-17A Globemaster,304,451,0,False,mlat
ae04de,2026-06-27 01:43:20.853289,UNK C/S,57-2597,7457,36000,32.253448,33.794956,KC-135R Stratotanker,296,446,-32,False,mlat
ae5fa5,2026-06-27 01:43:20.853294,UNK C/S,21-46058,0714,16500,25.905418,53.330387,KC-46A Pegasus,,,-78,False,mode_s
ae574d,2026-06-27 01:43:20.853298,MOJO13,19-46007,0720,16025,25.22333,54.025452,KC-46A Pegasus,279,402,0,False,mlat
ae065c,2026-06-27 01:43:20.853302,UNK C/S,59-1507,0144,29525,24.731085,55.08931,KC-135R Stratotanker,169,430,128,False,mlat
ae63bf,2026-06-27 01:43:20.853306,UNK C/S,20-46083,0724,18000,24.679537,57.615803,KC-46A Pegasus,91,390,-75,False,mlat
ae013b,2026-06-27 01:43:20.853310,UNK C/S,57-1435,1167,20975,24.784559,57.873482,KC-135R Stratotanker,290,414,0,False,mlat
ae013e,2026-06-27 01:43:20.853316,UNK C/S,63-7981,3431,21000,27.3,48.2,KC-135R Stratotanker,130,422,0,False,mode_s
ae07fa,2026-06-27 01:43:20.853323,RCH844,97-0048,3310,30975,31.0,33.5,C-17A Globemaster,,,,False,mode_s
ae63bc,2026-06-27 01:43:20.853330,MOJO14,20-46080,0716,24000,26.3,56.2,KC-46A Pegasus,,,,False,mode_s
ae05a5,2026-06-27 01:43:20.853335,UNK C/S,62-3508,Unavailable,Unavailable,39.4,-91.6,KC-135R Stratotanker,,,,False,mode_s
ae056d,2026-06-27 01:44:21.136512,RCH2108,86-0016,3370,32000,41.760422,-122.199425,C-5M Galaxy,359,409,0,False,mlat
ae10b6,2026-06-27 01:44:21.136528,SOUND28,01-0187,4650,8125,47.091248,-121.854912,C-17A Globemaster,250,245,72,False,mlat
ae07a9,2026-06-27 01:44:21.136536,UNK C/S,59-1515,6650,18450,46.257462,-118.402969,KC-135R Stratotanker,21,372,-2037,False,mlat
ae0570,2026-06-27 01:44:21.136551,CHILI50,86-0019,2713,2150,29.385006,-98.625603,C-5M Galaxy,360,235,153,False,mlat
0ac3c3,2026-06-27 01:44:21.136579,JUPITER,FAC1202,6677,39000,19.5233,-78.18911,KC-46A Pegasus,167,449,0,False,adsb_icao
ae144e,2026-06-27 01:44:21.136585,SLAM69,05-5144,2645,1650,40.014675,-74.643356,C-17A Globemaster,356,217,960,False,adsb_icao
477ff3,2026-06-27 01:44:21.136591,BRK54,03,6013,34000,11.884277,-65.100624,C-17A Globemaster,235,446,,False,adsb_icao
e200dd,2026-06-27 01:44:21.136598,ARG01,ARG-01,4510,10850,27.832443,-15.372827,C-32 AIR FORCE TWO,213,307,1024,False,adsb_icao
800796,2026-06-27 01:44:21.136602,IFC0766,CB-8009,5303,1350,5.342288,-3.892428,C-17A Globemaster,202,123,-704,False,adsb_icao
43c174,2026-06-27 01:44:21.136606,RRR6245,ZZ174,5171,2200,51.788818,-1.339664,C-17A Globemaster,316,167,0,False,adsb_icao
800795,2026-06-27 01:44:21.136609,IFC0776,CB-8008,5307,32000,4.165421,-0.436427,C-17A Globemaster,287,479,0,False,adsb_icao
33fe7a,2026-06-27 01:44:21.136614,GS1437,MM62226,Unavailable,36000,28.133755,6.844482,KC-46A Pegasus,13,477,0,False,adsc
ae20c5,2026-06-27 01:44:21.136618,RCH149,07-7184,3553,16125,49.964382,8.046529,C-17A Globemaster,272,395,-1284,False,mlat
ae20c6,2026-06-27 01:44:21.136622,RCH555,07-7185,6013,34000,48.662552,18.153111,C-17A Globemaster,308,450,0,False,mlat
ae1238,2026-06-27 01:44:21.136625,RCH864,03-3127,3274,34025,45.241394,24.578508,C-17A Globemaster,305,458,0,False,mlat
ae04de,2026-06-27 01:44:21.136630,UNK C/S,57-2597,7457,36000,32.316193,33.635521,KC-135R Stratotanker,296,442,-64,False,mlat
ae5fa5,2026-06-27 01:44:21.136634,UNK C/S,21-46058,0714,16500,25.857256,53.452389,KC-46A Pegasus,,,0,False,mlat
ae574d,2026-06-27 01:44:21.136638,MOJO13,19-46007,0720,16025,25.234438,53.918331,KC-46A Pegasus,277,366,0,False,mlat
ae065c,2026-06-27 01:44:21.136641,UNK C/S,59-1507,0144,29500,24.625414,55.161186,KC-135R Stratotanker,126,430,0,False,mlat
ae63bf,2026-06-27 01:44:21.136645,UNK C/S,20-46083,0724,18000,24.673449,57.634972,KC-46A Pegasus,83,436,0,False,mode_s
ae013b,2026-06-27 01:44:21.136648,UNK C/S,57-1435,1167,21000,24.80814,57.798817,KC-135R Stratotanker,289,408,192,False,mlat
ae013e,2026-06-27 01:44:21.136655,UNK C/S,63-7981,3431,21000,25.8,50.3,KC-135R Stratotanker,130,424,32,False,mode_s
ae07fa,2026-06-27 01:44:21.136661,RCH844,97-0048,3310,30975,31.0,33.5,C-17A Globemaster,,,,False,mode_s
ae63bc,2026-06-27 01:44:21.136669,MOJO14,20-46080,0716,24000,26.1,55.9,KC-46A Pegasus,,,,False,mode_s
ae056d,2026-06-27 01:45:21.350720,RCH2108,86-0016,3370,32000,41.876247,-122.200783,C-5M Galaxy,359,410,0,False,mlat
ae10b6,2026-06-27 01:45:21.350734,SOUND28,01-0187,4650,8125,47.076164,-121.948006,C-17A Globemaster,259,216,-75,False,mlat
ae07a9,2026-06-27 01:45:21.350741,UNK C/S,59-1515,6650,15750,46.353027,-118.351425,KC-135R Stratotanker,21,384,-2551,False,mlat
ae0570,2026-06-27 01:45:21.350756,CHILI50,86-0019,2713,2100,29.379347,-98.660141,C-5M Galaxy,183,274,52,False,mlat
0ac3c3,2026-06-27 01:45:21.350784,JUPITER,FAC1202,6677,39000,19.401443,-78.161102,KC-46A Pegasus,167,448,-64,False,adsb_icao
ae144e,2026-06-27 01:45:21.350790,SLAM69,05-5144,2645,3525,40.080872,-74.61438,C-17A Globemaster,20,267,3264,False,adsb_icao
477ff3,2026-06-27 01:45:21.350795,BRK54,03,6013,34000,11.812677,-65.204338,C-17A Globemaster,234,444,,False,adsb_icao
