hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae04be,2026-06-14 01:20:35.138631,UNK C/S,58-0106,7032,21500,42.143169,23.670439,KC-135R Stratotanker,353,406,384,False,mlat
ae07f3,2026-06-14 01:20:35.138636,RCH421,97-0041,7031,38000,39.863522,24.717758,C-17A Globemaster,335,378,25,False,mlat
ae036a,2026-06-14 01:20:35.138640,UNK C/S,63-7985,7363,10950,44.256458,26.195389,KC-135R Stratotanker,55,294,-750,False,mlat
ae10bb,2026-06-14 01:20:35.138646,RCH169,01-0192,2563,32000,51.2,-8.4,C-17A Globemaster,,,,False,mode_s
ae07f7,2026-06-14 01:20:35.138650,RCH263,97-0045,7251,32000,45.2,-59.8,C-17A Globemaster,,,,False,mode_s
ae11eb,2026-06-14 01:20:35.138654,NOVA14,80-0138,7273,33050,56.8,-121.0,E-3G AWACS,,,,False,mode_s
896c2f,2026-06-14 01:20:35.138659,GOLD24,1227,3505,32000,25.0,59.6,C-17A Globemaster,,,,False,mode_s
ae05aa,2026-06-14 01:20:35.138665,UNK C/S,63-8019,3641,22525,26.2,47.4,KC-135R Stratotanker,105,462,0,False,mode_s
ae5fa0,2026-06-14 01:20:35.138669,MC0000,18-46053,5421,24975,22.5,55.0,KC-46A Pegasus,,,,False,mode_s
ae0501,2026-06-14 01:20:35.138673,UNK C/S,59-1504,7444,1050,39.9,-80.2,KC-135R Stratotanker,,,,False,mode_s
ae5fa1,2026-06-14 01:20:35.138679,UNK C/S,18-46054,Unavailable,Unavailable,31.2,37.1,KC-46A Pegasus,,,,False,mode_s
ae5f9b,2026-06-14 01:20:35.138683,UNK C/S,18-46048,5350,24675,22.5,55.0,KC-46A Pegasus,,,,False,mode_s
ae5f9e,2026-06-14 01:20:35.138688,UNK C/S,18-46051,5423,24025,30.7,35.6,KC-46A Pegasus,,,,False,mode_s
ae013e,2026-06-14 01:20:35.138692,UNK C/S,63-7981,3621,28000,27.6,48.0,KC-135R Stratotanker,,,,False,mode_s
ae041f,2026-06-14 01:20:35.138696,UNK C/S,57-1488,5401,21000,31.4,35.9,KC-135R Stratotanker,149,414,32,False,mode_s
ae0156,2026-06-14 01:20:35.138700,UNK C/S,57-1456,0145,17500,25.0,59.6,KC-135R Stratotanker,,,,False,mode_s
ae0573,2026-06-14 01:21:35.398741,RRCH4005,86-0022,1441,33925,37.357101,-107.936852,C-5M Galaxy,281,411,256,False,adsb_icao
ae10b5,2026-06-14 01:21:35.398760,RIDER91,01-0186,1366,6875,39.646446,-106.882874,C-17A Globemaster,261,124,-768,False,adsb_icao
ae2fa7,2026-06-14 01:21:35.398767,RCH253,08-8195,1444,17100,39.696583,-105.374756,C-17A Globemaster,269,314,3456,False,adsb_icao
ae1234,2026-06-14 01:21:35.398775,RCH457,03-3123,0713,31000,36.682617,-92.806023,C-17A Globemaster,11,523,-37,False,mlat
06a255,2026-06-14 01:21:35.398780,LHOB244,A7-MAC,0020,35000,34.789467,-92.545967,C-17A Globemaster,121,504,-64,False,adsb_icao
ae1178,2026-06-14 01:21:35.398785,RCH3229,02-1106,1557,36975,43.732159,-91.139946,C-17A Globemaster,99,528,-35,False,mlat
ae07f6,2026-06-14 01:21:35.398791,RCH425,97-0044,6063,31000,37.197411,-80.836235,C-17A Globemaster,45,521,0,False,mlat
4b8207,2026-06-14 01:21:35.398800,HVK2050,60-0326,2424,23850,39.750824,-73.67527,KC-135R Stratotanker,41,435,1408,False,adsb_icao
ae123e,2026-06-14 01:21:35.398805,RCH4579,04-4133,0725,34000,40.635075,-72.641792,C-17A Globemaster,221,427,-64,False,adsb_icao
ae0386,2026-06-14 01:21:35.398810,UNK C/S,59-1468,7340,21000,42.282211,23.65086,KC-135R Stratotanker,358,414,-64,False,mlat
ae04be,2026-06-14 01:21:35.398814,UNK C/S,58-0106,7032,21550,42.256996,23.654753,KC-135R Stratotanker,353,410,352,False,mlat
ae07f3,2026-06-14 01:21:35.398819,RCH421,97-0041,7031,38000,39.957493,24.661488,C-17A Globemaster,337,365,71,False,mlat
ae036a,2026-06-14 01:21:35.398823,UNK C/S,63-7985,7363,9600,44.306133,26.276567,KC-135R Stratotanker,33,282,-1276,False,mlat
ae10bb,2026-06-14 01:21:35.398829,RCH169,01-0192,2563,32000,50.8,-9.1,C-17A Globemaster,,,,False,mode_s
ae07f7,2026-06-14 01:21:35.398834,RCH263,97-0045,7251,32000,45.5,-59.4,C-17A Globemaster,,,,False,mode_s
ae11eb,2026-06-14 01:21:35.398838,NOVA14,80-0138,7273,33050,55.3,-119.1,E-3G AWACS,,,,False,mode_s
896c2f,2026-06-14 01:21:35.398843,GOLD24,1227,3505,32000,25.0,59.6,C-17A Globemaster,,,,False,mode_s
ae05aa,2026-06-14 01:21:35.398849,UNK C/S,63-8019,3641,22525,27.6,48.0,KC-135R Stratotanker,105,460,0,False,mode_s
ae5fa0,2026-06-14 01:21:35.398853,MC0000,18-46053,5421,23375,22.6,55.3,KC-46A Pegasus,,,,False,mode_s
ae0501,2026-06-14 01:21:35.398857,UNK C/S,59-1504,7444,1050,39.9,-80.2,KC-135R Stratotanker,,,,False,mode_s
ae5fa1,2026-06-14 01:21:35.398862,UNK C/S,18-46054,5154,21100,30.8,35.2,KC-46A Pegasus,,,,False,mode_s
ae5f9b,2026-06-14 01:21:35.398866,UNK C/S,18-46048,5350,25725,27.3,49.3,KC-46A Pegasus,,,,False,mode_s
ae5f9e,2026-06-14 01:21:35.398871,UNK C/S,18-46051,5423,24000,31.1,35.5,KC-46A Pegasus,,,,False,mode_s
ae013e,2026-06-14 01:21:35.398875,UNK C/S,63-7981,3621,28000,27.6,48.0,KC-135R Stratotanker,,,,False,mode_s
ae041f,2026-06-14 01:21:35.398880,UNK C/S,57-1488,5401,21000,31.4,36.0,KC-135R Stratotanker,149,410,96,False,mode_s
ae0156,2026-06-14 01:21:35.398884,UNK C/S,57-1456,0145,17500,23.7,54.3,KC-135R Stratotanker,,,,False,mode_s
ae0573,2026-06-14 01:22:35.692482,RRCH4005,86-0022,1441,33925,37.3787,-108.077583,C-5M Galaxy,281,411,-192,False,adsb_icao
ae10b5,2026-06-14 01:22:35.692501,RIDER91,01-0186,1366,6700,39.640999,-106.929932,C-17A Globemaster,258,173,,False,adsb_icao
ae2fa7,2026-06-14 01:22:35.692508,RCH253,08-8195,1444,18050,39.695187,-105.489502,C-17A Globemaster,268,335,512,False,adsb_icao
ae1234,2026-06-14 01:22:35.692517,RCH457,03-3123,0713,31000,36.8125,-92.788086,C-17A Globemaster,3,523,0,False,mlat
06a255,2026-06-14 01:22:35.692521,LHOB244,A7-MAC,0020,35000,34.71582,-92.401657,C-17A Globemaster,121,503,-64,False,adsb_icao
ae1178,2026-06-14 01:22:35.692525,RCH3229,02-1106,1557,37000,43.705399,-90.937874,C-17A Globemaster,99,530,1,False,mlat
ae07f6,2026-06-14 01:22:35.692531,RCH425,97-0044,6063,31000,37.295425,-80.710625,C-17A Globemaster,48,516,0,False,mlat
4b8207,2026-06-14 01:22:35.692539,HVK2050,60-0326,2424,25500,39.843037,-73.570007,KC-135R Stratotanker,41,442,1984,False,adsb_icao
ae123e,2026-06-14 01:22:35.692544,RCH4579,04-4133,0725,34000,40.545322,-72.745033,C-17A Globemaster,221,435,-448,False,adsb_icao
ae04be,2026-06-14 01:22:35.692549,UNK C/S,58-0106,7032,21575,42.373505,23.678366,KC-135R Stratotanker,36,424,-128,False,mlat
ae0386,2026-06-14 01:22:35.692554,UNK C/S,59-1468,7340,21000,42.387051,23.697762,KC-135R Stratotanker,32,424,-32,False,mlat
ae07f3,2026-06-14 01:22:35.692558,RCH421,97-0041,7031,38000,40.055092,24.603184,C-17A Globemaster,334,396,-74,False,mlat
ae036a,2026-06-14 01:22:35.692562,UNK C/S,63-7985,7363,8325,44.367142,26.343725,KC-135R Stratotanker,38,267,-1405,False,mlat
ae10bb,2026-06-14 01:22:35.692568,RCH169,01-0192,2563,32000,51.4,-9.3,C-17A Globemaster,,,,False,mode_s
ae07f7,2026-06-14 01:22:35.692573,RCH263,97-0045,7251,32000,46.7,-60.4,C-17A Globemaster,,,,False,mode_s
ae11eb,2026-06-14 01:22:35.692577,NOVA14,80-0138,7273,33050,53.9,-123.4,E-3G AWACS,,,,False,mode_s
896c2f,2026-06-14 01:22:35.692581,GOLD24,1227,3505,32000,24.7,55.7,C-17A Globemaster,,,,False,mode_s
ae05aa,2026-06-14 01:22:35.692587,UNK C/S,63-8019,3641,22550,27.6,48.0,KC-135R Stratotanker,105,458,0,False,mode_s
ae5fa0,2026-06-14 01:22:35.692592,MC0000,18-46053,5421,21075,22.5,54.9,KC-46A Pegasus,,,,False,mode_s
ae0501,2026-06-14 01:22:35.692596,UNK C/S,59-1504,7444,1050,39.9,-80.2,KC-135R Stratotanker,,,,False,mode_s
ae5fa1,2026-06-14 01:22:35.692601,UNK C/S,18-46054,5154,21100,30.7,34.9,KC-46A Pegasus,,,,False,mode_s
ae5f9b,2026-06-14 01:22:35.692605,UNK C/S,18-46048,5350,26000,25.9,50.0,KC-46A Pegasus,,,,False,mode_s
ae5f9e,2026-06-14 01:22:35.692610,UNK C/S,18-46051,5423,24000,31.0,34.7,KC-46A Pegasus,,,,False,mode_s
ae013e,2026-06-14 01:22:35.692614,UNK C/S,63-7981,3621,28000,27.6,48.0,KC-135R Stratotanker,,,,False,mode_s
ae041f,2026-06-14 01:22:35.692618,UNK C/S,57-1488,5401,21000,31.3,37.1,KC-135R Stratotanker,130,420,0,False,mode_s
ae0156,2026-06-14 01:22:35.692622,UNK C/S,57-1456,0145,17500,25.0,59.6,KC-135R Stratotanker,,,,False,mode_s
ae0573,2026-06-14 01:23:35.973356,RRCH4005,86-0022,1441,33975,37.400253,-108.218842,C-5M Galaxy,280,410,-576,False,adsb_icao
ae10b5,2026-06-14 01:23:35.973373,RIDER91,01-0186,1366,7975,39.60347,-106.945877,C-17A Globemaster,123,202,2112,False,adsb_icao
ae2fa7,2026-06-14 01:23:35.973379,RCH253,08-8195,1444,19975,39.694069,-105.609741,C-17A Globemaster,269,334,192,False,adsb_icao
ae1234,2026-06-14 01:23:35.973387,RCH457,03-3123,0713,31000,36.944283,-92.767685,C-17A Globemaster,10,456,-10,False,mlat
06a255,2026-06-14 01:23:35.973392,LHOB244,A7-MAC,0020,35000,34.641987,-92.25695,C-17A Globemaster,121,500,-128,False,adsb_icao
ae1178,2026-06-14 01:23:35.973396,RCH3229,02-1106,1557,37000,43.680351,-90.736938,C-17A Globemaster,101,516,14,False,mlat
ae07f6,2026-06-14 01:23:35.973403,RCH425,97-0044,6063,31000,37.385662,-80.586327,C-17A Globemaster,45,489,0,False,mlat
4b8207,2026-06-14 01:23:35.973412,HVK2050,60-0326,2424,27125,39.936127,-73.463379,KC-135R Stratotanker,41,447,1472,False,adsb_icao
ae123e,2026-06-14 01:23:35.973416,RCH4579,04-4133,0725,33800,40.453354,-72.850525,C-17A Globemaster,221,441,-2240,False,adsb_icao
ae04be,2026-06-14 01:23:35.973421,UNK C/S,58-0106,7032,21475,42.466717,23.770205,KC-135R Stratotanker,33,428,-224,False,mlat
ae0386,2026-06-14 01:23:35.973425,UNK C/S,59-1468,7340,21000,42.490723,23.786694,KC-135R Stratotanker,32,416,32,False,mlat
ae07f3,2026-06-14 01:23:35.973429,RCH421,97-0041,7031,38000,40.1497,24.545773,C-17A Globemaster,336,388,36,False,mlat
ae036a,2026-06-14 01:23:35.973433,UNK C/S,63-7985,7363,5100,44.427631,26.408861,KC-135R Stratotanker,37,276,-2916,False,mlat
ae10bb,2026-06-14 01:23:35.973438,RCH169,01-0192,2563,32000,51.2,-9.0,C-17A Globemaster,,,,False,mode_s
ae07f7,2026-06-14 01:23:35.973442,RCH263,97-0045,7251,32000,45.7,-63.7,C-17A Globemaster,,,,False,mode_s
ae11eb,2026-06-14 01:23:35.973447,NOVA14,80-0138,7273,33050,53.9,-123.4,E-3G AWACS,,,,False,mode_s
896c2f,2026-06-14 01:23:35.973451,GOLD24,1227,3505,32000,25.0,59.6,C-17A Globemaster,,,,False,mode_s
ae05aa,2026-06-14 01:23:35.973456,UNK C/S,63-8019,3641,22550,26.2,47.4,KC-135R Stratotanker,105,458,-32,False,mode_s
ae5fa0,2026-06-14 01:23:35.973460,MC0000,18-46053,0456,19475,22.6,55.3,KC-46A Pegasus,,,,False,mode_s
ae0501,2026-06-14 01:23:35.973464,UNK C/S,59-1504,7444,1075,39.9,-80.2,KC-135R Stratotanker,,,,False,mode_s
ae5fa1,2026-06-14 01:23:35.973468,UNK C/S,18-46054,5154,21100,31.4,33.7,KC-46A Pegasus,,,,False,mode_s
ae5f9b,2026-06-14 01:23:35.973472,UNK C/S,18-46048,5350,26000,27.3,49.3,KC-46A Pegasus,,,,False,mode_s
ae5f9e,2026-06-14 01:23:35.973477,UNK C/S,18-46051,5423,24000,30.8,35.5,KC-46A Pegasus,,,,False,mode_s
ae013e,2026-06-14 01:23:35.973481,UNK C/S,63-7981,3621,28025,27.6,48.0,KC-135R Stratotanker,,,,False,mode_s
ae041f,2026-06-14 01:23:35.973485,UNK C/S,57-1488,5401,21000,31.2,37.3,KC-135R Stratotanker,64,428,0,False,mode_s
ae0156,2026-06-14 01:23:35.973489,UNK C/S,57-1456,0145,17500,22.6,55.3,KC-135R Stratotanker,,,,False,mode_s
ae0573,2026-06-14 01:24:36.442016,RRCH4005,86-0022,1441,34000,37.421436,-108.359589,C-5M Galaxy,280,410,128,False,adsb_icao
ae10b5,2026-06-14 01:24:36.442033,RIDER91,01-0186,1366,8050,39.609486,-106.868469,C-17A Globemaster,79,221,0,False,adsb_icao
ae2fa7,2026-06-14 01:24:36.442038,RCH253,08-8195,1444,20900,39.692734,-105.730034,C-17A Globemaster,269,335,2176,False,adsb_icao
ae1234,2026-06-14 01:24:36.442046,RCH457,03-3123,0713,31000,37.056725,-92.690987,C-17A Globemaster,45,526,4,False,mlat
06a255,2026-06-14 01:24:36.442050,LHOB244,A7-MAC,0020,35000,34.569088,-92.113953,C-17A Globemaster,121,501,-128,False,adsb_icao
ae1178,2026-06-14 01:24:36.442054,RCH3229,02-1106,1557,36975,43.655174,-90.53521,C-17A Globemaster,100,528,0,False,mlat
ae07f6,2026-06-14 01:24:36.442060,RCH425,97-0044,6063,31000,37.47982,-80.466171,C-17A Globemaster,46,487,0,False,mlat
4b8207,2026-06-14 01:24:36.442067,HVK2050,60-0326,3555,28400,40.029991,-73.355461,KC-135R Stratotanker,41,458,1024,False,adsb_icao
ae123e,2026-06-14 01:24:36.442072,RCH4579,04-4133,0725,32825,40.361954,-72.954834,C-17A Globemaster,220,430,-2304,False,adsb_icao
ae04be,2026-06-14 01:24:36.442077,UNK C/S,58-0106,7032,21550,42.571373,23.860678,KC-135R Stratotanker,32,422,352,False,mlat
ae0386,2026-06-14 01:24:36.442081,UNK C/S,59-1468,7340,21000,42.588238,23.871759,KC-135R Stratotanker,32,414,0,False,mlat
ae07f3,2026-06-14 01:24:36.442085,RCH421,97-0041,7031,38000,40.250259,24.484726,C-17A Globemaster,334,378,0,False,mlat
ae036a,2026-06-14 01:24:36.442089,UNK C/S,63-7985,7363,3175,44.481937,26.462088,KC-135R Stratotanker,32,204,-2426,False,mlat
ae10bb,2026-06-14 01:24:36.442094,RCH169,01-0192,2563,32000,52.3,-10.2,C-17A Globemaster,,,,False,mode_s
ae07f7,2026-06-14 01:24:36.442098,RCH263,97-0045,7251,32000,45.2,-59.8,C-17A Globemaster,,,,False,mode_s
ae11eb,2026-06-14 01:24:36.442102,NOVA14,80-0138,7273,33050,55.1,-119.9,E-3G AWACS,,,,False,mode_s
896c2f,2026-06-14 01:24:36.442106,GOLD24,1227,3505,32000,25.0,59.6,C-17A Globemaster,,,,False,mode_s
ae05aa,2026-06-14 01:24:36.442111,UNK C/S,63-8019,3641,22525,27.6,48.0,KC-135R Stratotanker,105,456,0,False,mode_s
ae5fa0,2026-06-14 01:24:36.442115,MC0000,18-46053,0456,18950,22.7,54.3,KC-46A Pegasus,,,,False,mode_s
ae0501,2026-06-14 01:24:36.442119,UNK C/S,59-1504,7444,1075,39.9,-80.2,KC-135R Stratotanker,,,,False,mode_s
ae049a,2026-06-14 01:24:36.442124,UNK C/S,61-0307,5302,200,32.2,34.4,KC-135R Stratotanker,,,,False,mode_s
ae5fa1,2026-06-14 01:24:36.442128,UNK C/S,18-46054,5154,21100,31.5,33.5,KC-46A Pegasus,,,,False,mode_s
ae5f9b,2026-06-14 01:24:36.442132,UNK C/S,18-46048,5350,26000,27.3,49.3,KC-46A Pegasus,,,,False,mode_s
ae5f9e,2026-06-14 01:24:36.442136,UNK C/S,18-46051,5423,24000,33.6,37.0,KC-46A Pegasus,,,,False,mode_s
ae013e,2026-06-14 01:24:36.442139,UNK C/S,63-7981,3621,28000,27.6,48.0,KC-135R Stratotanker,,,,False,mode_s
ae041f,2026-06-14 01:24:36.442143,UNK C/S,57-1488,5401,21000,31.3,37.4,KC-135R Stratotanker,349,394,32,False,mode_s
ae0156,2026-06-14 01:24:36.442147,UNK C/S,57-1456,0145,17500,25.0,59.6,KC-135R Stratotanker,,,,False,mode_s
ae0573,2026-06-14 01:25:36.714569,RRCH4005,86-0022,1441,33975,37.442505,-108.501328,C-5M Galaxy,280,411,0,False,adsb_icao
ae10b5,2026-06-14 01:25:36.714587,RIDER91,01-0186,1366,7975,39.623108,-106.794098,C-17A Globemaster,42,189,-256,False,adsb_icao
ae2fa7,2026-06-14 01:25:36.714592,RCH253,08-8195,1444,22750,39.690399,-105.854584,C-17A Globemaster,269,356,2048,False,adsb_icao
ae1234,2026-06-14 01:25:36.714599,RCH457,03-3123,0713,31000,37.147026,-92.554329,C-17A Globemaster,59,504,25,False,mlat
06a255,2026-06-14 01:25:36.714603,LHOB244,A7-MAC,0020,35000,34.495926,-91.969521,C-17A Globemaster,121,501,0,False,adsb_icao
ae1178,2026-06-14 01:25:36.714607,RCH3229,02-1106,1557,37000,43.631725,-90.358948,C-17A Globemaster,100,505,12,False,mlat
ae07f6,2026-06-14 01:25:36.714615,RCH425,97-0044,6063,31000,37.577824,-80.343399,C-17A Globemaster,47,482,0,False,mlat
4b8207,2026-06-14 01:25:36.714622,HVK2050,60-0326,3555,29500,40.127331,-73.243294,KC-135R Stratotanker,41,470,1152,False,adsb_icao
ae123e,2026-06-14 01:25:36.714627,RCH4579,04-4133,0725,32000,40.271667,-73.057556,C-17A Globemaster,221,426,-608,False,adsb_icao
ae04be,2026-06-14 01:25:36.714632,UNK C/S,58-0106,7032,21525,42.668659,23.944662,KC-135R Stratotanker,32,410,-192,False,mlat
ae0386,2026-06-14 01:25:36.714636,UNK C/S,59-1468,7340,21000,42.687283,23.958914,KC-135R Stratotanker,32,416,-32,False,mlat
ae07f3,2026-06-14 01:25:36.714640,RCH421,97-0041,7031,38000,40.346458,24.426584,C-17A Globemaster,336,393,0,False,mlat
ae036a,2026-06-14 01:25:36.714644,UNK C/S,63-7985,7363,2425,44.526592,26.482727,KC-135R Stratotanker,16,253,-950,False,mlat
ae049a,2026-06-14 01:25:36.714647,UNK C/S,61-0307,5302,1900,32.00639,34.811977,KC-135R Stratotanker,247,167,1647,False,mlat
33fe92,2026-06-14 01:25:36.714652,IAM1447,MM62229,5615,2850,33.781796,35.456886,KC-46A Pegasus,228,195,4128,False,adsb_icao
ae10bb,2026-06-14 01:25:36.714658,RCH169,01-0192,2563,32000,52.1,-10.6,C-17A Globemaster,,,,False,mode_s
ae07f7,2026-06-14 01:25:36.714662,RCH263,97-0045,7251,32000,45.5,-59.4,C-17A Globemaster,,,,False,mode_s
ae11eb,2026-06-14 01:25:36.714666,NOVA14,80-0138,7273,33050,55.3,-119.1,E-3G AWACS,,,,False,mode_s
896c2f,2026-06-14 01:25:36.714670,GOLD24,1227,3505,32000,21.8,55.1,C-17A Globemaster,,,,False,mode_s
ae05aa,2026-06-14 01:25:36.714676,UNK C/S,63-8019,3641,22525,26.2,47.4,KC-135R Stratotanker,106,454,-32,False,mode_s
ae5fa0,2026-06-14 01:25:36.714680,MC0000,18-46053,0456,19000,22.5,55.0,KC-46A Pegasus,,,,False,mode_s
ae0501,2026-06-14 01:25:36.714684,UNK C/S,59-1504,7444,1075,39.9,-80.1,KC-135R Stratotanker,,,,False,mode_s
ae5fa1,2026-06-14 01:25:36.714689,UNK C/S,18-46054,5154,21100,31.7,34.1,KC-46A Pegasus,,,,False,mode_s
ae5f9b,2026-06-14 01:25:36.714693,UNK C/S,18-46048,5350,26000,27.3,49.3,KC-46A Pegasus,,,,False,mode_s
ae5f9e,2026-06-14 01:25:36.714697,UNK C/S,18-46051,5423,24000,33.2,36.7,KC-46A Pegasus,,,,False,mode_s
ae041f,2026-06-14 01:25:36.714702,UNK C/S,57-1488,5401,21000,31.3,37.3,KC-135R Stratotanker,302,372,0,False,mode_s
ae0156,2026-06-14 01:25:36.714705,UNK C/S,57-1456,0145,17500,25.0,59.6,KC-135R Stratotanker,,,,False,mode_s
ae0573,2026-06-14 01:26:36.963016,RRCH4005,86-0022,1441,33975,37.463333,-108.642609,C-5M Galaxy,280,412,-320,False,adsb_icao
ae10b5,2026-06-14 01:26:36.963034,RIDER91,01-0186,1366,8050,39.654545,-106.809204,C-17A Globemaster,278,136,-64,False,adsb_icao
ae2fa7,2026-06-14 01:26:36.963038,RCH253,08-8195,1444,24875,39.693924,-105.9823,C-17A Globemaster,291,358,1344,False,adsb_icao
ae1234,2026-06-14 01:26:36.963046,RCH457,03-3123,0713,31000,37.188992,-92.392227,C-17A Globemaster,87,524,-141,False,mlat
06a255,2026-06-14 01:26:36.963051,LHOB244,A7-MAC,0020,35000,34.424103,-91.826027,C-17A Globemaster,121,499,-64,False,adsb_icao
ae1178,2026-06-14 01:26:36.963055,RCH3229,02-1106,1557,37000,43.603172,-90.151329,C-17A Globemaster,102,518,-49,False,mlat
ae5e0c,2026-06-14 01:26:36.963062,MCTR30,17-46031,Unavailable,Unavailable,28.102051,-82.53701,KC-46A Pegasus,,,,False,other
ae07f6,2026-06-14 01:26:36.963067,RCH425,97-0044,6063,31000,37.67205,-80.209229,C-17A Globemaster,47,484,0,False,mlat
ae123e,2026-06-14 01:26:36.963074,RCH4579,04-4133,0725,31975,40.181763,-73.159546,C-17A Globemaster,220,434,-608,False,adsb_icao
4b8207,2026-06-14 01:26:36.963078,HVK2050,60-0326,3555,30600,40.226166,-73.128845,KC-135R Stratotanker,41,479,960,False,adsb_icao
ae04be,2026-06-14 01:26:36.963083,UNK C/S,58-0106,7032,21525,42.762512,24.026741,KC-135R Stratotanker,32,412,128,False,mlat
