hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae63c2,2026-06-22 01:37:45.053986,ADVIC44,21-46086,3001,18550,37.729229,-120.655693,KC-46A Pegasus,322,379,-1416,False,mlat
ae057c,2026-06-22 01:37:45.054000,RCH5099,87-0031,0514,19150,32.436287,-104.929733,C-5M Galaxy,235,410,-1841,False,mlat
ae144d,2026-06-22 01:37:45.054010,RCH4616,05-5143,2410,32000,43.525105,-88.059227,C-17A Globemaster,281,412,0,False,mlat
ae1170,2026-06-22 01:37:45.054015,RCH3272,02-1098,1156,39000,40.967602,-84.350479,C-17A Globemaster,92,540,-67,False,mlat
ae0572,2026-06-22 01:37:45.054022,RCH1831,86-0021,7345,11000,37.625938,-75.756706,C-5M Galaxy,222,371,-384,False,adsb_icao
ae0818,2026-06-22 01:37:45.054027,RCH457,00-0182,2557,16025,40.181213,-73.286484,C-17A Globemaster,235,385,0,False,mlat
ae066f,2026-06-22 01:37:45.054032,OKIE63,62-3580,7077,24950,43.294315,-70.464432,KC-135R Stratotanker,38,455,-2,False,mlat
ae07e7,2026-06-22 01:37:45.054037,RCH215,95-0104,0511,33000,54.872589,-5.425402,C-17A Globemaster,130,474,0,False,mlat
ae144f,2026-06-22 01:37:45.054042,RCH313,05-5145,2577,30000,54.910557,-3.620022,C-17A Globemaster,295,424,0,False,mlat
4d03c0,2026-06-22 01:37:45.054047,NATO22,LX-N90442,3707,29975,57.822254,23.446014,E-3G AWACS,42,396,96,False,other
ae0425,2026-06-22 01:37:45.054055,UNK C/S,60-0342,4622,33000,35.947708,134.636017,KC-135R Stratotanker,73,487,0,False,mlat
ae2fa7,2026-06-22 01:37:45.054060,RCH125,08-8195,3205,25500,35.372112,137.772186,C-17A Globemaster,224,368,1456,False,mode_s
ae07f6,2026-06-22 01:37:45.054069,RCH193,97-0044,Unavailable,Unavailable,52.1,-54.9,C-17A Globemaster,,,,False,mode_s
ae05a0,2026-06-22 01:37:45.054075,UNK C/S,61-0298,0147,20000,22.8,55.1,KC-135R Stratotanker,59,400,0,False,mode_s
ae0689,2026-06-22 01:37:45.054082,UNK C/S,61-0300,7060,24500,23.7,56.4,KC-135R Stratotanker,156,442,0,False,mode_s
ae0391,2026-06-22 01:37:45.054086,UNK C/S,63-8039,3455,26500,23.9,56.5,KC-135R Stratotanker,227,402,0,False,mode_s
ae63c2,2026-06-22 01:38:45.227680,ADVIC44,21-46086,3001,17275,37.787266,-120.75647,KC-46A Pegasus,292,357,-1256,False,mlat
ae057c,2026-06-22 01:38:45.227694,RCH5099,87-0031,0514,17300,32.38327,-105.024643,C-5M Galaxy,240,393,-1834,False,mlat
ae144d,2026-06-22 01:38:45.227704,RCH4616,05-5143,2410,32000,43.547081,-88.214844,C-17A Globemaster,281,411,0,False,mlat
ae1170,2026-06-22 01:38:45.227710,RCH3272,02-1098,1156,39000,40.956627,-84.164116,C-17A Globemaster,94,534,0,False,mlat
ae0572,2026-06-22 01:38:45.227717,RCH1831,86-0021,7345,10550,37.552013,-75.846146,C-5M Galaxy,224,367,-448,False,adsb_icao
ae0818,2026-06-22 01:38:45.227722,RCH457,00-0182,2557,14725,40.127853,-73.395607,C-17A Globemaster,238,370,-1899,False,mlat
ae066f,2026-06-22 01:38:45.227727,OKIE63,62-3580,7077,24950,43.393902,-70.36142,KC-135R Stratotanker,38,447,0,False,mlat
ae07e7,2026-06-22 01:38:45.227732,RCH215,95-0104,0511,33000,54.787811,-5.252291,C-17A Globemaster,131,473,0,False,mlat
ae144f,2026-06-22 01:38:45.227736,RCH313,05-5145,2577,30000,54.961594,-3.81308,C-17A Globemaster,295,424,0,False,mlat
4d03c0,2026-06-22 01:38:45.227743,NATO22,LX-N90442,3707,29975,57.862011,23.609894,E-3G AWACS,18,378,0,False,other
ae0689,2026-06-22 01:38:45.227755,UNK C/S,61-0300,7060,24500,25.509735,55.93166,KC-135R Stratotanker,86,414,0,False,mlat
ae0391,2026-06-22 01:38:45.227760,UNK C/S,63-8039,3455,26500,25.463591,56.043125,KC-135R Stratotanker,278,386,-64,False,mlat
ae0425,2026-06-22 01:38:45.227766,UNK C/S,60-0342,4622,33000,35.982178,134.720642,KC-135R Stratotanker,67,435,0,False,mode_s
ae2fa7,2026-06-22 01:38:45.227770,RCH125,08-8195,3205,25900,35.267586,137.648712,C-17A Globemaster,227,372,378,False,mlat
ae07f6,2026-06-22 01:38:45.227779,RCH193,97-0044,Unavailable,33950,52.1,-54.9,C-17A Globemaster,,,,False,mode_s
ae05a0,2026-06-22 01:38:45.227785,UNK C/S,61-0298,0147,20000,22.9,55.3,KC-135R Stratotanker,59,400,0,False,mode_s
af760e,2026-06-22 01:38:45.227792,UNK C/S,,Unavailable,Unavailable,38.0,-74.0,E-6B TACAMO,,,,False,mode_s
ae63c2,2026-06-22 01:39:45.459087,ADVIC44,21-46086,3001,15875,37.831043,-120.869049,KC-46A Pegasus,296,349,-1525,False,mlat
ae144d,2026-06-22 01:39:45.459110,RCH4616,05-5143,2410,32000,43.570282,-88.371887,C-17A Globemaster,281,414,0,False,mlat
ae1170,2026-06-22 01:39:45.459117,RCH3272,02-1098,1156,39000,40.945515,-83.974396,C-17A Globemaster,95,548,-20,False,mlat
ae0572,2026-06-22 01:39:45.459124,RCH1831,86-0021,7345,10175,37.482193,-75.931244,C-5M Galaxy,223,311,-128,False,adsb_icao
ae0818,2026-06-22 01:39:45.459130,RCH457,00-0182,2557,12725,40.066807,-73.517044,C-17A Globemaster,234,370,-1931,False,mlat
ae066f,2026-06-22 01:39:45.459135,OKIE63,62-3580,7077,24950,43.489063,-70.260933,KC-135R Stratotanker,37,465,44,False,mlat
ae07e7,2026-06-22 01:39:45.459141,RCH215,95-0104,0511,33000,54.704529,-5.083145,C-17A Globemaster,130,478,0,False,mlat
ae144f,2026-06-22 01:39:45.459145,RCH313,05-5145,2577,30000,55.00951,-3.99363,C-17A Globemaster,295,418,0,False,mlat
ae0391,2026-06-22 01:39:45.459152,UNK C/S,63-8039,3455,26525,25.471148,55.895428,KC-135R Stratotanker,263,412,288,False,mlat
ae0689,2026-06-22 01:39:45.459157,UNK C/S,61-0300,7060,24500,25.471416,55.963501,KC-135R Stratotanker,11,418,32,False,mode_s
ae0425,2026-06-22 01:39:45.459163,UNK C/S,60-0342,4622,32425,36.044006,135.012772,KC-135R Stratotanker,81,598,144,False,mlat
ae2fa7,2026-06-22 01:39:45.459168,RCH125,08-8195,3205,26000,35.201069,137.568405,C-17A Globemaster,217,423,331,False,mlat
ae07f6,2026-06-22 01:39:45.459177,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,,,,False,mode_s
ae05a0,2026-06-22 01:39:45.459183,UNK C/S,61-0298,0147,20000,23.0,55.4,KC-135R Stratotanker,60,400,0,False,mode_s
ae057c,2026-06-22 01:39:45.459189,RCH5099,87-0031,0514,15425,31.8,-105.2,C-5M Galaxy,,,,False,mode_s
af760e,2026-06-22 01:39:45.459194,UNK C/S,,Unavailable,Unavailable,37.9,-74.1,E-6B TACAMO,,,,False,mode_s
4d03c0,2026-06-22 01:39:45.459200,NATO22,LX-N90442,3707,30000,58.3,17.9,E-3G AWACS,355,358,96,False,mode_s
ae63c2,2026-06-22 01:40:45.705970,ADVIC44,21-46086,3001,14500,37.873749,-120.976807,KC-46A Pegasus,297,345,-1360,False,mlat
ae144d,2026-06-22 01:40:45.705995,RCH4616,05-5143,2410,32000,43.591797,-88.52317,C-17A Globemaster,282,415,0,False,mlat
ae1170,2026-06-22 01:40:45.706001,RCH3272,02-1098,1156,39000,40.923756,-83.786217,C-17A Globemaster,110,536,28,False,mlat
ae0572,2026-06-22 01:40:45.706009,RCH1831,86-0021,7345,9625,37.423111,-76.002403,C-5M Galaxy,223,278,-640,False,adsb_icao
ae0818,2026-06-22 01:40:45.706015,RCH457,00-0182,2557,10725,39.987072,-73.580368,C-17A Globemaster,206,350,-1993,False,mlat
ae066f,2026-06-22 01:40:45.706020,OKIE63,62-3580,7077,24950,43.592457,-70.149521,KC-135R Stratotanker,38,453,0,False,mlat
ae07e7,2026-06-22 01:40:45.706026,RCH215,95-0104,0511,33000,54.615784,-4.905631,C-17A Globemaster,131,480,0,False,mlat
ae144f,2026-06-22 01:40:45.706030,RCH313,05-5145,2577,30000,55.0578,-4.177768,C-17A Globemaster,295,428,0,False,mlat
4d03c0,2026-06-22 01:40:45.706036,NATO22,LX-N90442,3707,30000,58.152512,23.702866,E-3G AWACS,333,346,96,False,mlat
ae0391,2026-06-22 01:40:45.706042,UNK C/S,63-8039,3455,27975,25.418261,55.720966,KC-135R Stratotanker,240,428,1568,False,mlat
ae0425,2026-06-22 01:40:45.706049,UNK C/S,60-0342,4622,30600,36.062084,135.074738,KC-135R Stratotanker,76,590,-1523,False,mode_s
ae2fa7,2026-06-22 01:40:45.706054,RCH125,08-8195,3205,26000,35.136482,137.48793,C-17A Globemaster,226,353,-39,False,mlat
ae07f6,2026-06-22 01:40:45.706063,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,,,,False,mode_s
ae05a0,2026-06-22 01:40:45.706069,UNK C/S,61-0298,0147,20000,23.1,55.6,KC-135R Stratotanker,60,402,-320,False,mode_s
ae057c,2026-06-22 01:40:45.706074,RCH5099,87-0031,0514,13650,31.9,-104.6,C-5M Galaxy,,,,False,mode_s
ae0689,2026-06-22 01:40:45.706081,UNK C/S,61-0300,7060,24500,23.6,55.6,KC-135R Stratotanker,299,450,0,False,mode_s
ae63c2,2026-06-22 01:41:45.892533,ADVIC44,21-46086,3001,13175,37.916683,-121.08728,KC-46A Pegasus,296,320,-1304,False,mlat
ae144d,2026-06-22 01:41:45.892554,RCH4616,05-5143,2410,32000,43.615532,-88.688408,C-17A Globemaster,281,418,0,False,mlat
ae1170,2026-06-22 01:41:45.892561,RCH3272,02-1098,1156,39025,40.877022,-83.593781,C-17A Globemaster,108,537,0,False,mlat
ae0572,2026-06-22 01:41:45.892568,RCH1831,86-0021,7345,8375,37.367981,-76.066826,C-5M Galaxy,223,262,-1472,False,adsb_icao
ae0818,2026-06-22 01:41:45.892573,RCH457,00-0182,2557,10025,39.899185,-73.657028,C-17A Globemaster,217,376,-75,False,mlat
ae066f,2026-06-22 01:41:45.892577,OKIE63,62-3580,7077,24625,43.698574,-70.036911,KC-135R Stratotanker,39,463,-664,False,mlat
ae07e7,2026-06-22 01:41:45.892584,RCH215,95-0104,0511,33000,54.530796,-4.736044,C-17A Globemaster,130,482,0,False,mlat
ae144f,2026-06-22 01:41:45.892587,RCH313,05-5145,2577,30000,55.10614,-4.366261,C-17A Globemaster,294,413,0,False,mlat
4d03c0,2026-06-22 01:41:45.892593,NATO22,LX-N90442,3707,30000,58.210247,23.634596,E-3G AWACS,310,338,-64,False,mlat
ae0391,2026-06-22 01:41:45.892627,UNK C/S,63-8039,3455,28525,25.38624,55.648422,KC-135R Stratotanker,239,464,-32,False,mlat
ae0425,2026-06-22 01:41:45.892642,UNK C/S,60-0342,4622,28650,36.128944,135.322571,KC-135R Stratotanker,67,383,-2202,False,mlat
ae2fa7,2026-06-22 01:41:45.892651,RCH125,08-8195,3205,26000,35.038151,137.367447,C-17A Globemaster,226,395,39,False,mlat
ae07f6,2026-06-22 01:41:45.892668,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,239,452,0,False,mode_s
ae0689,2026-06-22 01:41:45.892678,UNK C/S,61-0300,7060,24500,23.6,55.9,KC-135R Stratotanker,235,470,0,False,mode_s
ae04ba,2026-06-22 01:41:45.892683,UNK C/S,58-0055,Unavailable,Unavailable,26.3,127.8,KC-135R Stratotanker,,,,False,mode_s
ae057c,2026-06-22 01:41:45.892688,RCH5099,87-0031,0514,12100,31.6,-104.8,C-5M Galaxy,,,,False,mode_s
ae05a0,2026-06-22 01:41:45.892693,UNK C/S,61-0298,0147,20000,23.0,55.5,KC-135R Stratotanker,59,402,0,False,mode_s
ae63c2,2026-06-22 01:42:46.063158,ADVIC44,21-46086,3001,11925,37.955284,-121.187508,KC-46A Pegasus,296,315,-1230,False,mlat
ae144d,2026-06-22 01:42:46.063179,RCH4616,05-5143,2410,32000,43.63726,-88.84111,C-17A Globemaster,282,423,0,False,mlat
ae1170,2026-06-22 01:42:46.063185,RCH3272,02-1098,1156,39000,40.841553,-83.420456,C-17A Globemaster,97,525,17,False,mlat
ae0572,2026-06-22 01:42:46.063193,RCH1831,86-0021,7345,6925,37.316551,-76.128746,C-5M Galaxy,225,251,-1472,False,adsb_icao
ae0818,2026-06-22 01:42:46.063199,RCH457,00-0182,2557,10000,39.814884,-73.726204,C-17A Globemaster,214,352,-76,False,mlat
ae066f,2026-06-22 01:42:46.063204,OKIE63,62-3580,7077,23125,43.800411,-69.929199,KC-135R Stratotanker,38,454,-1514,False,mlat
ae07e7,2026-06-22 01:42:46.063210,RCH215,95-0104,0511,33000,54.449776,-4.574588,C-17A Globemaster,132,467,0,False,mlat
ae144f,2026-06-22 01:42:46.063213,RCH313,05-5145,2577,30000,55.154346,-4.55199,C-17A Globemaster,294,433,0,False,mlat
4d03c0,2026-06-22 01:42:46.063219,NATO22,LX-N90442,3707,29975,58.264832,23.453917,E-3G AWACS,289,332,-64,False,mlat
ae0391,2026-06-22 01:42:46.063224,UNK C/S,63-8039,3455,28500,25.383026,55.624454,KC-135R Stratotanker,239,468,32,False,mode_s
ae2fa7,2026-06-22 01:42:46.063230,RCH125,08-8195,3205,26000,34.983555,137.302887,C-17A Globemaster,226,393,-44,False,mlat
ae07f6,2026-06-22 01:42:46.063242,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,239,454,,False,mode_s
af760e,2026-06-22 01:42:46.063247,UNK C/S,,Unavailable,Unavailable,37.8,-74.5,E-6B TACAMO,,,,False,mode_s
ae0689,2026-06-22 01:42:46.063254,UNK C/S,61-0300,7060,24500,23.6,55.8,KC-135R Stratotanker,167,454,0,False,mode_s
ae057c,2026-06-22 01:42:46.063258,RCH5099,87-0031,0514,12050,31.6,-105.0,C-5M Galaxy,,,,False,mode_s
ae05a0,2026-06-22 01:42:46.063263,UNK C/S,61-0298,0147,20000,22.9,55.5,KC-135R Stratotanker,59,402,-32,False,mode_s
ae0425,2026-06-22 01:42:46.063268,UNK C/S,60-0342,4622,26925,35.7,136.3,KC-135R Stratotanker,,,,False,mode_s
ae63c2,2026-06-22 01:43:46.231019,ADVIC44,21-46086,3001,10675,37.992962,-121.284378,KC-46A Pegasus,296,302,-1222,False,mlat
ae144d,2026-06-22 01:43:46.231048,RCH4616,05-5143,2410,32000,43.660229,-89.00489,C-17A Globemaster,284,399,0,False,mlat
ae1170,2026-06-22 01:43:46.231055,RCH3272,02-1098,1156,39000,40.831345,-83.22039,C-17A Globemaster,96,551,-75,False,mlat
ae0572,2026-06-22 01:43:46.231063,RCH1831,86-0021,7345,5475,37.268051,-76.191467,C-5M Galaxy,226,246,-1472,False,adsb_icao
ae0818,2026-06-22 01:43:46.231070,RCH457,00-0182,2557,9375,39.785839,-73.815933,C-17A Globemaster,285,288,-1209,False,mlat
ae066f,2026-06-22 01:43:46.231075,OKIE63,62-3580,7077,21825,43.897202,-69.824478,KC-135R Stratotanker,39,431,-1304,False,mlat
ae144f,2026-06-22 01:43:46.231082,RCH313,05-5145,2577,30000,55.197926,-4.738016,C-17A Globemaster,287,413,1,False,mlat
ae07e7,2026-06-22 01:43:46.231086,RCH215,95-0104,0511,33000,54.357899,-4.395441,C-17A Globemaster,131,465,0,False,mlat
4d03c0,2026-06-22 01:43:46.231093,NATO22,LX-N90442,3707,30000,58.277519,23.354607,E-3G AWACS,268,332,64,False,mlat
ae0391,2026-06-22 01:43:46.231099,UNK C/S,63-8039,3455,28500,25.26733,55.429752,KC-135R Stratotanker,249,472,-32,False,mlat
ae2fa7,2026-06-22 01:43:46.231105,RCH125,08-8195,3205,25825,34.881287,137.192474,C-17A Globemaster,222,297,-78,False,mlat
ae0489,2026-06-22 01:43:46.231116,UNK C/S,63-8007,Unavailable,Unavailable,23.5,55.0,KC-135R Stratotanker,,,0,False,mode_s
ae07f6,2026-06-22 01:43:46.231122,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,,,-64,False,mode_s
af760e,2026-06-22 01:43:46.231126,UNK C/S,,Unavailable,Unavailable,37.8,-74.6,E-6B TACAMO,,,,False,mode_s
ae0689,2026-06-22 01:43:46.231133,UNK C/S,61-0300,7060,24500,23.4,55.4,KC-135R Stratotanker,97,422,0,False,mode_s
ae057c,2026-06-22 01:43:46.231139,RCH5099,87-0031,0514,12075,31.7,-104.9,C-5M Galaxy,,,,False,mode_s
ae05a0,2026-06-22 01:43:46.231143,UNK C/S,61-0298,0147,20000,23.5,55.9,KC-135R Stratotanker,59,404,0,False,mode_s
ae0425,2026-06-22 01:43:46.231148,UNK C/S,60-0342,4622,25450,35.9,136.0,KC-135R Stratotanker,,,,False,mode_s
ae63c2,2026-06-22 01:44:46.410099,ADVIC44,21-46086,3001,9550,38.028793,-121.3769,KC-46A Pegasus,296,288,-1214,False,mlat
ae144d,2026-06-22 01:44:46.410123,RCH4616,05-5143,2410,32000,43.681019,-89.160568,C-17A Globemaster,280,433,0,False,mlat
ae1170,2026-06-22 01:44:46.410129,RCH3272,02-1098,1156,39000,40.819523,-83.024284,C-17A Globemaster,93,547,-24,False,mlat
ae0572,2026-06-22 01:44:46.410136,RCH1831,86-0021,7345,5025,37.221039,-76.254349,C-5M Galaxy,227,254,64,False,adsb_icao
ae0818,2026-06-22 01:44:46.410142,RCH457,00-0182,2557,8175,39.790863,-73.913544,C-17A Globemaster,277,276,-1248,False,mlat
ae066f,2026-06-22 01:44:46.410146,OKIE63,62-3580,7077,19850,43.988327,-69.727501,KC-135R Stratotanker,35,407,-2114,False,mlat
ae144f,2026-06-22 01:44:46.410152,RCH313,05-5145,2577,30000,55.233612,-4.937596,C-17A Globemaster,289,418,0,False,mlat
ae07e7,2026-06-22 01:44:46.410157,RCH215,95-0104,0511,33000,54.2822,-4.217996,C-17A Globemaster,114,486,0,False,mlat
4d03c0,2026-06-22 01:44:46.410163,NATO22,LX-N90442,3707,30000,58.276009,23.093987,E-3G AWACS,247,336,-32,False,mlat
ae0391,2026-06-22 01:44:46.410169,UNK C/S,63-8039,3455,28500,25.234562,55.342651,KC-135R Stratotanker,263,474,32,False,mlat
ae0425,2026-06-22 01:44:46.410174,UNK C/S,60-0342,1400,25000,36.240227,135.741928,KC-135R Stratotanker,61,496,,False,mlat
ae2fa7,2026-06-22 01:44:46.410179,RCH125,08-8195,3205,24575,34.76363,137.210098,C-17A Globemaster,150,525,-972,False,mlat
ae07f6,2026-06-22 01:44:46.410190,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,,,,False,mode_s
ae0689,2026-06-22 01:44:46.410197,UNK C/S,61-0300,7060,24500,23.8,55.0,KC-135R Stratotanker,30,416,0,False,mode_s
ae057c,2026-06-22 01:44:46.410203,RCH5099,87-0031,0514,11200,31.6,-105.1,C-5M Galaxy,,,,False,mode_s
ae05a0,2026-06-22 01:44:46.410207,UNK C/S,61-0298,0147,20000,23.3,55.9,KC-135R Stratotanker,60,406,-32,False,mode_s
ae63c2,2026-06-22 01:45:46.631936,ADVIC44,21-46086,3001,8450,38.062572,-121.465248,KC-46A Pegasus,295,279,-1105,False,mlat
ae144d,2026-06-22 01:45:46.631954,RCH4616,05-5143,2410,32000,43.7029,-89.320045,C-17A Globemaster,281,428,0,False,mlat
ae1170,2026-06-22 01:45:46.631961,RCH3272,02-1098,1156,39000,40.806683,-82.832512,C-17A Globemaster,95,534,4,False,mlat
ae0572,2026-06-22 01:45:46.631968,RCH1831,86-0021,7345,4575,37.173386,-76.318283,C-5M Galaxy,227,254,-1216,False,adsb_icao
ae0818,2026-06-22 01:45:46.631973,RCH457,00-0182,2557,7075,39.796165,-74.012711,C-17A Globemaster,276,265,-1054,False,mlat
ae066f,2026-06-22 01:45:46.631977,OKIE63,62-3580,7077,17900,44.074108,-69.632507,KC-135R Stratotanker,38,371,-1847,False,mlat
ae144f,2026-06-22 01:45:46.631982,RCH313,05-5145,2577,30000,55.264687,-5.116885,C-17A Globemaster,287,423,0,False,mlat
ae07e7,2026-06-22 01:45:46.631986,RCH215,95-0104,0511,33000,54.239334,-4.011411,C-17A Globemaster,112,485,0,False,mlat
4d03c0,2026-06-22 01:45:46.631991,NATO22,LX-N90442,3707,29975,58.234455,22.958178,E-3G AWACS,226,344,-32,False,mlat
ae0391,2026-06-22 01:45:46.631996,UNK C/S,63-8039,3455,28500,25.219257,55.236622,KC-135R Stratotanker,269,474,-64,False,mlat
ae2fa7,2026-06-22 01:45:46.632002,RCH125,08-8195,3205,23100,34.672684,137.230728,C-17A Globemaster,156,613,-1746,False,mlat
ae0489,2026-06-22 01:45:46.632011,UNK C/S,63-8007,Unavailable,Unavailable,23.4,55.0,KC-135R Stratotanker,,,64,False,mode_s
ae07f6,2026-06-22 01:45:46.632017,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,239,440,,False,mode_s
ae0689,2026-06-22 01:45:46.632025,UNK C/S,61-0300,7060,24500,23.3,55.7,KC-135R Stratotanker,337,434,-96,False,mode_s
ae057c,2026-06-22 01:45:46.632030,RCH5099,87-0031,0514,10350,31.6,-105.0,C-5M Galaxy,,,,False,mode_s
ae05a0,2026-06-22 01:45:46.632034,UNK C/S,61-0298,0147,20000,23.2,55.7,KC-135R Stratotanker,60,406,-32,False,mode_s
ae0425,2026-06-22 01:45:46.632037,UNK C/S,60-0342,1400,25000,36.1,136.3,KC-135R Stratotanker,,,,False,mode_s
ae63c2,2026-06-22 01:46:46.872355,ADVIC44,21-46086,3001,7700,38.096088,-121.552483,KC-46A Pegasus,296,252,-575,False,mlat
ae144d,2026-06-22 01:46:46.872374,RCH4616,05-5143,2410,32000,43.723938,-89.476456,C-17A Globemaster,280,430,0,False,mlat
ae1170,2026-06-22 01:46:46.872381,RCH3272,02-1098,1156,39000,40.793938,-82.637627,C-17A Globemaster,94,532,13,False,mlat
ae0572,2026-06-22 01:46:46.872387,RCH1831,86-0021,7345,3400,37.125504,-76.383614,C-5M Galaxy,227,252,-1152,False,adsb_icao
ae0818,2026-06-22 01:46:46.872392,RCH457,00-0182,2557,5875,39.801178,-74.107117,C-17A Globemaster,275,266,-1210,False,mlat
ae066f,2026-06-22 01:46:46.872397,OKIE63,62-3580,7077,16025,44.157391,-69.54454,KC-135R Stratotanker,34,360,-1879,False,mlat
ae144f,2026-06-22 01:46:46.872402,RCH313,05-5145,2577,30000,55.298515,-5.323308,C-17A Globemaster,286,422,0,False,mlat
ae07e7,2026-06-22 01:46:46.872406,RCH215,95-0104,0511,33000,54.193493,-3.796695,C-17A Globemaster,110,492,0,False,mlat
4d03c0,2026-06-22 01:46:46.872411,NATO22,LX-N90442,3707,30000,58.203362,22.897198,E-3G AWACS,203,354,0,False,mlat
ae2fa7,2026-06-22 01:46:46.872417,RCH125,08-8195,3205,23000,34.541172,137.298126,C-17A Globemaster,189,282,-204,False,mlat
ae07f6,2026-06-22 01:46:46.872428,RCH193,97-0044,Unavailable,34000,52.1,-54.9,C-17A Globemaster,239,442,0,False,mode_s
ae0689,2026-06-22 01:46:46.872435,UNK C/S,61-0300,7060,24500,23.5,55.5,KC-135R Stratotanker,268,466,-32,False,mode_s
ae0391,2026-06-22 01:46:46.872439,UNK C/S,63-8039,3455,28500,23.4,55.5,KC-135R Stratotanker,269,478,32,False,mode_s
ae057c,2026-06-22 01:46:46.872444,RCH5099,87-0031,0514,8825,31.6,-105.1,C-5M Galaxy,,,,False,mode_s
ae05a0,2026-06-22 01:46:46.872448,UNK C/S,61-0298,0147,20000,23.2,55.5,KC-135R Stratotanker,58,408,-32,False,mode_s
ae0425,2026-06-22 01:46:46.872452,UNK C/S,60-0342,1400,24675,35.6,136.2,KC-135R Stratotanker,,,,False,mode_s
ae63c2,2026-06-22 01:47:47.123501,ADVIC44,21-46086,3001,6550,38.128719,-121.634438,KC-46A Pegasus,296,261,-1076,False,mlat
ae144d,2026-06-22 01:47:47.123523,RCH4616,05-5143,2410,32000,43.745403,-89.639633,C-17A Globemaster,280,430,0,False,mlat
ae1170,2026-06-22 01:47:47.123529,RCH3272,02-1098,1156,39000,40.780991,-82.431343,C-17A Globemaster,92,520,1,False,mlat
ae0572,2026-06-22 01:47:47.123535,RCH1831,86-0021,7345,2975,37.081043,-76.445259,C-5M Galaxy,228,227,64,False,adsb_icao
ae0818,2026-06-22 01:47:47.123540,RCH457,00-0182,2557,4725,39.805576,-74.200699,C-17A Globemaster,271,242,-1159,False,mlat
ae066f,2026-06-22 01:47:47.123545,OKIE63,62-3580,7077,14100,44.25613,-69.481522,KC-135R Stratotanker,18,389,-1987,False,mlat
ae144f,2026-06-22 01:47:47.123550,RCH313,05-5145,2577,30000,55.332989,-5.517335,C-17A Globemaster,286,418,0,False,mlat
ae07e7,2026-06-22 01:47:47.123554,RCH215,95-0104,0511,33000,54.145027,-3.568986,C-17A Globemaster,110,494,0,False,mlat
