hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae013b,2026-06-20 01:14:10.244315,UNK C/S,57-1435,1167,19975,22.5,54.7,KC-135R Stratotanker,240,404,-32,False,mode_s
ae04df,2026-06-20 01:14:10.244320,UNK C/S,58-0088,0106,22025,22.9,57.0,KC-135R Stratotanker,114,346,-32,False,mode_s
ae117d,2026-06-20 01:14:10.244324,RCH4182,02-1111,Unavailable,30000,45.6,-71.7,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-06-20 01:14:10.244329,RCH254,20-46083,Unavailable,Unavailable,22.5,54.6,KC-46A Pegasus,,,,False,mode_s
ae065a,2026-06-20 01:14:10.244335,UNK C/S,59-1486,3611,38025,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:14:10.244340,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4f13,2026-06-20 01:15:10.435169,RCH864,10-0219,4115,4625,61.412567,-149.840561,C-17A Globemaster,310,273,2560,False,adsb_icao
ae4d69,2026-06-20 01:15:10.435189,RCH307,10-0216,7216,23850,61.822285,-147.866486,C-17A Globemaster,91,419,1069,False,mlat
ae2fae,2026-06-20 01:15:10.435196,RCH5058,08-8202,4164,35000,45.49139,-123.725494,C-17A Globemaster,168,439,0,False,mlat
ae1234,2026-06-20 01:15:10.435206,BANNR96,03-3123,1012,37000,36.733948,-108.239685,C-17A Globemaster,77,522,0,False,mlat
ae574f,2026-06-20 01:15:10.435214,E56009,15-46009,2755,22550,38.094955,-98.687599,KC-46A Pegasus,112,438,-2080,False,mlat
ae1236,2026-06-20 01:15:10.435219,RCH4567,03-3125,6752,34975,38.540131,-97.521423,C-17A Globemaster,95,503,0,False,adsb_icao
adfeb9,2026-06-20 01:15:10.435225,VENUS62,99-0003,7241,36000,36.143902,-91.952583,C-32 AIR FORCE TWO,272,417,0,False,adsb_icao
ae0592,2026-06-20 01:15:10.435234,UNK C/S,58-0103,7035,24000,39.083725,-77.490273,KC-135R Stratotanker,159,390,0,False,adsb_icao
ae1173,2026-06-20 01:15:10.435242,RCH3260,02-1101,2554,38000,46.953426,-73.766647,C-17A Globemaster,209,419,-32,False,adsb_icao
ae1459,2026-06-20 01:15:10.435247,RCH167,06-6155,2751,31000,41.988098,-68.63665,C-17A Globemaster,51,555,-192,False,adsb_icao
ae1449,2026-06-20 01:15:10.435253,RCH661,05-5139,2507,36000,55.51022,-6.469416,C-17A Globemaster,285,430,-64,False,mlat
ae0813,2026-06-20 01:15:10.435258,RCH4137,00-0177,1165,17000,50.581867,7.552686,C-17A Globemaster,164,372,-160,False,mlat
ae07da,2026-06-20 01:15:10.435263,RCH404,93-0600,3716,36000,48.515488,18.470976,C-17A Globemaster,305,431,0,False,adsb_icao
ae0808,2026-06-20 01:15:10.435267,MOOSE37,99-0062,4533,32000,44.944908,22.574764,C-17A Globemaster,339,404,0,False,mlat
ae035d,2026-06-20 01:15:10.435271,UNK C/S,58-0063,5344,3050,32.101376,34.707733,KC-135R Stratotanker,107,311,-352,False,mlat
ae0149,2026-06-20 01:15:10.435276,UNK C/S,57-1468,3416,22475,25.544807,55.083672,KC-135R Stratotanker,95,400,0,False,mlat
ae0263,2026-06-20 01:15:10.435280,UNK C/S,61-0324,3620,27025,25.531609,55.920761,KC-135R Stratotanker,,,0,False,mlat
ae0693,2026-06-20 01:15:10.435285,UNK C/S,63-8004,0144,24525,25.428877,55.967152,KC-135R Stratotanker,316,418,224,False,mlat
c87f01,2026-06-20 01:15:10.435291,BOE7572,NZ7572,6503,925,-43.517357,172.499344,C-32 AIR FORCE TWO,39,112,-192,False,adsb_icao
ae07ef,2026-06-20 01:15:10.435295,RCH348,96-0005,3307,23500,22.5,54.6,C-17A Globemaster,15,426,-3264,False,mode_s
ae013b,2026-06-20 01:15:10.435300,UNK C/S,57-1435,1167,19975,22.5,54.6,KC-135R Stratotanker,239,400,0,False,mode_s
ae04df,2026-06-20 01:15:10.435305,UNK C/S,58-0088,0106,22025,23.0,57.7,KC-135R Stratotanker,114,346,-32,False,mode_s
ae117d,2026-06-20 01:15:10.435310,RCH4182,02-1111,Unavailable,30000,46.6,-69.9,C-17A Globemaster,,,,False,mode_s
ae065a,2026-06-20 01:15:10.435319,UNK C/S,59-1486,3611,38000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:15:10.435325,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4f13,2026-06-20 01:16:10.630224,RCH864,10-0219,4115,6925,61.454681,-149.97377,C-17A Globemaster,303,284,2368,False,adsb_icao
ae4d69,2026-06-20 01:16:10.630243,RCH307,10-0216,7216,24650,61.820393,-147.759613,C-17A Globemaster,92,425,1100,False,mode_s
ae2fae,2026-06-20 01:16:10.630251,RCH5058,08-8202,4164,35000,45.373199,-123.690948,C-17A Globemaster,168,443,0,False,mlat
ae1234,2026-06-20 01:16:10.630259,BANNR96,03-3123,1012,37000,36.778629,-108.073204,C-17A Globemaster,74,451,0,False,mlat
ae574f,2026-06-20 01:16:10.630266,E56009,15-46009,2755,20500,38.049591,-98.548401,KC-46A Pegasus,117,426,-2117,False,mlat
ae1236,2026-06-20 01:16:10.630271,RCH4567,03-3125,6752,34975,38.529518,-97.345093,C-17A Globemaster,94,505,-64,False,adsb_icao
adfeb9,2026-06-20 01:16:10.630276,VENUS62,99-0003,7241,36000,36.147999,-92.09465,C-32 AIR FORCE TWO,272,418,0,False,adsb_icao
ae0592,2026-06-20 01:16:10.630283,UNK C/S,58-0103,7035,23975,38.982376,-77.442505,KC-135R Stratotanker,159,388,128,False,adsb_icao
ae1173,2026-06-20 01:16:10.630290,RCH3260,02-1101,2554,38000,46.852936,-73.848289,C-17A Globemaster,209,417,0,False,adsb_icao
ae1459,2026-06-20 01:16:10.630294,RCH167,06-6155,2751,31000,42.084106,-68.475037,C-17A Globemaster,51,562,-64,False,adsb_icao
ae1449,2026-06-20 01:16:10.630300,RCH661,05-5139,2507,36000,55.541866,-6.674358,C-17A Globemaster,285,434,96,False,mlat
ae0813,2026-06-20 01:16:10.630304,RCH4137,00-0177,1165,16850,50.483166,7.595098,C-17A Globemaster,164,378,-1024,False,mlat
ae07da,2026-06-20 01:16:10.630308,RCH404,93-0600,3716,36000,48.583496,18.324545,C-17A Globemaster,304,430,64,False,adsb_icao
ae0808,2026-06-20 01:16:10.630312,MOOSE37,99-0062,4533,32000,45.049683,22.511366,C-17A Globemaster,337,381,0,False,mlat
ae035d,2026-06-20 01:16:10.630316,UNK C/S,58-0063,5344,2475,32.078358,34.746593,KC-135R Stratotanker,120,176,-992,False,mlat
ae0149,2026-06-20 01:16:10.630320,UNK C/S,57-1468,3416,22500,25.535833,55.203766,KC-135R Stratotanker,95,400,0,False,mlat
ae07ef,2026-06-20 01:16:10.630324,RCH348,96-0005,3307,20100,23.574476,55.413448,C-17A Globemaster,8,414,-3456,False,mlat
ae0693,2026-06-20 01:16:10.630328,UNK C/S,63-8004,0144,25000,25.528749,55.950695,KC-135R Stratotanker,38,384,-64,False,mlat
ae0263,2026-06-20 01:16:10.630332,UNK C/S,61-0324,3620,27000,25.506235,56.014084,KC-135R Stratotanker,,,36,False,mlat
c87f01,2026-06-20 01:16:10.630338,BOE7572,NZ7572,6503,350,-43.494003,172.526291,C-32 AIR FORCE TWO,40,107,128,False,adsb_icao
ae013b,2026-06-20 01:16:10.630343,UNK C/S,57-1435,1167,19975,22.5,54.6,KC-135R Stratotanker,239,406,0,False,mode_s
ae04df,2026-06-20 01:16:10.630349,UNK C/S,58-0088,0106,22025,23.1,58.7,KC-135R Stratotanker,83,330,0,False,mode_s
ae117d,2026-06-20 01:16:10.630354,RCH4182,02-1111,Unavailable,30000,46.6,-71.2,C-17A Globemaster,,,,False,mode_s
ae065a,2026-06-20 01:16:10.630361,UNK C/S,59-1486,3611,38000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:16:10.630367,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4f13,2026-06-20 01:17:10.875998,RCH864,10-0219,4115,9125,61.492153,-150.122574,C-17A Globemaster,268,290,2368,False,adsb_icao
ae2fae,2026-06-20 01:17:10.876024,RCH5058,08-8202,4164,35000,45.252918,-123.657059,C-17A Globemaster,169,448,0,False,mlat
ae1234,2026-06-20 01:17:10.876035,BANNR96,03-3123,1012,37025,36.817085,-107.921677,C-17A Globemaster,74,489,0,False,mlat
ae574f,2026-06-20 01:17:10.876042,E56009,15-46009,2755,18425,38.004471,-98.411545,KC-46A Pegasus,115,402,-2023,False,mlat
ae1236,2026-06-20 01:17:10.876048,RCH4567,03-3125,6752,34975,38.516762,-97.165161,C-17A Globemaster,95,497,0,False,adsb_icao
adfeb9,2026-06-20 01:17:10.876053,VENUS62,99-0003,7241,36000,36.152069,-92.240639,C-32 AIR FORCE TWO,271,419,0,False,adsb_icao
ae0592,2026-06-20 01:17:10.876061,UNK C/S,58-0103,7035,23975,38.882401,-77.382683,KC-135R Stratotanker,135,422,0,False,adsb_icao
ae1173,2026-06-20 01:17:10.876068,RCH3260,02-1101,2554,38000,46.74934,-73.932083,C-17A Globemaster,209,418,32,False,adsb_icao
ae1459,2026-06-20 01:17:10.876072,RCH167,06-6155,2751,31000,42.18251,-68.308495,C-17A Globemaster,51,561,0,False,adsb_icao
ae1449,2026-06-20 01:17:10.876078,RCH661,05-5139,2507,36000,55.573879,-6.884939,C-17A Globemaster,284,436,-64,False,mlat
ae0813,2026-06-20 01:17:10.876082,RCH4137,00-0177,1165,15875,50.379044,7.63907,C-17A Globemaster,164,370,-896,False,mlat
ae07da,2026-06-20 01:17:10.876087,RCH404,93-0600,3716,36000,48.65263,18.174929,C-17A Globemaster,304,432,0,False,adsb_icao
ae0808,2026-06-20 01:17:10.876091,MOOSE37,99-0062,4533,32000,45.163727,22.443516,C-17A Globemaster,338,414,0,False,mlat
ae035d,2026-06-20 01:17:10.876096,UNK C/S,58-0063,5344,1575,32.054947,34.791077,KC-135R Stratotanker,117,169,-1024,False,mlat
ae0149,2026-06-20 01:17:10.876101,UNK C/S,57-1468,3416,22500,25.518497,55.324799,KC-135R Stratotanker,95,400,-128,False,mlat
ae07ef,2026-06-20 01:17:10.876106,RCH348,96-0005,3307,16650,23.689711,55.40527,C-17A Globemaster,307,424,-2848,False,mlat
ae0693,2026-06-20 01:17:10.876109,UNK C/S,63-8004,0144,25000,25.567207,55.979702,KC-135R Stratotanker,341,378,0,False,mlat
ae0263,2026-06-20 01:17:10.876114,UNK C/S,61-0324,3620,27000,25.538164,56.054733,KC-135R Stratotanker,,,75,False,mlat
ae013b,2026-06-20 01:17:10.876120,UNK C/S,57-1435,1167,20000,22.5,54.5,KC-135R Stratotanker,239,410,0,False,mode_s
ae04df,2026-06-20 01:17:10.876125,UNK C/S,58-0088,0106,22000,22.9,57.0,KC-135R Stratotanker,42,318,0,False,mode_s
ae117d,2026-06-20 01:17:10.876130,RCH4182,02-1111,Unavailable,30000,46.6,-71.2,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-06-20 01:17:10.876136,RCH254,20-46083,7402,Unavailable,22.5,54.6,KC-46A Pegasus,,,,False,mode_s
ae065a,2026-06-20 01:17:10.876142,UNK C/S,59-1486,3611,38000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:17:10.876147,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4d69,2026-06-20 01:17:10.876151,RCH307,10-0216,7216,25650,61.5,-149.9,C-17A Globemaster,,,,False,mode_s
ae4f13,2026-06-20 01:18:11.311995,RCH864,10-0219,4115,11125,61.475189,-150.288559,C-17A Globemaster,258,299,2240,False,adsb_icao
ae2fae,2026-06-20 01:18:11.312017,RCH5058,08-8202,4164,35000,45.134487,-123.623047,C-17A Globemaster,169,435,0,False,mlat
ae1234,2026-06-20 01:18:11.312027,BANNR96,03-3123,1012,37000,36.85894,-107.751587,C-17A Globemaster,72,497,0,False,mlat
ae574f,2026-06-20 01:18:11.312036,E56009,15-46009,2755,16325,37.971127,-98.269913,KC-46A Pegasus,96,414,-2201,False,mlat
ae1236,2026-06-20 01:18:11.312043,RCH4567,03-3125,6752,34950,38.503647,-96.988976,C-17A Globemaster,96,501,-448,False,adsb_icao
adfeb9,2026-06-20 01:18:11.312048,VENUS62,99-0003,7241,36000,36.155914,-92.384033,C-32 AIR FORCE TWO,271,419,0,False,adsb_icao
ae0592,2026-06-20 01:18:11.312055,UNK C/S,58-0103,7035,24000,38.871002,-77.23645,KC-135R Stratotanker,62,435,128,False,adsb_icao
ae1173,2026-06-20 01:18:11.312062,RCH3260,02-1101,2554,38000,46.647949,-74.013725,C-17A Globemaster,208,418,-64,False,adsb_icao
ae1459,2026-06-20 01:18:11.312067,RCH167,06-6155,2751,31000,42.279392,-68.143723,C-17A Globemaster,51,559,-64,False,adsb_icao
ae117d,2026-06-20 01:18:11.312073,RCH4182,02-1111,Unavailable,30000,47.285233,-67.909424,C-17A Globemaster,,,0,False,mlat
ae1449,2026-06-20 01:18:11.312079,RCH661,05-5139,2507,35975,55.602737,-7.076975,C-17A Globemaster,284,434,0,False,mlat
ae0813,2026-06-20 01:18:11.312084,RCH4137,00-0177,1165,15025,50.284317,7.680285,C-17A Globemaster,164,356,-384,False,mlat
ae07da,2026-06-20 01:18:11.312088,RCH404,93-0600,3716,36000,48.720966,18.026178,C-17A Globemaster,304,430,64,False,adsb_icao
ae0808,2026-06-20 01:18:11.312091,MOOSE37,99-0062,4533,32000,45.258068,22.385366,C-17A Globemaster,338,402,0,False,mlat
ae035d,2026-06-20 01:18:11.312095,UNK C/S,58-0063,5344,750,32.029346,34.835506,KC-135R Stratotanker,118,155,-873,False,mlat
ae07ef,2026-06-20 01:18:11.312099,RCH348,96-0005,3307,12400,23.686745,55.321556,C-17A Globemaster,306,396,-4416,False,mlat
ae0149,2026-06-20 01:18:11.312103,UNK C/S,57-1468,3416,22475,25.514515,55.446068,KC-135R Stratotanker,95,400,64,False,mlat
ae0693,2026-06-20 01:18:11.312107,UNK C/S,63-8004,0144,25000,25.667164,55.914536,KC-135R Stratotanker,262,428,0,False,mlat
ae0263,2026-06-20 01:18:11.312111,UNK C/S,61-0324,3620,27000,25.610933,55.945614,KC-135R Stratotanker,,,11,False,mlat
ae013b,2026-06-20 01:18:11.312117,UNK C/S,57-1435,1167,19975,22.5,54.6,KC-135R Stratotanker,241,408,0,False,mode_s
ae04df,2026-06-20 01:18:11.312121,UNK C/S,58-0088,0106,22025,23.0,57.2,KC-135R Stratotanker,1,318,96,False,mode_s
ae63bf,2026-06-20 01:18:11.312127,RCH254,20-46083,7402,35700,25.4,51.3,KC-46A Pegasus,,,,False,mode_s
ae065a,2026-06-20 01:18:11.312134,UNK C/S,59-1486,3611,38000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:18:11.312139,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4d69,2026-06-20 01:18:11.312143,RCH307,10-0216,7216,26750,61.4,-148.7,C-17A Globemaster,,,,False,mode_s
ae4f13,2026-06-20 01:19:11.521465,RCH864,10-0219,4115,11675,61.455612,-150.476685,C-17A Globemaster,257,362,2048,False,adsb_icao
ae2fae,2026-06-20 01:19:11.521487,RCH5058,08-8202,4164,35000,45.01339,-123.589622,C-17A Globemaster,169,409,0,False,mlat
ae1234,2026-06-20 01:19:11.521498,BANNR96,03-3123,1012,37025,36.901512,-107.587608,C-17A Globemaster,71,478,0,False,mlat
ae574f,2026-06-20 01:19:11.521506,E56009,15-46009,2755,14675,37.953548,-98.136299,KC-46A Pegasus,99,391,-1064,False,mlat
ae1236,2026-06-20 01:19:11.521512,RCH4567,03-3125,6752,34975,38.49102,-96.811584,C-17A Globemaster,94,501,160,False,adsb_icao
adfeb9,2026-06-20 01:19:11.521517,VENUS62,99-0003,7241,36000,36.159576,-92.527824,C-32 AIR FORCE TWO,271,419,0,False,adsb_icao
ae0592,2026-06-20 01:19:11.521524,UNK C/S,58-0103,7035,24000,38.962502,-77.171387,KC-135R Stratotanker,359,355,256,False,adsb_icao
ae1173,2026-06-20 01:19:11.521530,RCH3260,02-1101,2554,38000,46.545959,-74.09568,C-17A Globemaster,208,418,0,False,adsb_icao
ae117d,2026-06-20 01:19:11.521534,RCH4182,02-1111,Unavailable,30000,47.173637,-68.052528,C-17A Globemaster,,,0,False,mlat
ae1459,2026-06-20 01:19:11.521538,RCH167,06-6155,2751,31000,42.375412,-67.979401,C-17A Globemaster,51,558,-64,False,adsb_icao
ae1449,2026-06-20 01:19:11.521543,RCH661,05-5139,2507,36000,55.636169,-7.301325,C-17A Globemaster,284,438,32,False,mlat
43c174,2026-06-20 01:19:11.521548,BCT834,ZZ174,3740,350,51.749771,-1.58411,C-17A Globemaster,253,135,,False,adsb_icao
ae0813,2026-06-20 01:19:11.521551,RCH4137,00-0177,1165,14500,50.182423,7.723288,C-17A Globemaster,164,364,-928,False,mlat
ae07da,2026-06-20 01:19:11.521555,RCH404,93-0600,6624,36000,48.789398,17.876707,C-17A Globemaster,304,431,-64,False,adsb_icao
ae0808,2026-06-20 01:19:11.521559,MOOSE37,99-0062,4533,32000,45.36652,22.319708,C-17A Globemaster,338,413,0,False,mlat
ae035d,2026-06-20 01:19:11.521563,UNK C/S,58-0063,5344,150,32.020878,34.853542,KC-135R Stratotanker,116,141,-772,False,mlat
ae07ef,2026-06-20 01:19:11.521566,RCH348,96-0005,3307,9725,23.813612,55.18996,C-17A Globemaster,305,324,-768,False,mlat
ae0149,2026-06-20 01:19:11.521570,UNK C/S,57-1468,3416,22475,25.483166,55.557045,KC-135R Stratotanker,95,400,32,False,mlat
ae0263,2026-06-20 01:19:11.521574,UNK C/S,61-0324,3620,27025,25.524103,55.899727,KC-135R Stratotanker,,,74,False,mlat
ae013b,2026-06-20 01:19:11.521579,UNK C/S,57-1435,1167,20000,22.5,54.6,KC-135R Stratotanker,241,406,32,False,mode_s
ae04df,2026-06-20 01:19:11.521583,UNK C/S,58-0088,0106,22000,22.9,56.7,KC-135R Stratotanker,320,332,0,False,mode_s
ae63bf,2026-06-20 01:19:11.521589,RCH254,20-46083,7402,34325,25.4,51.3,KC-46A Pegasus,,,,False,mode_s
ae0693,2026-06-20 01:19:11.521594,UNK C/S,63-8004,0144,25000,23.0,55.2,KC-135R Stratotanker,223,456,-32,False,mode_s
ae065a,2026-06-20 01:19:11.521600,UNK C/S,59-1486,3611,38000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:19:11.521605,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4d69,2026-06-20 01:19:11.521610,RCH307,10-0216,7216,27850,61.3,-148.3,C-17A Globemaster,,,,False,mode_s
ae4f13,2026-06-20 01:20:11.808539,RCH864,10-0219,4115,13350,61.433395,-150.686127,C-17A Globemaster,257,378,704,False,adsb_icao
ae2fae,2026-06-20 01:20:11.808561,RCH5058,08-8202,4164,35000,44.900101,-123.557938,C-17A Globemaster,168,418,0,False,mlat
ae1234,2026-06-20 01:20:11.808572,BANNR96,03-3123,1012,37000,36.941891,-107.427696,C-17A Globemaster,72,466,0,False,mlat
ae574f,2026-06-20 01:20:11.808580,E56009,15-46009,2755,13550,37.939445,-98.005196,KC-46A Pegasus,99,339,-1699,False,mlat
ae1236,2026-06-20 01:20:11.808584,RCH4567,03-3125,6752,35000,38.480942,-96.635864,C-17A Globemaster,94,497,-128,False,adsb_icao
adfeb9,2026-06-20 01:20:11.808589,VENUS62,99-0003,7241,36000,36.163082,-92.671432,C-32 AIR FORCE TWO,271,419,0,False,adsb_icao
ae0592,2026-06-20 01:20:11.808597,UNK C/S,58-0103,7035,24000,39.051544,-77.20517,KC-135R Stratotanker,340,334,0,False,adsb_icao
ae1173,2026-06-20 01:20:11.808602,RCH3260,02-1101,2554,38000,46.444107,-74.176941,C-17A Globemaster,208,418,-32,False,adsb_icao
ae117d,2026-06-20 01:20:11.808606,RCH4182,02-1111,Unavailable,30000,47.108521,-68.096878,C-17A Globemaster,,,0,False,mlat
ae1459,2026-06-20 01:20:11.808610,RCH167,06-6155,2751,31000,42.470627,-67.815483,C-17A Globemaster,51,559,-128,False,adsb_icao
ae1449,2026-06-20 01:20:11.808616,RCH661,05-5139,2507,36000,55.665825,-7.506502,C-17A Globemaster,284,440,0,False,mlat
43c174,2026-06-20 01:20:11.808621,BCT834,ZZ174,3740,2025,51.738064,-1.647339,C-17A Globemaster,241,145,1088,False,adsb_icao
ae0813,2026-06-20 01:20:11.808626,RCH4137,00-0177,1165,13500,50.087822,7.762654,C-17A Globemaster,164,356,-896,False,mlat
ae07da,2026-06-20 01:20:11.808629,RCH404,93-0600,6624,36000,48.857208,17.727427,C-17A Globemaster,304,429,0,False,adsb_icao
ae0808,2026-06-20 01:20:11.808633,MOOSE37,99-0062,4533,32000,45.469196,22.257509,C-17A Globemaster,337,407,0,False,mlat
ae0693,2026-06-20 01:20:11.808637,UNK C/S,63-8004,0144,25000,25.580469,55.701359,KC-135R Stratotanker,221,464,32,False,mlat
ae0149,2026-06-20 01:20:11.808641,UNK C/S,57-1468,3416,22475,25.498045,55.702305,KC-135R Stratotanker,95,400,0,False,mlat
ae0263,2026-06-20 01:20:11.808645,UNK C/S,61-0324,3620,27025,25.484749,55.917519,KC-135R Stratotanker,,,0,False,mode_s
ae07ef,2026-06-20 01:20:11.808650,RCH348,96-0005,3307,7875,22.6,54.6,C-17A Globemaster,305,254,-3584,False,mode_s
ae013b,2026-06-20 01:20:11.808656,UNK C/S,57-1435,1167,20000,22.5,54.6,KC-135R Stratotanker,240,406,0,False,mode_s
ae04df,2026-06-20 01:20:11.808660,UNK C/S,58-0088,0106,22000,22.8,56.2,KC-135R Stratotanker,294,344,0,False,mode_s
ae1464,2026-06-20 01:20:11.808665,MOOSE91,06-6166,0745,1275,25.3,51.3,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-06-20 01:20:11.808671,RCH254,20-46083,7402,33325,22.5,54.6,KC-46A Pegasus,,,,False,mode_s
ae065a,2026-06-20 01:20:11.808677,UNK C/S,59-1486,3611,38000,21.4,-158.3,KC-135R Stratotanker,,,,False,mode_s
ae042e,2026-06-20 01:20:11.808683,UNK C/S,64-14837,3615,25000,22.2,-154.8,KC-135R Stratotanker,,,,False,mode_s
ae4d69,2026-06-20 01:20:11.808687,RCH307,10-0216,7216,28775,61.0,-148.0,C-17A Globemaster,,,,False,mode_s
ae4f13,2026-06-20 01:21:12.095426,RCH864,10-0219,4115,15150,61.409363,-150.904861,C-17A Globemaster,256,388,1984,False,adsb_icao
ae2fae,2026-06-20 01:21:12.095446,RCH5058,08-8202,4164,35000,44.787907,-123.527489,C-17A Globemaster,169,414,-53,False,mlat
ae1234,2026-06-20 01:21:12.095457,BANNR96,03-3123,1012,37000,36.984512,-107.253944,C-17A Globemaster,71,499,0,False,mlat
ae574f,2026-06-20 01:21:12.095465,E56009,15-46009,2755,11250,37.927799,-97.889793,KC-46A Pegasus,97,331,-2395,False,mlat
ae1236,2026-06-20 01:21:12.095469,RCH4567,03-3125,6752,34975,38.489548,-96.460258,C-17A Globemaster,76,497,32,False,adsb_icao
adfeb9,2026-06-20 01:21:12.095474,VENUS62,99-0003,7241,36000,36.166397,-92.816795,C-32 AIR FORCE TWO,271,420,0,False,adsb_icao
ae0592,2026-06-20 01:21:12.095482,UNK C/S,58-0103,7035,24000,39.139492,-77.245667,KC-135R Stratotanker,339,323,64,False,adsb_icao
ae144e,2026-06-20 01:21:12.095487,SLAM91,05-5144,1707,350,40.014301,-74.584312,C-17A Globemaster,225,93,-64,False,adsb_icao
ae1173,2026-06-20 01:21:12.095491,RCH3260,02-1101,2554,38000,46.341682,-74.258377,C-17A Globemaster,208,416,0,False,adsb_icao
ae117d,2026-06-20 01:21:12.095495,RCH4182,02-1111,Unavailable,30000,46.96516,-68.231438,C-17A Globemaster,209,418,0,False,mlat
ae1459,2026-06-20 01:21:12.095499,RCH167,06-6155,2751,31000,42.566902,-67.648956,C-17A Globemaster,52,557,0,False,adsb_icao
