hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae04df,2026-06-23 01:55:46.935325,UNK C/S,58-0088,1133,26025,23.0,54.7,KC-135R Stratotanker,317,446,64,False,mode_s
ae2fa7,2026-06-23 01:55:46.935329,RCH125,08-8195,3211,28000,33.4,136.3,C-17A Globemaster,227,416,0,False,mode_s
ae0593,2026-06-23 01:56:47.197465,UNK C/S,58-0113,2214,3650,21.298443,-158.153702,KC-135R Stratotanker,28,266,-603,False,mlat
ae0140,2026-06-23 01:56:47.197484,UNK C/S,62-3553,2220,9925,21.291586,-157.873367,KC-135R Stratotanker,257,292,0,False,mlat
ae63c2,2026-06-23 01:56:47.197496,ADVIC44,21-46086,7724,10200,37.951744,-121.398056,KC-46A Pegasus,307,296,-1194,False,mlat
ae0241,2026-06-23 01:56:47.197506,UNK C/S,63-8021,1617,34000,37.886833,-119.753799,KC-135R Stratotanker,3,472,0,False,mlat
ae0365,2026-06-23 01:56:47.197519,RATT11,61-0314,1060,32000,32.75845,-111.328995,KC-135R Stratotanker,286,472,0,False,mlat
ae07a8,2026-06-23 01:56:47.197533,UNK C/S,59-1508,6651,24875,33.145237,-105.404617,KC-135R Stratotanker,92,533,-25,False,mlat
ae085b,2026-06-23 01:56:47.197545,RCH191,60-0316,6074,37000,42.613861,-102.451569,KC-135R Stratotanker,59,512,0,False,adsb_icao
ae4f15,2026-06-23 01:56:47.197571,RCH2209,10-0221,5261,2600,33.20789,-96.083778,C-17A Globemaster,164,213,64,False,mlat
ae0380,2026-06-23 01:56:47.197580,UNK C/S,57-1454,1127,22000,44.872673,-92.955513,KC-135R Stratotanker,132,333,0,False,mlat
ae0388,2026-06-23 01:56:47.197588,RCH420,61-0292,1733,29000,42.162891,-88.134659,KC-135R Stratotanker,67,463,0,False,mlat
ae1197,2026-06-23 01:56:47.197595,RCH3112,03-3114,5633,33000,34.593773,-85.12104,C-17A Globemaster,57,470,0,False,mlat
ae1237,2026-06-23 01:56:47.197600,UNK C/S,03-3126,1047,3150,31.260214,-83.164055,C-17A Globemaster,194,242,-2714,False,mlat
ae119c,2026-06-23 01:56:47.197608,RCH3201,03-3119,3654,2050,40.293335,-74.492111,C-17A Globemaster,251,226,-160,False,adsb_icao
ae2fd4,2026-06-23 01:56:47.197613,UNK C/S,167930,4000,Unavailable,35.088284,-74.348778,E-2 Hawkeye,323,191,1280,False,adsb_icao
ae123b,2026-06-23 01:56:47.197618,RCH137,04-4130,7340,29000,49.175503,-64.105515,C-17A Globemaster,51,465,0,False,adsb_icao
ae07dd,2026-06-23 01:56:47.197624,RCH783,93-0603,2565,34000,53.488632,1.434859,C-17A Globemaster,292,405,0,False,mlat
ae4d69,2026-06-23 01:56:47.197629,RCH429,10-0216,4506,34000,47.278755,20.463022,C-17A Globemaster,310,444,0,False,mlat
ae0687,2026-06-23 01:56:47.197634,UNK C/S,60-0349,3451,18950,30.948969,35.981739,KC-135R Stratotanker,,,0,False,mlat
ae0665,2026-06-23 01:56:47.197638,UNK C/S,61-0299,3575,21100,31.63538,36.685066,KC-135R Stratotanker,188,384,64,False,mode_s
ae63b9,2026-06-23 01:56:47.197643,MO,20-46077,0713,22000,24.633148,57.56892,KC-46A Pegasus,,,14,False,mlat
ae07b0,2026-06-23 01:56:47.197655,UNK C/S,61-0284,3431,29000,24.1,53.4,KC-135R Stratotanker,303,492,0,False,mode_s
ae0507,2026-06-23 01:56:47.197660,UNK C/S,61-0323,5333,22025,28.4,48.2,KC-135R Stratotanker,90,422,0,False,mode_s
ae0263,2026-06-23 01:56:47.197665,UNK C/S,61-0324,3427,28000,23.4,54.6,KC-135R Stratotanker,238,498,0,False,mode_s
ae49c1,2026-06-23 01:56:47.197671,EAGLE67,09-9205,Unavailable,650,33.1,-81.0,C-17A Globemaster,,,,False,mode_s
ae10bb,2026-06-23 01:56:47.197676,RCH579,01-0192,Unavailable,29000,37.9,-116.8,C-17A Globemaster,,,,False,mode_s
ae013a,2026-06-23 01:56:47.197681,UNK C/S,59-1488,5335,22000,35.6,35.1,KC-135R Stratotanker,,,,False,mode_s
ae08cf,2026-06-23 01:56:47.197686,UNK C/S,00-0185,Unavailable,31000,61.5,-165.7,C-17A Globemaster,,,,False,mode_s
ae04df,2026-06-23 01:56:47.197691,UNK C/S,58-0088,1133,26025,22.9,54.8,KC-135R Stratotanker,18,444,-192,False,mode_s
ae2fa7,2026-06-23 01:56:47.197695,RCH125,08-8195,3211,28000,33.2,136.1,C-17A Globemaster,,,-32,False,mode_s
ae0593,2026-06-23 01:57:47.404666,UNK C/S,58-0113,2214,2875,21.322376,-158.110611,KC-135R Stratotanker,71,247,-21,False,mlat
ae0140,2026-06-23 01:57:47.404681,UNK C/S,62-3553,2220,9850,21.270222,-157.953476,KC-135R Stratotanker,256,251,-75,False,mlat
ae63c2,2026-06-23 01:57:47.404689,ADVIC44,21-46086,7724,9075,37.99831,-121.475807,KC-46A Pegasus,309,296,-1235,False,mlat
ae0241,2026-06-23 01:57:47.404695,UNK C/S,63-8021,1617,34000,38.027206,-119.745796,KC-135R Stratotanker,7,481,0,False,mlat
ae0365,2026-06-23 01:57:47.404703,RATT11,61-0314,1060,32000,32.789436,-111.469238,KC-135R Stratotanker,285,472,0,False,mlat
ae07a8,2026-06-23 01:57:47.404711,UNK C/S,59-1508,6651,24875,33.204361,-105.290466,KC-135R Stratotanker,32,553,-86,False,mlat
ae085b,2026-06-23 01:57:47.404717,RCH191,60-0316,6074,37000,42.6884,-102.287445,KC-135R Stratotanker,58,513,64,False,adsb_icao
ae4f15,2026-06-23 01:57:47.404731,RCH2209,10-0221,5261,2375,33.155319,-96.06311,C-17A Globemaster,169,143,-559,False,mlat
ae0380,2026-06-23 01:57:47.404736,UNK C/S,57-1454,1127,22000,44.80603,-92.856842,KC-135R Stratotanker,135,324,0,False,mlat
ae0388,2026-06-23 01:57:47.404744,RCH420,61-0292,1733,29000,42.212189,-87.977837,KC-135R Stratotanker,68,480,0,False,mlat
ae1197,2026-06-23 01:57:47.404750,RCH3112,03-3114,5633,33000,34.669125,-84.998756,C-17A Globemaster,51,479,0,False,mlat
ae1237,2026-06-23 01:57:47.404755,UNK C/S,03-3126,1047,2875,31.197041,-83.170807,C-17A Globemaster,186,147,156,False,mlat
ae119c,2026-06-23 01:57:47.404763,RCH3201,03-3119,3654,2050,40.272446,-74.568665,C-17A Globemaster,249,216,160,False,adsb_icao
ae2fd4,2026-06-23 01:57:47.404768,UNK C/S,167930,4651,Unavailable,35.133682,-74.390053,E-2 Hawkeye,322,223,0,False,adsb_icao
ae123b,2026-06-23 01:57:47.404773,RCH137,04-4130,7340,29000,49.256744,-63.951698,C-17A Globemaster,51,465,0,False,adsb_icao
ae07dd,2026-06-23 01:57:47.404778,RCH783,93-0603,2565,34000,53.529778,1.255125,C-17A Globemaster,292,422,0,False,mlat
ae4d69,2026-06-23 01:57:47.404783,RCH429,10-0216,4506,34000,47.35754,20.335161,C-17A Globemaster,308,442,0,False,mlat
ae63b9,2026-06-23 01:57:47.404790,MO,20-46077,0713,22000,24.617764,57.609776,KC-46A Pegasus,,,0,False,mlat
ae04df,2026-06-23 01:57:47.404801,UNK C/S,58-0088,1133,26000,22.8,54.8,KC-135R Stratotanker,71,442,64,False,mode_s
ae49c1,2026-06-23 01:57:47.404809,EAGLE67,09-9205,Unavailable,925,33.1,-81.0,C-17A Globemaster,,,,False,mode_s
ae0507,2026-06-23 01:57:47.404814,UNK C/S,61-0323,5333,22025,27.5,48.7,KC-135R Stratotanker,47,426,0,False,mode_s
ae07b0,2026-06-23 01:57:47.404819,UNK C/S,61-0284,3431,29000,25.2,51.7,KC-135R Stratotanker,303,482,0,False,mode_s
ae0263,2026-06-23 01:57:47.404824,UNK C/S,61-0324,3427,28000,22.9,54.5,KC-135R Stratotanker,238,500,0,False,mode_s
ae0665,2026-06-23 01:57:47.404829,UNK C/S,61-0299,3575,21000,31.0,35.2,KC-135R Stratotanker,188,396,64,False,mode_s
ae10bb,2026-06-23 01:57:47.404834,RCH579,01-0192,Unavailable,29000,38.3,-116.5,C-17A Globemaster,,,,False,mode_s
ae2fa7,2026-06-23 01:57:47.404838,RCH125,08-8195,3211,28000,33.3,136.2,C-17A Globemaster,232,428,-64,False,mode_s
ae0687,2026-06-23 01:57:47.404844,UNK C/S,60-0349,3451,18950,32.1,34.0,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-23 01:57:47.404849,UNK C/S,59-1488,5335,22000,35.2,35.2,KC-135R Stratotanker,,,,False,mode_s
ae0593,2026-06-23 01:58:47.654797,UNK C/S,58-0113,2214,1875,21.325481,-158.051239,KC-135R Stratotanker,95,172,-1063,False,mlat
ae0140,2026-06-23 01:58:47.654814,UNK C/S,62-3553,2220,8675,21.251213,-158.026459,KC-135R Stratotanker,253,249,-1241,False,mlat
ae63c2,2026-06-23 01:58:47.654822,ADVIC44,21-46086,7724,7925,38.049088,-121.558807,KC-46A Pegasus,307,278,-1068,False,mlat
ae0241,2026-06-23 01:58:47.654828,UNK C/S,63-8021,1617,34000,38.16571,-119.738167,KC-135R Stratotanker,4,478,0,False,mlat
ae0365,2026-06-23 01:58:47.654835,RATT11,61-0314,1060,32000,32.824921,-111.631355,KC-135R Stratotanker,286,471,0,False,mlat
ae07a8,2026-06-23 01:58:47.654843,UNK C/S,59-1508,6651,24900,33.338432,-105.294991,KC-135R Stratotanker,330,422,0,False,adsb_icao
ae085b,2026-06-23 01:58:47.654849,RCH191,60-0316,6074,37000,42.76363,-102.121559,KC-135R Stratotanker,58,512,-64,False,adsb_icao
ae4f15,2026-06-23 01:58:47.654863,RCH2209,10-0221,5261,1275,33.118664,-96.063385,C-17A Globemaster,180,125,-673,False,mlat
ae0380,2026-06-23 01:58:47.654868,UNK C/S,57-1454,1127,22000,44.739151,-92.756241,KC-135R Stratotanker,133,355,0,False,mlat
ae0388,2026-06-23 01:58:47.654900,RCH420,61-0292,1733,29000,42.240753,-87.810692,KC-135R Stratotanker,79,462,0,False,mlat
ae1197,2026-06-23 01:58:47.654908,RCH3112,03-3114,5633,33000,34.757294,-84.869446,C-17A Globemaster,51,461,0,False,mlat
ae1237,2026-06-23 01:58:47.654914,UNK C/S,03-3126,1047,2875,31.146751,-83.180511,C-17A Globemaster,191,173,0,False,mlat
ae119c,2026-06-23 01:58:47.654923,RCH3201,03-3119,3654,2125,40.303253,-74.607903,C-17A Globemaster,40,237,-96,False,adsb_icao
ae2fd4,2026-06-23 01:58:47.654928,UNK C/S,167930,4651,Unavailable,35.185719,-74.440269,E-2 Hawkeye,320,247,-64,False,adsb_icao
ae123b,2026-06-23 01:58:47.654932,RCH137,04-4130,7340,29000,49.338409,-63.796341,C-17A Globemaster,51,463,64,False,adsb_icao
ae07dd,2026-06-23 01:58:47.654938,RCH783,93-0603,2565,34000,53.57539,1.079677,C-17A Globemaster,293,414,0,False,mlat
ae4d69,2026-06-23 01:58:47.654943,RCH429,10-0216,4506,34000,47.438114,20.194122,C-17A Globemaster,310,449,0,False,mlat
ae0687,2026-06-23 01:58:47.654948,UNK C/S,60-0349,3451,18950,31.000092,36.338718,KC-135R Stratotanker,,,,False,mlat
ae0665,2026-06-23 01:58:47.654953,UNK C/S,61-0299,3575,21000,31.377453,36.640553,KC-135R Stratotanker,188,396,0,False,mlat
7cf86a,2026-06-23 01:58:47.654960,ASY605,A41-207,Unavailable,-200,-27.642115,152.714127,C-17A Globemaster,158,166,,False,adsb_icao
ae04df,2026-06-23 01:58:47.654967,UNK C/S,58-0088,1133,26025,22.8,54.7,KC-135R Stratotanker,74,436,0,False,mode_s
ae49c1,2026-06-23 01:58:47.654973,EAGLE67,09-9205,Unavailable,1300,33.2,-81.2,C-17A Globemaster,,,,False,mode_s
ae0507,2026-06-23 01:58:47.654980,UNK C/S,61-0323,5333,22025,27.5,48.7,KC-135R Stratotanker,2,430,32,False,mode_s
ae07b0,2026-06-23 01:58:47.654989,UNK C/S,61-0284,3431,29025,25.2,51.7,KC-135R Stratotanker,303,486,0,False,mode_s
ae0263,2026-06-23 01:58:47.654993,UNK C/S,61-0324,3427,28000,22.9,54.8,KC-135R Stratotanker,238,500,32,False,mode_s
ae63b9,2026-06-23 01:58:47.654999,MO,20-46077,0713,22000,24.3,56.2,KC-46A Pegasus,,,,False,mode_s
ae10bb,2026-06-23 01:58:47.655003,RCH579,01-0192,Unavailable,29000,37.7,-116.8,C-17A Globemaster,,,,False,mode_s
ae2fa7,2026-06-23 01:58:47.655008,RCH125,08-8195,3211,28000,33.1,136.0,C-17A Globemaster,232,432,-64,False,mode_s
ae013a,2026-06-23 01:58:47.655014,UNK C/S,59-1488,5335,22000,34.7,35.3,KC-135R Stratotanker,,,,False,mode_s
ae0140,2026-06-23 01:59:47.936078,UNK C/S,62-3553,2220,6600,21.236528,-158.099548,KC-135R Stratotanker,264,266,-816,False,mlat
ae0593,2026-06-23 01:59:47.936097,UNK C/S,58-0113,2214,1025,21.325365,-158.003586,KC-135R Stratotanker,89,154,-955,False,mlat
ae63c2,2026-06-23 01:59:47.936107,ADVIC44,21-46086,7724,6925,38.094837,-121.636749,KC-46A Pegasus,308,262,-959,False,mlat
ae0241,2026-06-23 01:59:47.936114,UNK C/S,63-8021,1617,34000,38.30571,-119.728203,KC-135R Stratotanker,3,506,0,False,mlat
ae0365,2026-06-23 01:59:47.936124,RATT11,61-0314,1060,32000,32.870636,-111.771645,KC-135R Stratotanker,299,454,0,False,mlat
ae07a8,2026-06-23 01:59:47.936135,UNK C/S,59-1508,6651,24875,33.440598,-105.352676,KC-135R Stratotanker,338,389,0,False,adsb_icao
ae085b,2026-06-23 01:59:47.936141,RCH191,60-0316,6074,37000,42.838486,-101.955544,KC-135R Stratotanker,58,513,0,False,adsb_icao
ae4f15,2026-06-23 01:59:47.936158,RCH2209,10-0221,5261,625,33.088638,-96.067116,C-17A Globemaster,177,135,-678,False,mlat
ae0380,2026-06-23 01:59:47.936165,UNK C/S,57-1454,1127,21725,44.676788,-92.660683,KC-135R Stratotanker,132,342,-638,False,mlat
ae0388,2026-06-23 01:59:47.936175,RCH420,61-0292,1733,29000,42.264908,-87.640015,KC-135R Stratotanker,80,471,0,False,mlat
ae1197,2026-06-23 01:59:47.936182,RCH3112,03-3114,5633,33000,34.837891,-84.761421,C-17A Globemaster,40,493,0,False,mlat
ae1237,2026-06-23 01:59:47.936188,UNK C/S,03-3126,1047,2375,31.097933,-83.189461,C-17A Globemaster,188,190,-950,False,mlat
ae119c,2026-06-23 01:59:47.936199,RCH3201,03-3119,3654,2125,40.278904,-74.547478,C-17A Globemaster,151,225,512,False,adsb_icao
ae2fd4,2026-06-23 01:59:47.936205,UNK C/S,167930,4651,Unavailable,35.239883,-74.495026,E-2 Hawkeye,319,252,0,False,adsb_icao
ae123b,2026-06-23 01:59:47.936211,RCH137,04-4130,7340,29000,49.416225,-63.647411,C-17A Globemaster,51,466,64,False,adsb_icao
ae07dd,2026-06-23 01:59:47.936217,RCH783,93-0603,2565,34000,53.621777,0.895194,C-17A Globemaster,293,394,0,False,mlat
ae4d69,2026-06-23 01:59:47.936222,RCH429,10-0216,4506,34000,47.516171,20.055506,C-17A Globemaster,310,446,0,False,mlat
ae0687,2026-06-23 01:59:47.936228,UNK C/S,60-0349,3451,18950,30.999626,36.413486,KC-135R Stratotanker,,,,False,mode_s
7cf86a,2026-06-23 01:59:47.936238,ASY605,A41-207,1037,1275,-27.682251,152.748566,C-17A Globemaster,107,203,2496,False,adsb_icao
706216,2026-06-23 01:59:47.936242,KAF3207,KAF343,Unavailable,Unavailable,25.6,51.1,C-17A Globemaster,,,,False,mode_s
ae013e,2026-06-23 01:59:47.936248,UNK C/S,63-7981,5337,1225,31.8,32.5,KC-135R Stratotanker,261,180,1248,False,mode_s
ae04df,2026-06-23 01:59:47.936252,UNK C/S,58-0088,1133,26050,22.8,54.8,KC-135R Stratotanker,72,432,64,False,mode_s
ae49c1,2026-06-23 01:59:47.936258,EAGLE67,09-9205,Unavailable,1275,33.2,-81.2,C-17A Globemaster,,,,False,mode_s
ae0507,2026-06-23 01:59:47.936263,UNK C/S,61-0323,5333,22025,28.4,48.2,KC-135R Stratotanker,3,428,32,False,mode_s
ae07b0,2026-06-23 01:59:47.936268,UNK C/S,61-0284,3431,29025,25.4,51.5,KC-135R Stratotanker,303,492,64,False,mode_s
ae0263,2026-06-23 01:59:47.936273,UNK C/S,61-0324,3427,28000,22.8,54.8,KC-135R Stratotanker,240,500,-32,False,mode_s
ae63b9,2026-06-23 01:59:47.936279,MO,20-46077,0713,22000,23.9,55.9,KC-46A Pegasus,,,,False,mode_s
ae10bb,2026-06-23 01:59:47.936282,RCH579,01-0192,Unavailable,29000,37.7,-116.8,C-17A Globemaster,,,,False,mode_s
ae2fa7,2026-06-23 01:59:47.936286,RCH125,08-8195,3211,28000,33.1,135.8,C-17A Globemaster,232,436,-64,False,mode_s
ae013a,2026-06-23 01:59:47.936291,UNK C/S,59-1488,5335,22000,33.0,35.8,KC-135R Stratotanker,,,,False,mode_s
ae0140,2026-06-23 02:00:48.124456,UNK C/S,62-3553,2220,4350,21.23748,-158.166275,KC-135R Stratotanker,271,232,-2450,False,mlat
ae0593,2026-06-23 02:00:48.124472,UNK C/S,58-0113,2214,275,21.325392,-157.958954,KC-135R Stratotanker,91,146,-651,False,mlat
ae63c2,2026-06-23 02:00:48.124481,ADVIC44,21-46086,7724,5800,38.13937,-121.712341,KC-46A Pegasus,307,262,-1218,False,mlat
ae0241,2026-06-23 02:00:48.124486,UNK C/S,63-8021,1617,34000,38.431366,-119.723259,KC-135R Stratotanker,7,468,0,False,mlat
ae0365,2026-06-23 02:00:48.124493,RATT11,61-0314,1060,32000,32.92374,-111.9104,KC-135R Stratotanker,296,465,0,False,mlat
ae07a8,2026-06-23 02:00:48.124501,UNK C/S,59-1508,6651,24875,33.536728,-105.39679,KC-135R Stratotanker,339,363,0,False,adsb_icao
ae085b,2026-06-23 02:00:48.124506,RCH191,60-0316,6074,37000,42.912003,-101.791588,KC-135R Stratotanker,58,515,128,False,adsb_icao
ae0380,2026-06-23 02:00:48.124521,UNK C/S,57-1454,1127,21000,44.609097,-92.560692,KC-135R Stratotanker,134,330,-295,False,mlat
ae0388,2026-06-23 02:00:48.124528,RCH420,61-0292,1733,29000,42.289391,-87.459557,KC-135R Stratotanker,80,451,0,False,mlat
ae1197,2026-06-23 02:00:48.124534,RCH3112,03-3114,5633,33000,34.94545,-84.657272,C-17A Globemaster,34,484,0,False,mlat
ae1237,2026-06-23 02:00:48.124539,UNK C/S,03-3126,1047,1475,31.058134,-83.189964,C-17A Globemaster,178,137,-795,False,mlat
ae2fd4,2026-06-23 02:00:48.124548,UNK C/S,167930,4651,Unavailable,35.293205,-74.549484,E-2 Hawkeye,320,253,-64,False,adsb_icao
ae119c,2026-06-23 02:00:48.124553,RCH3201,03-3119,3654,2100,40.224205,-74.509277,C-17A Globemaster,152,225,-64,False,adsb_icao
ae123b,2026-06-23 02:00:48.124557,RCH137,04-4130,7340,29000,49.487869,-63.509514,C-17A Globemaster,51,466,-128,False,adsb_icao
ae07dd,2026-06-23 02:00:48.124563,RCH783,93-0603,2565,34000,53.664921,0.71617,C-17A Globemaster,293,435,0,False,mlat
ae4d69,2026-06-23 02:00:48.124568,RCH429,10-0216,4506,34000,47.594215,19.917561,C-17A Globemaster,308,448,0,False,mlat
7cf86a,2026-06-23 02:00:48.124578,ASY605,A41-207,1037,2375,-27.655701,152.809097,C-17A Globemaster,25,263,1056,False,adsb_icao
ae013e,2026-06-23 02:00:48.124584,UNK C/S,63-7981,5337,2700,32.1,35.2,KC-135R Stratotanker,260,246,928,False,mode_s
ae04df,2026-06-23 02:00:48.124588,UNK C/S,58-0088,1133,26025,22.8,54.7,KC-135R Stratotanker,72,434,0,False,mode_s
ae49c1,2026-06-23 02:00:48.124593,EAGLE67,09-9205,Unavailable,1050,33.1,-81.1,C-17A Globemaster,,,,False,mode_s
ae0507,2026-06-23 02:00:48.124598,UNK C/S,61-0323,5333,22025,27.5,48.7,KC-135R Stratotanker,3,424,-32,False,mode_s
ae07b0,2026-06-23 02:00:48.124602,UNK C/S,61-0284,3431,29025,25.4,51.4,KC-135R Stratotanker,303,494,0,False,mode_s
ae0263,2026-06-23 02:00:48.124607,UNK C/S,61-0324,3427,28000,22.9,54.6,KC-135R Stratotanker,240,500,-32,False,mode_s
ae63b9,2026-06-23 02:00:48.124612,MO,20-46077,0713,22025,24.6,56.6,KC-46A Pegasus,,,,False,mode_s
ae10bb,2026-06-23 02:00:48.124616,RCH579,01-0192,3362,29000,37.6,-116.7,C-17A Globemaster,,,,False,mode_s
ae2fa7,2026-06-23 02:00:48.124621,RCH125,08-8195,3211,28000,33.3,135.0,C-17A Globemaster,232,438,-128,False,mode_s
ae08cf,2026-06-23 02:00:48.124625,UNK C/S,00-0185,Unavailable,Unavailable,61.5,-166.9,C-17A Globemaster,,,,False,mode_s
ae0687,2026-06-23 02:00:48.124629,UNK C/S,60-0349,3451,18950,31.7,34.5,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-23 02:00:48.124633,UNK C/S,59-1488,5335,22000,32.3,36.0,KC-135R Stratotanker,,,,False,mode_s
ae0140,2026-06-23 02:01:48.330519,UNK C/S,62-3553,2220,3300,21.287659,-158.187805,KC-135R Stratotanker,356,262,-479,False,mlat
ae63c2,2026-06-23 02:01:48.330537,ADVIC44,21-46086,7724,5100,38.182823,-121.786797,KC-46A Pegasus,306,269,-46,False,mlat
ae0241,2026-06-23 02:01:48.330544,UNK C/S,63-8021,1617,34000,38.574425,-119.714699,KC-135R Stratotanker,2,477,0,False,mlat
ae0365,2026-06-23 02:01:48.330551,RATT11,61-0314,1060,32000,32.978634,-112.058685,KC-135R Stratotanker,294,472,0,False,mlat
ae07a8,2026-06-23 02:01:48.330559,UNK C/S,59-1508,6651,24875,33.629333,-105.438705,KC-135R Stratotanker,339,347,320,False,adsb_icao
ae085b,2026-06-23 02:01:48.330565,RCH191,60-0316,6074,37000,42.987129,-101.623146,KC-135R Stratotanker,58,516,-64,False,adsb_icao
ae0380,2026-06-23 02:01:48.330580,UNK C/S,57-1454,1127,21000,44.547222,-92.468666,KC-135R Stratotanker,133,331,0,False,mlat
ae0388,2026-06-23 02:01:48.330587,RCH420,61-0292,1733,29000,42.313072,-87.288284,KC-135R Stratotanker,80,458,0,False,mlat
ae1197,2026-06-23 02:01:48.330593,RCH3112,03-3114,5633,33000,35.058674,-84.556793,C-17A Globemaster,36,484,0,False,mlat
ae1237,2026-06-23 02:01:48.330598,UNK C/S,03-3126,1047,850,31.043884,-83.190697,C-17A Globemaster,180,107,,False,mlat
ae2fd4,2026-06-23 02:01:48.330606,UNK C/S,167930,4651,16550,35.34758,-74.604469,E-2 Hawkeye,320,253,0,False,adsb_icao
ae119c,2026-06-23 02:01:48.330611,RCH3201,03-3119,3654,2125,40.186798,-74.451843,C-17A Globemaster,72,248,-64,False,adsb_icao
ae123b,2026-06-23 02:01:48.330614,RCH137,04-4130,7340,29000,49.559326,-63.371441,C-17A Globemaster,51,466,-128,False,other
ae07dd,2026-06-23 02:01:48.330620,RCH783,93-0603,2565,34000,53.709599,0.531896,C-17A Globemaster,294,427,0,False,mlat
ae4d69,2026-06-23 02:01:48.330625,RCH429,10-0216,4506,34000,47.674347,19.77113,C-17A Globemaster,310,441,0,False,mlat
ae013e,2026-06-23 02:01:48.330629,UNK C/S,63-7981,5337,5450,31.997238,34.748474,KC-135R Stratotanker,283,258,3232,False,mlat
ae0687,2026-06-23 02:01:48.330634,UNK C/S,60-0349,3451,18950,31.028799,36.682449,KC-135R Stratotanker,,,,False,mode_s
