hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae2fa7,2026-05-25 23:37:59.306294,RCH466,08-8195,0634,30000,50.444,-6.14714,C-17A Globemaster,250,468,64,False,adsb_icao
ae0363,2026-05-25 23:37:59.306306,UNK C/S,60-0341,4131,27000,43.489925,24.226963,KC-135R Stratotanker,182,452,-32,False,mlat
ae04e1,2026-05-25 23:37:59.306311,UNK C/S,58-0120,4137,27000,43.751286,24.355589,KC-135R Stratotanker,235,524,0,False,mlat
06a249,2026-05-25 23:37:59.306317,LHOB270,A7-MAB,2056,8950,37.620209,27.384592,C-17A Globemaster,343,283,-1728,False,adsb_icao
ae1468,2026-05-25 23:37:59.306324,MOOSE68,07-7170,4403,34000,30.8,33.9,C-17A Globemaster,,,,False,mode_s
ae4f12,2026-05-25 23:37:59.306332,MOOSE67,10-0218,7424,33025,34.9,33.4,C-17A Globemaster,,,,False,mode_s
ae07a9,2026-05-25 23:37:59.306338,UNK C/S,59-1515,4000,Unavailable,37.9,-123.6,KC-135R Stratotanker,,,,False,mode_s
ae5fac,2026-05-25 23:37:59.306344,UNK C/S,19-46065,0711,17000,25.5,57.5,KC-46A Pegasus,,,,False,mode_s
ae0421,2026-05-25 23:37:59.306348,UNK C/S,58-0089,Unavailable,25475,37.9,-123.2,KC-135R Stratotanker,,,,False,mode_s
ae4d69,2026-05-25 23:37:59.306355,RCH185,10-0216,1140,34000,33.2,32.9,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:37:59.306359,UNK C/S,63-8884,Unavailable,25000,49.3,-117.5,KC-135R Stratotanker,,,,False,mode_s
ae07cf,2026-05-25 23:37:59.306362,MOOSE40,89-1191,3416,34000,32.8,33.0,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:39:01.079510,UNK C/S,80-0137,Unavailable,9000,61.611889,-149.7901,E-3G AWACS,229,267,-1304,False,mlat
ae04c5,2026-05-25 23:39:01.079548,UNK C/S,59-1476,1565,31000,40.252647,-114.23584,KC-135R Stratotanker,165,470,,False,adsb_icao
ae07a8,2026-05-25 23:39:01.079554,UNK C/S,59-1508,7442,21325,37.094711,-114.062363,KC-135R Stratotanker,207,389,-2014,False,mlat
ae123a,2026-05-25 23:39:01.079589,RCH530,04-4128,0700,21150,13.732724,-17.999943,C-17A Globemaster,180,429,,False,adsb_icao
ae2fa7,2026-05-25 23:39:01.079597,RCH466,08-8195,0634,30000,50.398991,-6.342229,C-17A Globemaster,250,470,0,False,adsb_icao
ae0363,2026-05-25 23:39:01.079606,UNK C/S,60-0341,4131,27000,43.363331,24.222204,KC-135R Stratotanker,182,452,96,False,mlat
ae04e1,2026-05-25 23:39:01.079610,UNK C/S,58-0120,4137,27000,43.638943,24.243431,KC-135R Stratotanker,194,538,0,False,mlat
06a249,2026-05-25 23:39:01.079616,LHOB270,A7-MAB,2056,8425,37.643814,27.37578,C-17A Globemaster,343,281,-1696,False,adsb_icao
ae1468,2026-05-25 23:39:01.079623,MOOSE68,07-7170,4403,34000,31.8,33.2,C-17A Globemaster,,,,False,mode_s
ae4f12,2026-05-25 23:39:01.079632,MOOSE67,10-0218,7424,33025,31.7,31.5,C-17A Globemaster,,,,False,mode_s
ae49c2,2026-05-25 23:39:01.079639,RCH525,09-9206,6623,Unavailable,4.9,-0.1,C-17A Globemaster,,,,False,mode_s
ae07a9,2026-05-25 23:39:01.079644,UNK C/S,59-1515,4000,25975,38.0,-123.5,KC-135R Stratotanker,,,,False,mode_s
ae1171,2026-05-25 23:39:01.079649,RCH125,02-1099,3256,Unavailable,37.7,-123.5,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:39:01.079653,UNK C/S,19-46065,0711,17000,25.6,57.8,KC-46A Pegasus,,,,False,mode_s
ae4d69,2026-05-25 23:39:01.079658,RCH185,10-0216,1140,34000,33.7,32.9,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:39:01.079662,UNK C/S,63-8884,Unavailable,25000,47.2,-118.6,KC-135R Stratotanker,,,,False,mode_s
ae07cf,2026-05-25 23:39:01.079666,MOOSE40,89-1191,3416,34000,33.1,33.3,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:40:02.427437,UNK C/S,80-0137,Unavailable,7600,61.557964,-149.913528,E-3G AWACS,226,281,-1895,False,mlat
ae04c5,2026-05-25 23:40:02.427448,UNK C/S,59-1476,1565,31000,40.122536,-114.193207,KC-135R Stratotanker,165,468,,False,adsb_icao
ae07a8,2026-05-25 23:40:02.427450,UNK C/S,59-1508,7442,19175,36.999943,-114.124519,KC-135R Stratotanker,208,383,-2229,False,mlat
ae123a,2026-05-25 23:40:02.427458,RCH530,04-4128,0700,21675,13.609543,-18.000057,C-17A Globemaster,180,440,,False,adsb_icao
ae2fa7,2026-05-25 23:40:02.427460,RCH466,08-8195,0634,30000,50.352715,-6.541022,C-17A Globemaster,249,469,0,False,adsb_icao
ae0363,2026-05-25 23:40:02.427464,UNK C/S,60-0341,4131,27000,43.23819,24.214357,KC-135R Stratotanker,182,454,0,False,mlat
ae04e1,2026-05-25 23:40:02.427466,UNK C/S,58-0120,4137,27000,43.482555,24.225958,KC-135R Stratotanker,182,518,0,False,mlat
ae49c2,2026-05-25 23:40:02.427469,RCH525,09-9206,6623,Unavailable,4.9,-0.1,C-17A Globemaster,,,,False,mode_s
ae4d69,2026-05-25 23:40:02.427471,RCH185,10-0216,1140,34000,33.3,32.8,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:40:02.427473,MOOSE68,07-7170,4403,34000,31.8,33.2,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:40:02.427476,UNK C/S,19-46065,0711,17000,25.7,58.4,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:40:02.427478,MOOSE67,10-0218,7424,33025,34.9,33.4,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:40:02.427481,MOOSE40,89-1191,3416,34000,32.6,33.3,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:40:02.427483,UNK C/S,63-8884,1602,25000,48.4,-117.9,KC-135R Stratotanker,,,,False,mode_s
ae11ea,2026-05-25 23:41:03.706363,UNK C/S,80-0137,Unavailable,5725,61.504208,-150.037949,E-3G AWACS,229,261,-1575,False,mlat
ae07a8,2026-05-25 23:41:03.706384,UNK C/S,59-1508,7442,16975,36.910488,-114.183334,KC-135R Stratotanker,207,344,-2259,False,mlat
ae04c5,2026-05-25 23:41:03.706390,UNK C/S,59-1476,1565,31025,39.992752,-114.150818,KC-135R Stratotanker,165,466,,False,adsb_icao
ae123a,2026-05-25 23:41:03.706414,RCH530,04-4128,0700,22400,13.483763,-17.999943,C-17A Globemaster,180,444,,False,adsb_icao
ae2fa7,2026-05-25 23:41:03.706421,RCH466,08-8195,0634,30000,50.307358,-6.734619,C-17A Globemaster,249,470,64,False,adsb_icao
ae0363,2026-05-25 23:41:03.706431,UNK C/S,60-0341,4131,27000,43.10247,24.206762,KC-135R Stratotanker,182,454,0,False,mlat
ae04e1,2026-05-25 23:41:03.706435,UNK C/S,58-0120,4137,27000,43.348679,24.219875,KC-135R Stratotanker,182,515,0,False,mlat
06a249,2026-05-25 23:41:03.706441,LHOB270,A7-MAB,2056,6350,37.834263,27.304369,C-17A Globemaster,,,,False,adsb_icao
ae4d69,2026-05-25 23:41:03.706450,RCH185,10-0216,1140,34000,33.5,32.7,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:41:03.706454,MOOSE68,07-7170,4403,34000,31.8,33.2,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:41:03.706461,UNK C/S,19-46065,0711,17000,25.8,58.7,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:41:03.706468,MOOSE67,10-0218,7424,33025,34.9,33.4,C-17A Globemaster,,,,False,mode_s
ae146c,2026-05-25 23:41:03.706475,UNK C/S,07-7174,Unavailable,Unavailable,33.4,31.4,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:41:03.706481,MOOSE40,89-1191,3416,34000,32.8,32.9,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:41:03.706486,UNK C/S,63-8884,1602,25000,48.7,-117.7,KC-135R Stratotanker,,,,False,mode_s
ae11ea,2026-05-25 23:42:04.989507,UNK C/S,80-0137,Unavailable,4700,61.448063,-150.111969,E-3G AWACS,189,235,-1213,False,mlat
ae07a8,2026-05-25 23:42:04.989528,UNK C/S,59-1508,7442,14850,36.817413,-114.244804,KC-135R Stratotanker,208,342,-2037,False,mlat
ae04c5,2026-05-25 23:42:04.989534,UNK C/S,59-1476,1565,31000,39.86554,-114.109436,KC-135R Stratotanker,165,466,,False,adsb_icao
ae123a,2026-05-25 23:42:04.989557,RCH530,04-4128,0700,23000,13.364496,-17.999943,C-17A Globemaster,179,449,,False,adsb_icao
ae2fa7,2026-05-25 23:42:04.989563,RCH466,08-8195,0634,30000,50.26152,-6.927993,C-17A Globemaster,249,473,64,False,adsb_icao
ae0363,2026-05-25 23:42:04.989573,UNK C/S,60-0341,4131,27000,42.975204,24.199663,KC-135R Stratotanker,182,448,32,False,mlat
ae04e1,2026-05-25 23:42:04.989577,UNK C/S,58-0120,4137,27000,43.200829,24.211761,KC-135R Stratotanker,182,498,0,False,mlat
06a249,2026-05-25 23:42:04.989582,LHOB270,A7-MAB,2056,5625,37.893986,27.281382,C-17A Globemaster,343,237,-768,False,adsb_icao
ae4d69,2026-05-25 23:42:04.989589,RCH185,10-0216,1140,34000,33.7,32.5,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:42:04.989593,MOOSE68,07-7170,4403,34000,30.8,33.9,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:42:04.989599,UNK C/S,19-46065,0711,17000,25.6,57.7,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:42:04.989606,MOOSE67,10-0218,7424,33025,33.9,32.9,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:42:04.989613,MOOSE40,89-1191,3416,34000,33.3,33.0,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:42:04.989619,UNK C/S,63-8884,Unavailable,25000,47.2,-118.4,KC-135R Stratotanker,,,,False,mode_s
ae11ea,2026-05-25 23:43:06.552219,UNK C/S,80-0137,Unavailable,2650,61.382187,-150.151047,E-3G AWACS,194,245,-2126,False,mlat
ae0696,2026-05-25 23:43:06.552243,UNK C/S,63-8884,Unavailable,25000,48.892921,-117.973648,KC-135R Stratotanker,,,-47,False,mlat
ae07a8,2026-05-25 23:43:06.552251,UNK C/S,59-1508,7442,13800,36.743469,-114.314987,KC-135R Stratotanker,227,346,-1130,False,mlat
ae04c5,2026-05-25 23:43:06.552256,UNK C/S,59-1476,1565,31000,39.73983,-114.068665,KC-135R Stratotanker,165,464,,False,adsb_icao
ae123a,2026-05-25 23:43:06.552281,RCH530,04-4128,0700,23500,13.25592,-17.999962,C-17A Globemaster,180,454,,False,adsb_icao
ae2fa7,2026-05-25 23:43:06.552287,RCH466,08-8195,0634,30000,50.214409,-7.125153,C-17A Globemaster,249,473,-64,False,adsb_icao
ae0363,2026-05-25 23:43:06.552296,UNK C/S,60-0341,4131,27000,42.852715,24.192312,KC-135R Stratotanker,182,432,32,False,mlat
ae04e1,2026-05-25 23:43:06.552300,UNK C/S,58-0120,4137,27000,43.049168,24.202204,KC-135R Stratotanker,182,506,0,False,mlat
06a249,2026-05-25 23:43:06.552306,LHOB270,A7-MAB,2056,4925,37.953552,27.259125,C-17A Globemaster,343,218,,False,adsb_icao
ae4d69,2026-05-25 23:43:06.552312,RCH185,10-0216,1140,34000,33.6,32.4,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:43:06.552317,MOOSE68,07-7170,4403,34000,31.5,33.7,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:43:06.552324,UNK C/S,19-46065,0711,17000,25.3,56.7,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:43:06.552331,MOOSE67,10-0218,7424,33025,31.7,31.5,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:43:06.552339,MOOSE40,89-1191,3416,34000,34.2,33.3,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:44:07.819620,UNK C/S,80-0137,Unavailable,2300,61.328503,-150.180328,E-3G AWACS,197,195,126,False,mlat
ae0696,2026-05-25 23:44:07.819674,UNK C/S,63-8884,Unavailable,24975,48.729595,-117.933998,KC-135R Stratotanker,,,-18,False,mlat
ae07a8,2026-05-25 23:44:07.819685,UNK C/S,59-1508,7442,12500,36.672489,-114.398651,KC-135R Stratotanker,222,304,-1066,False,mlat
ae04c5,2026-05-25 23:44:07.819693,UNK C/S,59-1476,1565,31000,39.618095,-114.029358,KC-135R Stratotanker,165,466,,False,adsb_icao
ae123a,2026-05-25 23:44:07.819727,RCH530,04-4128,0700,23675,13.20163,-17.999962,C-17A Globemaster,180,457,,False,adsb_icao
ae2fa7,2026-05-25 23:44:07.819735,RCH466,08-8195,0634,30000,50.205704,-7.329737,C-17A Globemaster,282,482,0,False,adsb_icao
ae0363,2026-05-25 23:44:07.819754,UNK C/S,60-0341,4131,27000,42.737629,24.185398,KC-135R Stratotanker,182,424,-32,False,mlat
ae04e1,2026-05-25 23:44:07.819768,UNK C/S,58-0120,4137,27200,42.904297,24.19383,KC-135R Stratotanker,183,515,538,False,mlat
ae4d69,2026-05-25 23:44:07.819780,RCH185,10-0216,1140,34000,34.2,32.2,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:44:07.819786,MOOSE68,07-7170,4403,34000,31.5,33.7,C-17A Globemaster,,,,False,mode_s
aed555,2026-05-25 23:44:07.819791,UNK C/S,19-46110,Unavailable,Unavailable,37.7,-122.9,KC-46A Pegasus,,,,False,mode_s
ae5fac,2026-05-25 23:44:07.819798,UNK C/S,19-46065,0711,17000,25.1,56.2,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:44:07.819804,MOOSE67,10-0218,7424,33025,33.7,31.7,C-17A Globemaster,,,,False,mode_s
ae0421,2026-05-25 23:44:07.819811,UNK C/S,58-0089,Unavailable,25475,37.6,-122.8,KC-135R Stratotanker,,,,False,mode_s
ae07cf,2026-05-25 23:44:07.819816,MOOSE40,89-1191,3416,34000,34.1,33.1,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:45:09.176421,UNK C/S,80-0137,2232,1975,61.273617,-150.165283,E-3G AWACS,155,190,-580,False,mlat
ae0696,2026-05-25 23:45:09.176445,UNK C/S,63-8884,Unavailable,24075,48.640293,-117.912262,KC-135R Stratotanker,,,-986,False,mlat
ae07a8,2026-05-25 23:45:09.176453,UNK C/S,59-1508,7442,12200,36.656445,-114.493271,KC-135R Stratotanker,275,332,75,False,mlat
ae04c5,2026-05-25 23:45:09.176458,UNK C/S,59-1476,1565,31000,39.482628,-113.985901,KC-135R Stratotanker,166,467,,False,adsb_icao
ae123a,2026-05-25 23:45:09.176482,RCH530,04-4128,0700,24475,12.982116,-17.987268,C-17A Globemaster,152,468,,False,adsb_icao
ae2fa7,2026-05-25 23:45:09.176488,RCH466,08-8195,0634,30000,50.232651,-7.534236,C-17A Globemaster,281,482,-64,False,adsb_icao
ae0363,2026-05-25 23:45:09.176499,UNK C/S,60-0341,4131,27000,42.618095,24.179388,KC-135R Stratotanker,182,430,0,False,mlat
ae04e1,2026-05-25 23:45:09.176503,UNK C/S,58-0120,4137,27500,42.750526,24.186209,KC-135R Stratotanker,182,539,0,False,mlat
ae4f12,2026-05-25 23:45:09.176508,MOOSE67,10-0218,7424,33025,34.724991,32.265713,C-17A Globemaster,,,-77,False,mlat
ae4d69,2026-05-25 23:45:09.176515,RCH185,10-0216,1140,34000,33.7,32.6,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:45:09.176519,MOOSE68,07-7170,4403,34000,31.8,33.2,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:45:09.176526,UNK C/S,19-46065,0711,17000,25.1,56.3,KC-46A Pegasus,,,,False,mode_s
ae0421,2026-05-25 23:45:09.176534,UNK C/S,58-0089,Unavailable,Unavailable,37.6,-122.7,KC-135R Stratotanker,,,,False,mode_s
ae07cf,2026-05-25 23:45:09.176538,MOOSE40,89-1191,3416,34000,34.1,33.1,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:46:10.515893,UNK C/S,80-0137,2232,1900,61.23357,-150.104782,E-3G AWACS,111,176,110,False,mlat
ae0696,2026-05-25 23:46:10.515917,UNK C/S,63-8884,1602,20525,48.543419,-117.890198,KC-135R Stratotanker,172,343,-3475,False,mlat
ae07a8,2026-05-25 23:46:10.515924,UNK C/S,59-1508,7442,10625,36.642056,-114.602776,KC-135R Stratotanker,264,301,-1646,False,mlat
ae04c5,2026-05-25 23:46:10.515928,UNK C/S,59-1476,1565,31000,39.354282,-113.944763,KC-135R Stratotanker,166,468,,False,adsb_icao
43c1c6,2026-05-25 23:46:10.515948,RRR6115,ZZ176,Unavailable,33000,24.484039,-18.760477,C-17A Globemaster,350,451,,False,adsb_icao
ae123a,2026-05-25 23:46:10.515965,RCH530,04-4128,0700,24825,12.874999,-17.915232,C-17A Globemaster,146,476,,False,adsb_icao
ae2fa7,2026-05-25 23:46:10.515972,RCH466,08-8195,0634,30000,50.261475,-7.747885,C-17A Globemaster,281,483,-64,False,adsb_icao
ae0363,2026-05-25 23:46:10.515982,UNK C/S,60-0341,4131,27000,42.48399,24.172825,KC-135R Stratotanker,182,438,-32,False,mlat
ae04e1,2026-05-25 23:46:10.515986,UNK C/S,58-0120,4137,27500,42.602631,24.178915,KC-135R Stratotanker,183,529,75,False,mlat
ae4d69,2026-05-25 23:46:10.515995,RCH185,10-0216,1140,34000,33.9,32.4,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:46:10.515999,MOOSE68,07-7170,4403,34000,31.8,33.2,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:46:10.516005,UNK C/S,19-46065,0711,17000,25.0,56.0,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:46:10.516011,MOOSE67,10-0218,7424,33025,33.9,32.4,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:46:10.516017,MOOSE40,89-1191,3416,34000,34.2,32.7,C-17A Globemaster,,,,False,mode_s
ae0803,2026-05-25 23:46:10.516023,RCH657,98-0057,Unavailable,Unavailable,32.7,-79.9,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:47:11.918919,UNK C/S,80-0137,2232,1875,61.23518,-150.006912,E-3G AWACS,68,182,-9,False,mlat
ae0696,2026-05-25 23:47:11.918947,UNK C/S,63-8884,1602,16275,48.458267,-117.867317,KC-135R Stratotanker,169,280,-4137,False,mlat
ae07a8,2026-05-25 23:47:11.918952,UNK C/S,59-1508,7442,9200,36.611938,-114.682381,KC-135R Stratotanker,226,292,-1290,False,mlat
ae04c5,2026-05-25 23:47:11.918956,UNK C/S,59-1476,1565,31000,39.222496,-113.902649,KC-135R Stratotanker,166,465,,False,adsb_icao
ae0803,2026-05-25 23:47:11.918968,RCH657,98-0057,0767,1950,32.879002,-79.976685,C-17A Globemaster,88,202,1246,False,mlat
43c1c6,2026-05-25 23:47:11.918974,RRR6115,ZZ176,6221,33000,24.619217,-18.783875,C-17A Globemaster,351,449,,False,adsb_icao
ae123a,2026-05-25 23:47:11.918978,RCH530,04-4128,0700,25150,12.786364,-17.855722,C-17A Globemaster,146,478,,False,adsb_icao
ae2fa7,2026-05-25 23:47:11.918982,RCH466,08-8195,0634,30000,50.289551,-7.956776,C-17A Globemaster,281,481,-64,False,adsb_icao
ae0363,2026-05-25 23:47:11.918988,UNK C/S,60-0341,4131,27000,42.359985,24.165882,KC-135R Stratotanker,182,442,0,False,mlat
ae04e1,2026-05-25 23:47:11.918990,UNK C/S,58-0120,4137,27500,42.454433,24.170502,KC-135R Stratotanker,182,527,1,False,mlat
ae4d69,2026-05-25 23:47:11.918995,RCH185,10-0216,1140,34000,33.9,32.2,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:47:11.918998,MOOSE68,07-7170,4403,34000,33.3,32.4,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:47:11.919003,UNK C/S,19-46065,0711,17000,25.3,56.5,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:47:11.919007,MOOSE67,10-0218,7424,33025,33.7,32.5,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:47:11.919011,MOOSE40,89-1191,3416,34000,34.0,33.1,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:48:13.273690,UNK C/S,80-0137,2232,1150,61.242989,-149.914734,E-3G AWACS,80,148,-828,False,mlat
ae0696,2026-05-25 23:48:13.273714,UNK C/S,63-8884,1602,12600,48.370632,-117.846992,KC-135R Stratotanker,172,317,-3505,False,mlat
ae07a8,2026-05-25 23:48:13.273721,UNK C/S,59-1508,7442,7325,36.534985,-114.752602,KC-135R Stratotanker,208,324,-1958,False,mlat
ae04c5,2026-05-25 23:48:13.273727,UNK C/S,59-1476,1565,30975,39.093658,-113.861824,KC-135R Stratotanker,166,465,,False,adsb_icao
ae0803,2026-05-25 23:48:13.273748,RCH657,98-0057,0767,3100,32.88195,-79.889351,C-17A Globemaster,90,307,1051,False,mlat
43c1c6,2026-05-25 23:48:13.273759,RRR6115,ZZ176,6221,33000,24.736084,-18.804117,C-17A Globemaster,350,451,,False,adsb_icao
ae123a,2026-05-25 23:48:13.273765,RCH530,04-4128,0700,25950,12.654053,-17.766598,C-17A Globemaster,146,474,,False,adsb_icao
ae2fa7,2026-05-25 23:48:13.273772,RCH466,08-8195,0634,30000,50.317291,-8.166256,C-17A Globemaster,281,480,-64,False,adsb_icao
ae0363,2026-05-25 23:48:13.273784,UNK C/S,60-0341,4131,27000,42.237785,24.159241,KC-135R Stratotanker,182,446,0,False,mlat
ae04e1,2026-05-25 23:48:13.273788,UNK C/S,58-0120,4137,27500,42.317036,24.16276,KC-135R Stratotanker,182,522,0,False,mlat
ae4d69,2026-05-25 23:48:13.273796,RCH185,10-0216,1140,34000,34.2,31.5,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:48:13.273801,MOOSE68,07-7170,4403,34000,33.3,32.5,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:48:13.273809,UNK C/S,19-46065,0711,17000,25.1,56.1,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:48:13.273816,MOOSE67,10-0218,7424,33025,34.3,32.7,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:48:13.273821,MOOSE40,89-1191,3416,34000,34.6,33.0,C-17A Globemaster,,,,False,mode_s
ae11ea,2026-05-25 23:49:14.684019,UNK C/S,80-0137,2232,425,61.249294,-149.835434,E-3G AWACS,78,130,-788,False,mlat
ae0696,2026-05-25 23:49:14.684045,UNK C/S,63-8884,1602,10075,48.29332,-117.828392,KC-135R Stratotanker,169,231,-2125,False,mlat
ae07a8,2026-05-25 23:49:14.684053,UNK C/S,59-1508,7442,5625,36.472771,-114.801231,KC-135R Stratotanker,215,253,-1718,False,mlat
ae04c5,2026-05-25 23:49:14.684060,UNK C/S,59-1476,1565,31000,38.969147,-113.822357,KC-135R Stratotanker,166,461,,False,adsb_icao
ae0803,2026-05-25 23:49:14.684086,RCH657,98-0057,0767,5325,32.883968,-79.790367,C-17A Globemaster,87,266,2501,False,mlat
ae123a,2026-05-25 23:49:14.684099,RCH530,04-4128,0700,26400,12.528488,-17.682116,C-17A Globemaster,146,479,,False,adsb_icao
ae2fa7,2026-05-25 23:49:14.684107,RCH466,08-8195,0634,30000,50.344524,-8.374254,C-17A Globemaster,281,481,-64,False,adsb_icao
ae0363,2026-05-25 23:49:14.684120,UNK C/S,60-0341,4131,27000,42.11095,24.151983,KC-135R Stratotanker,182,452,96,False,mlat
ae04e1,2026-05-25 23:49:14.684125,UNK C/S,58-0120,4137,27500,42.15844,24.153767,KC-135R Stratotanker,183,512,0,False,mlat
ae4d69,2026-05-25 23:49:14.684134,RCH185,10-0216,1140,34000,36.5,28.6,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:49:14.684138,MOOSE68,07-7170,4403,34000,31.9,33.8,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:49:14.684146,UNK C/S,19-46065,0711,17000,25.1,56.3,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:49:14.684155,MOOSE67,10-0218,7424,33050,33.6,32.1,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:49:14.684162,MOOSE40,89-1191,3416,34000,33.7,32.6,C-17A Globemaster,,,,False,mode_s
43c1c6,2026-05-25 23:49:14.684170,RRR6115,ZZ176,6221,Unavailable,26.2,-15.1,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:50:16.129336,UNK C/S,63-8884,1602,9200,48.22118,-117.810623,KC-135R Stratotanker,169,245,10,False,mlat
ae07a8,2026-05-25 23:50:16.129362,UNK C/S,59-1508,7442,4350,36.423225,-114.835632,KC-135R Stratotanker,213,238,-1416,False,mlat
ae04c5,2026-05-25 23:50:16.129369,UNK C/S,59-1476,1565,31000,38.840881,-113.781876,KC-135R Stratotanker,166,458,,False,adsb_icao
ae0803,2026-05-25 23:50:16.129393,RCH657,98-0057,0767,7475,32.91188,-79.70507,C-17A Globemaster,39,286,2266,False,mlat
ae123a,2026-05-25 23:50:16.129407,RCH530,04-4128,0700,26900,12.413666,-17.604916,C-17A Globemaster,146,479,,False,adsb_icao
ae2fa7,2026-05-25 23:50:16.129430,RCH466,08-8195,0634,30000,50.371429,-8.583217,C-17A Globemaster,281,481,0,False,adsb_icao
ae04e1,2026-05-25 23:50:16.129451,UNK C/S,58-0120,4137,27500,42.010662,24.145769,KC-135R Stratotanker,183,519,0,False,mlat
ae0363,2026-05-25 23:50:16.129458,UNK C/S,60-0341,4131,27000,41.976345,24.144819,KC-135R Stratotanker,182,462,32,False,mlat
ae4d69,2026-05-25 23:50:16.129468,RCH185,10-0216,1140,34000,36.9,27.4,C-17A Globemaster,,,,False,mode_s
ae1468,2026-05-25 23:50:16.129473,MOOSE68,07-7170,4403,34000,31.8,33.2,C-17A Globemaster,,,,False,mode_s
ae5fac,2026-05-25 23:50:16.129482,UNK C/S,19-46065,0711,17000,25.3,57.1,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-05-25 23:50:16.129489,MOOSE67,10-0218,7424,33025,33.1,32.4,C-17A Globemaster,,,,False,mode_s
ae07cf,2026-05-25 23:50:16.129496,MOOSE40,89-1191,3416,34000,33.7,32.0,C-17A Globemaster,,,,False,mode_s
ae0696,2026-05-25 23:51:17.477177,UNK C/S,63-8884,1602,8375,48.158543,-117.753227,KC-135R Stratotanker,129,278,-1125,False,mlat
ae07a8,2026-05-25 23:51:17.477225,UNK C/S,59-1508,7442,4075,36.362034,-114.895172,KC-135R Stratotanker,221,216,95,False,mlat
ae04c5,2026-05-25 23:51:17.477230,UNK C/S,59-1476,1565,31000,38.713402,-113.741821,KC-135R Stratotanker,166,458,,False,adsb_icao
ae0803,2026-05-25 23:51:17.477241,RCH657,98-0057,0767,9650,32.971733,-79.649574,C-17A Globemaster,40,307,2067,False,mlat
ae123a,2026-05-25 23:51:17.477246,RCH530,04-4128,0700,27400,12.359293,-17.568295,C-17A Globemaster,,,,False,adsb_icao
