hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae2fb0,2026-08-20 00:43:21.391922,RCH233,08-8204,7437,31000,41.29641,24.245258,C-17A Globemaster,162,503,0,False,mlat
ae146e,2026-08-20 00:43:21.391926,MOOSE96,07-7176,0737,34000,38.831024,24.787001,C-17A Globemaster,343,440,0,False,mlat
ae0263,2026-08-20 00:43:21.391931,UNK C/S,61-0324,5326,19025,30.929239,35.822205,KC-135R Stratotanker,82,428,-64,False,mlat
ae080e,2026-08-20 00:43:21.391938,RCH160,99-0168,1736,29650,34.570068,137.042252,C-17A Globemaster,230,460,708,False,mlat
ae013e,2026-08-20 00:43:21.391946,UNK C/S,63-7981,3427,20100,25.6,57.0,KC-135R Stratotanker,88,350,256,False,mode_s
ae0859,2026-08-20 00:43:21.391951,UNK C/S,59-1506,Unavailable,1975,41.8,-95.7,KC-135R Stratotanker,,,,False,mode_s
ae5bc2,2026-08-20 00:43:21.391958,KROME11,16-46017,Unavailable,28000,47.5,-109.2,KC-46A Pegasus,,,,False,mode_s
ae5f97,2026-08-20 00:43:21.391966,UNK C/S,18-46044,0456,16000,25.5,57.7,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-08-20 00:44:21.602829,RCH177,10-0218,7245,32000,59.284508,-165.659149,C-17A Globemaster,230,501,,False,adsb_icao
ae0270,2026-08-20 00:44:21.602850,UNK C/S,63-8038,4261,25025,21.875254,-158.044357,KC-135R Stratotanker,47,421,-76,False,mlat
ae07d9,2026-08-20 00:44:21.602862,TOGO41,93-0599,1334,1300,61.237701,-149.97554,C-17A Globemaster,79,151,-704,False,adsb_icao
af63c1,2026-08-20 00:44:21.602870,UNK C/S,,5501,19000,38.238758,-124.961159,E-6B TACAMO,159,241,0,False,mlat
ae117d,2026-08-20 00:44:21.602875,HUSKY91,02-1111,1200,15875,45.509041,-123.533691,C-17A Globemaster,248,402,0,False,mlat
ae1459,2026-08-20 00:44:21.602880,BLINR57,06-6155,3345,14175,38.200581,-122.479408,C-17A Globemaster,83,407,-1856,False,adsb_icao
ae0365,2026-08-20 00:44:21.602889,RATS31,61-0314,7373,24000,34.784206,-118.602119,KC-135R Stratotanker,111,414,-11,False,mlat
ae080c,2026-08-20 00:44:21.602895,COHO89,99-0166,0334,12875,47.606644,-118.188309,C-17A Globemaster,250,231,0,False,adsb_icao
ae0593,2026-08-20 00:44:21.602902,UNK C/S,58-0113,0436,7900,47.879536,-117.966454,KC-135R Stratotanker,332,285,0,False,mlat
ae0162,2026-08-20 00:44:21.602906,UNK C/S,63-8022,0435,8400,47.860744,-117.953674,KC-135R Stratotanker,332,296,0,False,mlat
ae1232,2026-08-20 00:44:21.602912,ARRIS79,03-3121,0025,12950,35.154694,-117.639473,C-17A Globemaster,150,370,,False,adsb_icao
ae07aa,2026-08-20 00:44:21.602917,UNK C/S,59-1520,6552,2750,47.633976,-117.59494,KC-135R Stratotanker,221,270,-726,False,mlat
ae144e,2026-08-20 00:44:21.602923,SLAM85,05-5144,4760,8525,33.944092,-117.206573,C-17A Globemaster,157,241,-64,False,adsb_icao
ae01cb,2026-08-20 00:44:21.602933,HOOVR35,62-4135,2431,33850,38.446236,-113.815918,RC-135 Rivet Joint,247,431,-1344,False,adsb_icao
afead2,2026-08-20 00:44:21.602939,SNAP34,23-46117,7733,37000,35.178387,-107.995514,KC-46A Pegasus,71,430,0,False,mlat
ae5bc2,2026-08-20 00:44:21.602944,KROME11,16-46017,Unavailable,28025,46.40485,-106.315559,KC-46A Pegasus,,,94,False,mlat
ae5faa,2026-08-20 00:44:21.602966,KANZA45,19-46063,1752,3000,37.462521,-97.312943,KC-46A Pegasus,8,245,-79,False,mlat
ae01ca,2026-08-20 00:44:21.602987,TOPCT92,63-9792,2637,2050,41.108513,-95.994789,RC-135 Rivet Joint,152,199,-64,False,adsb_icao
ae63ba,2026-08-20 00:44:21.602995,TOGA79,20-46078,1757,11100,38.428951,-90.135399,KC-46A Pegasus,256,286,3215,False,mlat
ae0572,2026-08-20 00:44:21.603002,RCH2107,86-0021,3742,30000,41.752644,-88.163429,C-5M Galaxy,283,404,0,False,mlat
ae0812,2026-08-20 00:44:21.603016,RCH648,00-0176,0733,35000,39.214115,-81.021729,C-17A Globemaster,78,503,0,False,adsb_icao
ae10bc,2026-08-20 00:44:21.603021,RCH291,01-0193,5765,35000,36.257778,-79.901482,C-17A Globemaster,50,436,0,False,mlat
c2afc7,2026-08-20 00:44:21.603041,CFC3603,177702,1605,36000,40.089249,-73.084534,C-17A Globemaster,321,403,0,False,adsb_icao
ae0818,2026-08-20 00:44:21.603048,RCH748,00-0182,0721,1825,44.874321,-68.92543,C-17A Globemaster,137,120,-699,False,mlat
ae080b,2026-08-20 00:44:21.603052,RCH209,99-0165,3511,33000,45.26878,-67.824158,C-17A Globemaster,41,541,0,False,mlat
ae5f99,2026-08-20 00:44:21.603056,ARRIS33,18-46046,5567,25000,43.913006,-67.718422,KC-46A Pegasus,240,314,0,False,adsb_icao
ae07f4,2026-08-20 00:44:21.603064,RCH253,97-0042,0207,34000,37.996773,8.13257,C-17A Globemaster,270,439,-32,False,adsb_icao
ae10b5,2026-08-20 00:44:21.603068,MOOSE82,01-0186,7642,23025,50.050861,8.414255,C-17A Globemaster,88,492,384,False,mlat
ae20c4,2026-08-20 00:44:21.603073,RCH148,07-7183,5207,34000,41.361225,23.792076,C-17A Globemaster,344,402,0,False,mlat
ae2fb0,2026-08-20 00:44:21.603077,RCH233,08-8204,7437,31000,41.169842,24.308475,C-17A Globemaster,159,503,0,False,mlat
ae146e,2026-08-20 00:44:21.603081,MOOSE96,07-7176,0737,34000,38.963764,24.737335,C-17A Globemaster,343,438,-32,False,mlat
ae0263,2026-08-20 00:44:21.603086,UNK C/S,61-0324,5326,19025,30.946436,35.964508,KC-135R Stratotanker,82,428,0,False,mlat
ae5f97,2026-08-20 00:44:21.603091,UNK C/S,18-46044,0456,16025,24.857931,57.723991,KC-46A Pegasus,,,0,False,mlat
ae080e,2026-08-20 00:44:21.603097,RCH160,99-0168,1736,30400,34.498447,136.944763,C-17A Globemaster,228,445,818,False,mlat
ae013e,2026-08-20 00:44:21.603107,UNK C/S,63-7981,3427,20100,25.7,56.9,KC-135R Stratotanker,27,340,0,False,mode_s
ae0859,2026-08-20 00:44:21.603112,UNK C/S,59-1506,Unavailable,1200,41.8,-95.6,KC-135R Stratotanker,,,,False,mode_s
ae4f12,2026-08-20 00:45:21.813434,RCH177,10-0218,7245,32000,59.190147,-165.880768,C-17A Globemaster,229,499,,False,adsb_icao
ae0270,2026-08-20 00:45:21.813455,UNK C/S,63-8038,4261,25000,21.971848,-158.06105,KC-135R Stratotanker,323,489,60,False,mlat
ae07d9,2026-08-20 00:45:21.813466,TOGO41,93-0599,1334,600,61.243927,-149.900009,C-17A Globemaster,79,130,-640,False,adsb_icao
af63c1,2026-08-20 00:45:21.813473,UNK C/S,,5501,19000,38.286591,-124.879463,E-6B TACAMO,34,479,-37,False,mlat
ae117d,2026-08-20 00:45:21.813478,HUSKY91,02-1111,1200,9600,45.472267,-123.663269,C-17A Globemaster,251,328,-8460,False,mlat
ae1459,2026-08-20 00:45:21.813483,BLINR57,06-6155,3345,12175,38.212685,-122.339272,C-17A Globemaster,83,391,-1984,False,adsb_icao
ae0365,2026-08-20 00:45:21.813492,RATS31,61-0314,7373,23950,34.746162,-118.471596,KC-135R Stratotanker,109,414,-51,False,mlat
ae080c,2026-08-20 00:45:21.813497,COHO89,99-0166,0334,12875,47.625732,-118.273811,C-17A Globemaster,329,248,0,False,adsb_icao
ae0162,2026-08-20 00:45:21.813504,UNK C/S,63-8022,0435,8400,47.936279,-117.998848,KC-135R Stratotanker,349,295,0,False,mlat
ae0593,2026-08-20 00:45:21.813508,UNK C/S,58-0113,0436,7900,47.955887,-117.991821,KC-135R Stratotanker,24,323,0,False,mlat
ae07aa,2026-08-20 00:45:21.813515,UNK C/S,59-1520,6552,2350,47.616646,-117.625343,KC-135R Stratotanker,242,208,-752,False,mlat
ae1232,2026-08-20 00:45:21.813521,ARRIS79,03-3121,0025,14975,35.08493,-117.543015,C-17A Globemaster,110,402,,False,adsb_icao
ae144e,2026-08-20 00:45:21.813527,SLAM85,05-5144,4760,8600,33.897198,-117.247581,C-17A Globemaster,239,213,64,False,adsb_icao
ae01cb,2026-08-20 00:45:21.813538,HOOVR35,62-4135,2431,32325,38.399452,-113.957123,RC-135 Rivet Joint,247,429,-1216,False,adsb_icao
afead2,2026-08-20 00:45:21.813544,SNAP34,23-46117,7733,37025,35.186527,-107.846062,KC-46A Pegasus,95,438,7,False,mlat
ae5faa,2026-08-20 00:45:21.813567,KANZA45,19-46063,1752,3025,37.510059,-97.298782,KC-46A Pegasus,30,122,-11,False,mlat
ae01ca,2026-08-20 00:45:21.813576,TOPCT92,63-9792,2637,2000,41.079323,-95.933739,RC-135 Rivet Joint,121,193,-512,False,adsb_icao
ae63ba,2026-08-20 00:45:21.813582,TOGA79,20-46078,1757,14175,38.411678,-90.242279,KC-46A Pegasus,260,286,3240,False,mlat
ae0572,2026-08-20 00:45:21.813591,RCH2107,86-0021,3742,30000,41.778671,-88.317451,C-5M Galaxy,283,419,19,False,mlat
ae0812,2026-08-20 00:45:21.813605,RCH648,00-0176,0733,35000,39.240974,-80.84436,C-17A Globemaster,79,506,0,False,adsb_icao
ae10bc,2026-08-20 00:45:21.813610,RCH291,01-0193,5765,35000,36.332653,-79.773026,C-17A Globemaster,54,489,0,False,mlat
c2afc7,2026-08-20 00:45:21.813627,CFC3603,177702,1605,36000,40.176498,-73.17627,C-17A Globemaster,321,402,-64,False,adsb_icao
ae0818,2026-08-20 00:45:21.813635,RCH748,00-0182,0721,1175,44.847443,-68.887688,C-17A Globemaster,134,126,-610,False,mlat
ae5f99,2026-08-20 00:45:21.813639,ARRIS33,18-46046,5567,25000,43.869572,-67.822594,KC-46A Pegasus,239,313,0,False,adsb_icao
ae080b,2026-08-20 00:45:21.813643,RCH209,99-0165,3511,33000,45.375477,-67.67981,C-17A Globemaster,50,548,0,False,mlat
ae07f4,2026-08-20 00:45:21.813651,RCH253,97-0042,0207,34000,37.998264,7.978701,C-17A Globemaster,270,440,-64,False,adsb_icao
ae10b5,2026-08-20 00:45:21.813656,MOOSE82,01-0186,7642,23525,50.055622,8.631593,C-17A Globemaster,88,502,768,False,mlat
ae20c4,2026-08-20 00:45:21.813660,RCH148,07-7183,5207,34000,41.487255,23.756758,C-17A Globemaster,353,454,0,False,mlat
ae2fb0,2026-08-20 00:45:21.813664,RCH233,08-8204,7437,31000,41.038082,24.372629,C-17A Globemaster,159,463,0,False,mlat
ae146e,2026-08-20 00:45:21.813668,MOOSE96,07-7176,0737,34000,39.053619,24.701096,C-17A Globemaster,343,440,-64,False,mlat
ae0263,2026-08-20 00:45:21.813673,UNK C/S,61-0324,5326,19025,30.960314,36.081936,KC-135R Stratotanker,82,430,0,False,mlat
ae5f97,2026-08-20 00:45:21.813678,UNK C/S,18-46044,0456,16000,24.861031,57.713669,KC-46A Pegasus,,,76,False,mode_s
ae013e,2026-08-20 00:45:21.813682,UNK C/S,63-7981,3427,20075,24.671106,57.970203,KC-135R Stratotanker,335,346,0,False,mlat
ae080e,2026-08-20 00:45:21.813687,RCH160,99-0168,1736,31150,34.407059,136.819305,C-17A Globemaster,227,447,791,False,mlat
ae0859,2026-08-20 00:45:21.813696,UNK C/S,59-1506,Unavailable,1050,41.8,-95.5,KC-135R Stratotanker,,,,False,mode_s
ae5bc2,2026-08-20 00:45:21.813701,KROME11,16-46017,Unavailable,28000,46.6,-106.8,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-08-20 00:46:22.022247,RCH177,10-0218,7245,32000,59.101746,-166.085999,C-17A Globemaster,230,498,,False,adsb_icao
ae0270,2026-08-20 00:46:22.022270,UNK C/S,63-8038,4261,25025,21.985571,-158.182236,KC-135R Stratotanker,262,491,35,False,mlat
ae07d9,2026-08-20 00:46:22.022281,TOGO41,93-0599,1334,0,61.250336,-149.82428,C-17A Globemaster,80,131,0,False,adsb_icao
af63c1,2026-08-20 00:46:22.022288,UNK C/S,,5501,19000,38.360752,-124.827454,E-6B TACAMO,35,288,0,False,mlat
ae117d,2026-08-20 00:46:22.022293,HUSKY91,02-1111,1200,6900,45.449314,-123.765381,C-17A Globemaster,254,226,-3397,False,mlat
ae1459,2026-08-20 00:46:22.022299,BLINR57,06-6155,3345,10900,38.230362,-122.207123,C-17A Globemaster,56,361,-576,False,adsb_icao
ae0365,2026-08-20 00:46:22.022309,RATS31,61-0314,7373,23075,34.709881,-118.340988,KC-135R Stratotanker,108,419,-713,False,mlat
ae080c,2026-08-20 00:46:22.022314,COHO89,99-0166,0334,12900,47.68816,-118.248596,C-17A Globemaster,65,276,0,False,adsb_icao
ae0162,2026-08-20 00:46:22.022320,UNK C/S,63-8022,0435,8400,47.971367,-117.908134,KC-135R Stratotanker,108,364,0,False,mlat
ae0593,2026-08-20 00:46:22.022324,UNK C/S,58-0113,0436,7900,47.96389,-117.893822,KC-135R Stratotanker,137,326,0,False,mlat
ae1232,2026-08-20 00:46:22.022331,ARRIS79,03-3121,0025,15025,35.081161,-117.40757,C-17A Globemaster,81,405,,False,adsb_icao
ae144e,2026-08-20 00:46:22.022336,SLAM85,05-5144,4760,6650,33.856567,-117.284157,C-17A Globemaster,175,193,-3904,False,adsb_icao
ae01cb,2026-08-20 00:46:22.022347,HOOVR35,62-4135,2044,30950,38.352402,-114.097168,RC-135 Rivet Joint,246,433,-1280,False,adsb_icao
afead2,2026-08-20 00:46:22.022353,SNAP34,23-46117,7733,37000,35.175022,-107.700974,KC-46A Pegasus,98,454,-75,False,mlat
ae5faa,2026-08-20 00:46:22.022375,KANZA45,19-46063,1752,2350,37.553505,-97.288155,KC-46A Pegasus,13,150,-776,False,mlat
ae01ca,2026-08-20 00:46:22.022385,TOPCT92,63-9792,2637,1925,41.058189,-95.871384,RC-135 Rivet Joint,69,174,-256,False,adsb_icao
ae63ba,2026-08-20 00:46:22.022392,TOGA79,20-46078,1757,16975,38.393574,-90.347412,KC-46A Pegasus,256,328,3097,False,mlat
ae0572,2026-08-20 00:46:22.022398,RCH2107,86-0021,3742,30000,41.802788,-88.456367,C-5M Galaxy,284,414,0,False,mlat
ae0812,2026-08-20 00:46:22.022412,RCH648,00-0176,0733,35000,39.267838,-80.665741,C-17A Globemaster,79,507,0,False,adsb_icao
ae10bc,2026-08-20 00:46:22.022418,RCH291,01-0193,5765,35000,36.409615,-79.645432,C-17A Globemaster,53,476,0,False,mlat
c2afc7,2026-08-20 00:46:22.022435,CFC3603,177702,1605,36000,40.264614,-73.269447,C-17A Globemaster,321,403,0,False,adsb_icao
ae0818,2026-08-20 00:46:22.022441,RCH748,00-0182,0721,525,44.827549,-68.855293,C-17A Globemaster,123,115,-661,False,mlat
ae5f99,2026-08-20 00:46:22.022446,ARRIS33,18-46046,5567,25000,43.826183,-67.926109,KC-46A Pegasus,239,312,0,False,adsb_icao
ae080b,2026-08-20 00:46:22.022450,RCH209,99-0165,3511,33000,45.467655,-67.530815,C-17A Globemaster,48,547,0,False,mlat
ae07f4,2026-08-20 00:46:22.022457,RCH253,97-0042,0207,34000,37.999569,7.824296,C-17A Globemaster,270,435,-64,False,adsb_icao
ae10b5,2026-08-20 00:46:22.022461,MOOSE82,01-0186,7642,24250,50.058212,8.847834,C-17A Globemaster,88,506,480,False,mlat
ae20c4,2026-08-20 00:46:22.022466,RCH148,07-7183,5207,34000,41.600609,23.733219,C-17A Globemaster,351,428,0,False,mlat
ae2fb0,2026-08-20 00:46:22.022470,RCH233,08-8204,7437,31000,40.91399,24.434835,C-17A Globemaster,159,547,0,False,mlat
ae146e,2026-08-20 00:46:22.022473,MOOSE96,07-7176,0737,34000,39.205231,24.642832,C-17A Globemaster,343,438,-32,False,mlat
ae0263,2026-08-20 00:46:22.022478,UNK C/S,61-0324,5326,19025,30.977846,36.23584,KC-135R Stratotanker,82,430,-32,False,mlat
ae5f97,2026-08-20 00:46:22.022483,UNK C/S,18-46044,0456,16000,24.916035,57.543049,KC-46A Pegasus,,,0,False,mlat
ae013e,2026-08-20 00:46:22.022488,UNK C/S,63-7981,3427,20100,24.724962,57.925755,KC-135R Stratotanker,284,356,96,False,mlat
ae080e,2026-08-20 00:46:22.022495,RCH160,99-0168,1736,31800,34.321827,136.700287,C-17A Globemaster,232,440,692,False,mlat
ae5bc2,2026-08-20 00:46:22.022507,KROME11,16-46017,Unavailable,28000,46.3,-107.8,KC-46A Pegasus,,,,False,mode_s
ae4f12,2026-08-20 00:47:22.492845,RCH177,10-0218,7245,32000,59.00901,-166.299286,C-17A Globemaster,229,496,,False,adsb_icao
ae0270,2026-08-20 00:47:22.492867,UNK C/S,63-8038,4261,25000,21.983952,-158.284317,KC-135R Stratotanker,263,392,75,False,mlat
af63c1,2026-08-20 00:47:22.492879,UNK C/S,,5501,19000,38.430428,-124.761757,E-6B TACAMO,37,293,0,False,mlat
ae117d,2026-08-20 00:47:22.492884,HUSKY91,02-1111,1200,3100,45.433315,-123.833099,C-17A Globemaster,247,205,-3905,False,mlat
ae1459,2026-08-20 00:47:22.492889,BLINR57,06-6155,3345,10150,38.297035,-122.127129,C-17A Globemaster,41,302,-1280,False,adsb_icao
ae0365,2026-08-20 00:47:22.492900,RATS31,61-0314,7373,23000,34.676903,-118.223335,KC-135R Stratotanker,109,396,72,False,mlat
ae080c,2026-08-20 00:47:22.492904,COHO89,99-0166,0334,12850,47.643311,-118.179657,C-17A Globemaster,172,274,-448,False,adsb_icao
ae0162,2026-08-20 00:47:22.492910,UNK C/S,63-8022,0435,8400,47.91011,-117.858116,KC-135R Stratotanker,166,269,0,False,mlat
ae0593,2026-08-20 00:47:22.492914,UNK C/S,58-0113,0436,7900,47.890499,-117.847153,KC-135R Stratotanker,153,285,0,False,mlat
ae1232,2026-08-20 00:47:22.492921,ARRIS79,03-3121,0025,15000,35.108486,-117.273499,C-17A Globemaster,75,405,,False,adsb_icao
ae144e,2026-08-20 00:47:22.492925,SLAM85,05-5144,4760,3900,33.813126,-117.249413,C-17A Globemaster,115,170,-1344,False,adsb_icao
