hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae1468,2026-08-11 01:01:14.869757,MOOSE45,07-7170,7660,29000,48.937542,16.446142,C-17A Globemaster,110,498,0,False,mlat
ae145c,2026-08-11 01:01:14.869762,RCH550,06-6158,7647,29000,48.328075,17.973705,C-17A Globemaster,135,520,0,False,mlat
ae0677,2026-08-11 01:01:14.869767,RCH421,00-0172,2202,38000,47.614822,20.10663,C-17A Globemaster,312,429,0,False,mlat
ae0385,2026-08-11 01:01:14.869773,UNK C/S,59-1467,6573,20050,31.804474,34.96479,KC-135R Stratotanker,241,408,-2848,False,mlat
ae146f,2026-08-11 01:01:14.869781,RCH407,07-7177,1140,34000,35.7,22.9,C-17A Globemaster,337,460,-64,False,mode_s
ae015f,2026-08-11 01:01:14.869791,RCH406,58-0119,3453,32925,43.3,-68.4,KC-135R Stratotanker,,,,False,mode_s
ae11dc,2026-08-11 01:01:14.869796,UNK C/S,76-1605,5157,29975,26.5,48.7,E-3G AWACS,,,,False,mode_s
ae07cf,2026-08-11 01:01:14.869801,RCH303,89-1191,7211,30000,37.8,25.8,C-17A Globemaster,337,464,32,False,mode_s
ae1454,2026-08-11 01:01:14.869808,UNK C/S,05-5150,2615,36025,22.0,-155.2,C-17A Globemaster,,,,False,mode_s
ae01d2,2026-08-11 01:01:14.869814,COBRA25,62-4125,Unavailable,33025,58.4,-141.0,RC-135 Rivet Joint,,,,False,mode_s
ae1453,2026-08-11 01:02:15.165288,TIGER11,05-5149,1200,1425,20.211725,-156.279816,C-17A Globemaster,125,226,0,False,adsb_icao
ae01d7,2026-08-11 01:02:15.165314,COBRA28,62-4128,3474,35000,60.341663,-145.387863,RC-135 Rivet Joint,103,461,-320,False,adsb_icao
ae051a,2026-08-11 01:02:15.165329,RCH1812,68-0213,4511,6100,37.196045,-121.610184,C-5M Galaxy,216,209,0,False,mlat
ae0365,2026-08-11 01:02:15.165338,UNK C/S,61-0314,1324,27000,34.756355,-119.063919,KC-135R Stratotanker,101,457,0,False,mlat
ae4d6a,2026-08-11 01:02:15.165354,RCH136,10-0217,1365,36000,38.256023,-106.690445,C-17A Globemaster,275,450,0,False,mlat
adfeb5,2026-08-11 01:02:15.165396,UNK C/S,74-0787,1526,30000,37.794128,-93.594048,E-4B Nightwatch,334,505,0,False,mlat
ae066d,2026-08-11 01:02:15.165402,RCH593,62-3565,0531,33000,37.80027,-93.510635,KC-135R Stratotanker,58,486,0,False,mlat
ae63b1,2026-08-11 01:02:15.165414,SABRE46,15-46069,0664,37000,39.422379,-88.549507,KC-46A Pegasus,57,503,0,False,adsb_icao
ae145f,2026-08-11 01:02:15.165433,RCH337,06-6161,4072,32000,38.217945,-85.235756,C-17A Globemaster,262,412,0,False,adsb_icao
ae0812,2026-08-11 01:02:15.165440,RCH741,00-0176,1525,29000,36.269314,-82.477463,C-17A Globemaster,81,487,-64,False,adsb_icao
ae10bf,2026-08-11 01:02:15.165449,RCH586,01-0196,1522,33000,37.429535,-78.047653,C-17A Globemaster,83,479,0,False,adsb_icao
ae119c,2026-08-11 01:02:15.165454,RCH451,03-3119,1533,32975,45.743145,-76.293045,C-17A Globemaster,69,535,0,False,mlat
ae0585,2026-08-11 01:02:15.165460,JUMBO09,87-0040,1722,4925,39.738556,-75.242912,C-5M Galaxy,112,287,-832,False,adsb_icao
ae2fac,2026-08-11 01:02:15.165465,RCH740,08-8200,1540,8000,39.702541,-74.544891,C-17A Globemaster,202,244,0,False,mlat
ae1179,2026-08-11 01:02:15.165472,RCH335,02-1107,0613,25625,48.269119,-56.493179,C-17A Globemaster,53,490,-2368,False,adsb_icao
ae123b,2026-08-11 01:02:15.165478,MCFAMC,04-4130,Unavailable,33000,52.482548,-43.134212,C-17A Globemaster,71,,,False,adsc
ae1171,2026-08-11 01:02:15.165482,MCFAMC,02-1099,Unavailable,30008,53.896351,-40.67585,C-17A Globemaster,277,,,False,adsc
ae4d66,2026-08-11 01:02:15.165490,RCH796,10-0213,2310,38000,43.598915,3.183668,C-17A Globemaster,64,499,-75,False,mlat
706216,2026-08-11 01:02:15.165495,KAF3201,KAF343,4033,34000,42.852493,9.869236,C-17A Globemaster,293,425,-64,False,adsb_icao
ae20c4,2026-08-11 01:02:15.165499,RCH465,07-7183,7656,31000,49.055943,15.943814,C-17A Globemaster,111,479,0,False,mlat
ae1468,2026-08-11 01:02:15.165504,MOOSE45,07-7170,7660,29000,48.888432,16.648062,C-17A Globemaster,111,511,0,False,mlat
ae145c,2026-08-11 01:02:15.165509,RCH550,06-6158,7647,29000,48.234112,18.111788,C-17A Globemaster,130,527,0,False,mlat
ae0677,2026-08-11 01:02:15.165514,RCH421,00-0172,2202,38000,47.690704,19.99144,C-17A Globemaster,312,411,0,False,mlat
ae0385,2026-08-11 01:02:15.165520,UNK C/S,59-1467,6573,17450,31.942949,35.015675,KC-135R Stratotanker,187,390,-1952,False,mlat
ae146f,2026-08-11 01:02:15.165528,RCH407,07-7177,1140,34000,39.7,25.0,C-17A Globemaster,337,462,-64,False,mode_s
ae015f,2026-08-11 01:02:15.165539,RCH406,58-0119,3453,32025,43.1,-68.8,KC-135R Stratotanker,,,,False,mode_s
ae11dc,2026-08-11 01:02:15.165544,UNK C/S,76-1605,5157,29975,26.4,48.7,E-3G AWACS,,,,False,mode_s
ae01d2,2026-08-11 01:02:15.165548,COBRA25,62-4125,Unavailable,33025,58.5,-141.4,RC-135 Rivet Joint,,,,False,mode_s
ae07cf,2026-08-11 01:02:15.165553,RCH303,89-1191,7211,30000,37.5,25.5,C-17A Globemaster,338,464,32,False,mode_s
ae1454,2026-08-11 01:02:15.165560,UNK C/S,05-5150,2615,36000,22.0,-155.2,C-17A Globemaster,,,,False,mode_s
ae1453,2026-08-11 01:03:15.390485,TIGER11,05-5149,1200,1425,20.149887,-156.250153,C-17A Globemaster,159,243,0,False,adsb_icao
ae01d7,2026-08-11 01:03:15.390505,COBRA28,62-4128,3474,35025,60.311356,-145.137634,RC-135 Rivet Joint,103,462,-256,False,adsb_icao
ae051a,2026-08-11 01:03:15.390516,RCH1812,68-0213,4511,6100,37.146465,-121.652946,C-5M Galaxy,217,220,0,False,mlat
ae0365,2026-08-11 01:03:15.390523,UNK C/S,61-0314,1324,27000,34.740429,-118.925781,KC-135R Stratotanker,96,403,0,False,mlat
ae4d6a,2026-08-11 01:03:15.390534,RCH136,10-0217,1365,36000,38.262138,-106.846802,C-17A Globemaster,273,440,0,False,mlat
adfeb5,2026-08-11 01:03:15.390586,UNK C/S,74-0787,1526,30000,37.91851,-93.667007,E-4B Nightwatch,336,474,0,False,mlat
ae066d,2026-08-11 01:03:15.390591,RCH593,62-3565,0531,33000,37.882362,-93.359642,KC-135R Stratotanker,56,501,0,False,mlat
ae63b1,2026-08-11 01:03:15.390599,SABRE46,15-46069,0664,37000,39.497406,-88.395462,KC-46A Pegasus,58,505,64,False,adsb_icao
ae145f,2026-08-11 01:03:15.390611,RCH337,06-6161,4072,32000,38.203606,-85.380783,C-17A Globemaster,262,413,64,False,adsb_icao
ae0812,2026-08-11 01:03:15.390617,RCH741,00-0176,1525,29000,36.28894,-82.310371,C-17A Globemaster,81,487,0,False,adsb_icao
ae10bf,2026-08-11 01:03:15.390623,RCH586,01-0196,1522,33000,37.444061,-77.879456,C-17A Globemaster,83,485,0,False,adsb_icao
ae119c,2026-08-11 01:03:15.390628,RCH451,03-3119,1533,33000,45.791466,-76.097931,C-17A Globemaster,72,532,0,False,mlat
ae0585,2026-08-11 01:03:15.390633,JUMBO09,87-0040,1722,4025,39.716785,-75.141357,C-5M Galaxy,105,290,-896,False,adsb_icao
ae2fac,2026-08-11 01:03:15.390637,RCH740,08-8200,1540,8000,39.645386,-74.590508,C-17A Globemaster,217,232,0,False,mlat
ae1179,2026-08-11 01:03:15.390643,RCH335,02-1107,0613,23200,48.345615,-56.336735,C-17A Globemaster,53,467,-2496,False,adsb_icao
ae123b,2026-08-11 01:03:15.390647,MCFAMC,04-4130,Unavailable,33000,52.482548,-43.134212,C-17A Globemaster,71,,,False,adsc
ae1171,2026-08-11 01:03:15.390651,MCFAMC,02-1099,Unavailable,30008,53.896351,-40.67585,C-17A Globemaster,277,,,False,adsc
ae4d66,2026-08-11 01:03:15.390656,RCH796,10-0213,2310,38000,43.667179,3.351409,C-17A Globemaster,62,505,0,False,mlat
706216,2026-08-11 01:03:15.390661,KAF3201,KAF343,4033,34000,42.900494,9.720285,C-17A Globemaster,293,426,-64,False,adsb_icao
ae20c4,2026-08-11 01:03:15.390664,RCH465,07-7183,7656,31000,49.009041,16.147781,C-17A Globemaster,111,492,0,False,mlat
ae1468,2026-08-11 01:03:15.390669,MOOSE45,07-7170,7660,29000,48.839622,16.847946,C-17A Globemaster,110,508,0,False,mlat
ae145c,2026-08-11 01:03:15.390674,RCH550,06-6158,7647,29000,48.136147,18.257994,C-17A Globemaster,135,518,0,False,mlat
ae0677,2026-08-11 01:03:15.390678,RCH421,00-0172,2202,38000,47.773838,19.86076,C-17A Globemaster,314,420,0,False,mlat
ae0385,2026-08-11 01:03:15.390683,UNK C/S,59-1467,6573,15425,31.665882,34.862934,KC-135R Stratotanker,188,364,-2304,False,mlat
ae146f,2026-08-11 01:03:15.390690,RCH407,07-7177,1140,34000,37.8,25.8,C-17A Globemaster,337,464,-32,False,mode_s
ae015f,2026-08-11 01:03:15.390699,RCH406,58-0119,3453,32025,43.5,-68.6,KC-135R Stratotanker,,,,False,mode_s
ae11dc,2026-08-11 01:03:15.390703,UNK C/S,76-1605,5157,29975,26.6,48.9,E-3G AWACS,,,,False,mode_s
ae01d2,2026-08-11 01:03:15.390707,COBRA25,62-4125,Unavailable,33025,58.6,-142.2,RC-135 Rivet Joint,,,,False,mode_s
ae07cf,2026-08-11 01:03:15.390711,RCH303,89-1191,7211,30000,37.5,25.5,C-17A Globemaster,337,470,-96,False,mode_s
adfeb9,2026-08-11 01:03:15.390717,SAM147,99-0003,Unavailable,Unavailable,14.7,121.3,C-32 AIR FORCE TWO,,,,False,mode_s
ae1454,2026-08-11 01:03:15.390722,UNK C/S,05-5150,2615,36000,22.0,-155.2,C-17A Globemaster,,,,False,mode_s
ae1453,2026-08-11 01:04:15.677859,TIGER11,05-5149,1200,1425,20.082497,-156.23288,C-17A Globemaster,169,246,-576,False,adsb_icao
ae01d7,2026-08-11 01:04:15.677882,COBRA28,62-4128,3474,35000,60.280258,-144.881516,RC-135 Rivet Joint,104,464,-192,False,adsb_icao
ae051a,2026-08-11 01:04:15.677893,RCH1812,68-0213,4511,6100,37.097786,-121.699654,C-5M Galaxy,229,224,0,False,mlat
ae0365,2026-08-11 01:04:15.677902,UNK C/S,61-0314,1324,27025,34.722286,-118.786285,KC-135R Stratotanker,98,407,75,False,mlat
ae4d6a,2026-08-11 01:04:15.677914,RCH136,10-0217,1365,36000,38.268463,-106.997498,C-17A Globemaster,272,431,0,False,mlat
adfeb5,2026-08-11 01:04:15.677947,UNK C/S,74-0787,1526,30000,38.025204,-93.732613,E-4B Nightwatch,335,493,0,False,mlat
ae066d,2026-08-11 01:04:15.677951,RCH593,62-3565,0531,33000,37.961487,-93.215607,KC-135R Stratotanker,57,512,0,False,mlat
ae63b1,2026-08-11 01:04:15.677961,SABRE46,15-46069,0664,37000,39.572334,-88.240784,KC-46A Pegasus,57,505,0,False,adsb_icao
ae145f,2026-08-11 01:04:15.677973,RCH337,06-6161,4072,32000,38.189362,-85.525642,C-17A Globemaster,262,413,0,False,adsb_icao
ae0812,2026-08-11 01:04:15.677980,RCH741,00-0176,1525,29000,36.308029,-82.143745,C-17A Globemaster,81,489,-64,False,adsb_icao
ae10bf,2026-08-11 01:04:15.677985,RCH586,01-0196,1522,33000,37.46175,-77.71048,C-17A Globemaster,75,483,64,False,adsb_icao
ae119c,2026-08-11 01:04:15.677990,RCH451,03-3119,1533,32975,45.841801,-75.896904,C-17A Globemaster,70,516,-76,False,mlat
ae0585,2026-08-11 01:04:15.677995,JUMBO09,87-0040,1722,3975,39.695789,-75.039978,C-5M Galaxy,104,288,-64,False,adsb_icao
ae2fac,2026-08-11 01:04:15.677999,RCH740,08-8200,1540,10175,39.593204,-74.641762,C-17A Globemaster,218,240,3233,False,mlat
ae015f,2026-08-11 01:04:15.678006,RCH406,58-0119,3453,32025,42.824093,-67.365875,KC-135R Stratotanker,,,5,False,mlat
ae123b,2026-08-11 01:04:15.678011,MCFAMC,04-4130,Unavailable,33000,52.482548,-43.134212,C-17A Globemaster,71,,,False,adsc
ae1171,2026-08-11 01:04:15.678015,MCFAMC,02-1099,Unavailable,30008,53.896351,-40.67585,C-17A Globemaster,277,,,False,adsc
ae4d66,2026-08-11 01:04:15.678020,RCH796,10-0213,2310,38000,43.732433,3.511133,C-17A Globemaster,58,481,0,False,mlat
706216,2026-08-11 01:04:15.678025,KAF3201,KAF343,4033,34000,42.94812,9.571711,C-17A Globemaster,293,427,64,False,adsb_icao
ae20c4,2026-08-11 01:04:15.678028,RCH465,07-7183,7656,31000,48.96109,16.349186,C-17A Globemaster,110,516,0,False,mlat
ae1468,2026-08-11 01:04:15.678032,MOOSE45,07-7170,7660,29000,48.793476,17.036106,C-17A Globemaster,109,499,0,False,mlat
ae145c,2026-08-11 01:04:15.678035,RCH550,06-6158,7647,29000,48.037903,18.401005,C-17A Globemaster,134,498,0,False,mlat
ae0677,2026-08-11 01:04:15.678039,RCH421,00-0172,2202,38000,47.855579,19.736671,C-17A Globemaster,320,338,0,False,mlat
ae07cf,2026-08-11 01:04:15.678043,RCH303,89-1191,7211,30000,38.261898,25.470581,C-17A Globemaster,337,472,32,False,mode_s
ae0385,2026-08-11 01:04:15.678048,UNK C/S,59-1467,6573,13150,31.6497,34.854263,KC-135R Stratotanker,190,350,-2816,False,mlat
ae146f,2026-08-11 01:04:15.678055,RCH407,07-7177,1140,34000,37.8,25.8,C-17A Globemaster,337,464,-32,False,mode_s
ae11dc,2026-08-11 01:04:15.678063,UNK C/S,76-1605,5157,29975,26.2,49.6,E-3G AWACS,,,,False,mode_s
ae01d2,2026-08-11 01:04:15.678067,COBRA25,62-4125,Unavailable,33025,58.7,-142.7,RC-135 Rivet Joint,,,,False,mode_s
ae1454,2026-08-11 01:04:15.678074,UNK C/S,05-5150,2615,36000,22.0,-155.2,C-17A Globemaster,,,,False,mode_s
ae1179,2026-08-11 01:04:15.678080,RCH335,02-1107,0613,Unavailable,48.4,-58.5,C-17A Globemaster,53,465,,False,mode_s
ae1453,2026-08-11 01:05:15.927259,TIGER11,05-5149,1200,1425,20.024506,-156.196152,C-17A Globemaster,132,256,-64,False,adsb_icao
ae01d7,2026-08-11 01:05:15.927285,COBRA28,62-4128,3474,35025,60.248657,-144.62999,RC-135 Rivet Joint,104,474,-128,False,adsb_icao
ae051a,2026-08-11 01:05:15.927300,RCH1812,68-0213,4511,5650,37.083431,-121.772842,C-5M Galaxy,274,230,-434,False,mlat
ae0365,2026-08-11 01:05:15.927310,UNK C/S,61-0314,1324,24550,34.706436,-118.660934,KC-135R Stratotanker,97,384,-2489,False,mlat
ae4d6a,2026-08-11 01:05:15.927324,RCH136,10-0217,1365,36000,38.274536,-107.152748,C-17A Globemaster,274,431,0,False,mlat
adfeb5,2026-08-11 01:05:15.927364,UNK C/S,74-0787,1526,30000,38.168224,-93.817345,E-4B Nightwatch,333,493,-1,False,mlat
