hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae04ba,2026-09-09 02:24:44.116781,UNK C/S,58-0055,Unavailable,32000,58.6,-156.9,KC-135R Stratotanker,,,,False,mode_s
ae0686,2026-09-09 02:24:44.116784,UNK C/S,60-0328,Unavailable,Unavailable,31.5,32.1,KC-135R Stratotanker,,,,False,mode_s
ae08be,2026-09-09 02:24:44.116788,RCH743,00-0184,7041,4000,37.2,24.0,C-17A Globemaster,,,,False,mode_s
ae0260,2026-09-09 02:24:44.116793,UNK C/S,61-0295,Unavailable,1825,64.5,-147.7,KC-135R Stratotanker,,,,False,mode_s
ae01d6,2026-09-09 02:24:44.116797,UNK C/S,61-2663,Unavailable,33500,36.6,136.7,RC-135 Rivet Joint,,,,False,mode_s
ae0270,2026-09-09 02:25:44.425417,UNK C/S,63-8038,3664,15450,20.830866,-157.99324,KC-135R Stratotanker,31,384,-3245,False,mlat
ae0802,2026-09-09 02:25:44.425441,TOGO32,98-0056,5103,550,61.253063,-149.79187,C-17A Globemaster,79,166,512,False,adsb_icao
ae0365,2026-09-09 02:25:44.425455,UNK C/S,61-0314,1327,4650,47.693253,-117.635223,KC-135R Stratotanker,314,222,37,False,mlat
ae07e2,2026-09-09 02:25:44.425463,SLAM78,94-0068,0135,2075,33.84082,-117.230957,C-17A Globemaster,329,131,-576,False,adsb_icao
ae2fd2,2026-09-09 02:25:44.425468,SCORE10,166502,3541,20000,34.782249,-117.052574,E-2 Hawkeye,259,283,0,False,adsb_icao
ae119c,2026-09-09 02:25:44.425477,RCH343,03-3119,1027,37000,34.778595,-115.058357,C-17A Globemaster,91,474,0,False,adsb_icao
ae057c,2026-09-09 02:25:44.425487,RCH2000,87-0031,3436,38000,38.467403,-109.397949,C-5M Galaxy,267,388,0,False,mlat
ae057e,2026-09-09 02:25:44.425496,CHILI55,87-0033,4533,2575,29.242765,-98.53051,C-5M Galaxy,343,211,-149,False,mlat
ae9208,2026-09-09 02:25:44.425504,UNK C/S,,6347,19000,37.572239,-97.758804,E-6B TACAMO,36,287,0,False,mlat
ae8b78,2026-09-09 02:25:44.425510,UNK C/S,,2610,5050,35.660851,-97.384003,E-6B TACAMO,181,261,-2345,False,mlat
adfeb6,2026-09-09 02:25:44.425524,GORDO43,75-0125,2471,29025,41.295868,-91.570312,E-4B Nightwatch,83,575,-64,False,adsb_icao
ae07ea,2026-09-09 02:25:44.425546,VOLT16,95-0107,3164,16700,32.330799,-85.796402,C-17A Globemaster,88,351,1893,False,mlat
ae144d,2026-09-09 02:25:44.425553,RHINO76,05-5143,4241,3825,39.875202,-83.81189,C-17A Globemaster,338,273,0,False,adsb_icao
ae07f6,2026-09-09 02:25:44.425560,RCH401,97-0044,6644,1525,38.349873,-82.030136,C-17A Globemaster,205,269,,False,adsb_icao
affd58,2026-09-09 02:25:44.425574,UNK C/S,,2372,12825,37.884563,-77.248093,E-6B TACAMO,76,334,-2707,False,mlat
ae07df,2026-09-09 02:25:44.425579,TEDDY30,94-0065,2332,24125,38.683254,-76.814972,C-17A Globemaster,70,457,-2392,False,mlat
ae1173,2026-09-09 02:25:44.425584,FAMUS73,02-1101,3401,17550,40.16634,-76.787003,C-17A Globemaster,95,456,-2304,False,adsb_icao
ae5ba9,2026-09-09 02:25:44.425593,GRYHK05,169062,4644,15775,38.268539,-75.55117,E-2 Hawkeye,193,320,64,False,adsb_icao
ae0568,2026-09-09 02:25:44.425600,RCH2067,86-0011,3661,2700,42.348648,-72.395187,C-5M Galaxy,219,240,-30,False,mlat
ae1178,2026-09-09 02:25:44.425610,MOOSE47,02-1106,3456,9675,29.60907,35.35041,C-17A Globemaster,267,287,-3328,False,adsb_icao
ae04e4,2026-09-09 02:25:44.425615,UNK C/S,59-1469,5323,19350,30.886887,35.443821,KC-135R Stratotanker,110,603,-980,False,mlat
06a27d,2026-09-09 02:25:44.425620,LHOB241,A7-MAP,3301,33950,24.031998,47.446949,C-17A Globemaster,128,479,-1024,False,other
87cdf3,2026-09-09 02:25:44.425628,JF501,54-3615,3757,34025,26.125999,127.604988,KC-46A Pegasus,202,499,32,False,adsb_icao
87cc0a,2026-09-09 02:25:44.425634,FORTS61,07-3604,1400,11300,36.404068,141.33728,KC-46A Pegasus,266,267,64,False,adsb_icao
7cf9c4,2026-09-09 02:25:44.425643,ASY694,A41-212,4552,35000,-21.128618,148.234756,C-17A Globemaster,145,491,-64,False,adsb_icao
ae0422,2026-09-09 02:25:44.425651,UNK C/S,59-1499,Unavailable,1550,19.6,-158.2,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-09 02:25:44.425657,UNK C/S,21-46091,3275,29000,25.8,54.9,KC-46A Pegasus,,,,False,mode_s
ae0381,2026-09-09 02:25:44.425663,UNK C/S,57-1506,6204,34000,42.6,144.4,KC-135R Stratotanker,223,346,,False,mode_s
ae2fa6,2026-09-09 02:25:44.425669,RCH456,08-8194,3641,34000,32.9,33.8,C-17A Globemaster,,,,False,mode_s
aed555,2026-09-09 02:25:44.425673,UNK C/S,19-46110,0711,22000,26.1,55.8,KC-46A Pegasus,,,,False,mode_s
ae062d,2026-09-09 02:25:44.425678,UNK C/S,62-3571,3446,21000,26.4,54.6,KC-135R Stratotanker,123,430,32,False,mode_s
ae04ba,2026-09-09 02:25:44.425682,UNK C/S,58-0055,Unavailable,32000,58.6,-157.4,KC-135R Stratotanker,,,,False,mode_s
ae0686,2026-09-09 02:25:44.425686,UNK C/S,60-0328,1514,34000,32.9,33.1,KC-135R Stratotanker,,,,False,mode_s
ae08be,2026-09-09 02:25:44.425690,RCH743,00-0184,7041,4000,37.2,24.0,C-17A Globemaster,,,,False,mode_s
ae0260,2026-09-09 02:25:44.425697,UNK C/S,61-0295,Unavailable,1325,64.4,-147.9,KC-135R Stratotanker,,,,False,mode_s
ae01d6,2026-09-09 02:25:44.425707,UNK C/S,61-2663,Unavailable,33500,36.7,136.8,RC-135 Rivet Joint,,,,False,mode_s
ae0270,2026-09-09 02:26:44.746495,UNK C/S,63-8038,3664,12200,20.925846,-157.930511,KC-135R Stratotanker,33,370,-2940,False,mlat
ae0802,2026-09-09 02:26:44.746518,TOGO32,98-0056,5103,2125,61.286133,-149.789749,C-17A Globemaster,305,208,640,False,adsb_icao
ae0365,2026-09-09 02:26:44.746529,UNK C/S,61-0314,1327,4675,47.709381,-117.721779,KC-135R Stratotanker,273,207,83,False,mlat
ae07e2,2026-09-09 02:26:44.746536,SLAM78,94-0068,0135,1500,33.871994,-117.253212,C-17A Globemaster,330,124,-576,False,adsb_icao
ae2fd2,2026-09-09 02:26:44.746540,SCORE10,166502,3541,20000,34.766693,-117.145645,E-2 Hawkeye,257,277,0,False,adsb_icao
ae119c,2026-09-09 02:26:44.746547,RCH343,03-3119,1027,37000,34.775406,-114.897995,C-17A Globemaster,91,475,0,False,adsb_icao
ae057c,2026-09-09 02:26:44.746555,RCH2000,87-0031,3436,38000,38.462505,-109.544846,C-5M Galaxy,269,421,0,False,mlat
ae057e,2026-09-09 02:26:44.746560,CHILI55,87-0033,4533,2375,29.291763,-98.548248,C-5M Galaxy,335,200,-477,False,mlat
ae9208,2026-09-09 02:26:44.746567,UNK C/S,,6347,19000,37.631905,-97.69825,E-6B TACAMO,39,266,0,False,mlat
ae8b78,2026-09-09 02:26:44.746572,UNK C/S,,2610,3750,35.59853,-97.382256,E-6B TACAMO,184,227,-820,False,mlat
adfeb6,2026-09-09 02:26:44.746581,GORDO43,75-0125,2471,29025,41.315063,-91.358002,E-4B Nightwatch,83,575,0,False,adsb_icao
ae07ea,2026-09-09 02:26:44.746596,VOLT16,95-0107,3164,18700,32.336246,-85.677979,C-17A Globemaster,86,366,1725,False,mlat
ae144d,2026-09-09 02:26:44.746601,RHINO76,05-5143,4241,3225,39.944149,-83.856331,C-17A Globemaster,326,274,-1024,False,adsb_icao
ae07f6,2026-09-09 02:26:44.746607,RCH401,97-0044,6644,1375,38.328506,-82.042862,C-17A Globemaster,204,296,,False,adsb_icao
affd58,2026-09-09 02:26:44.746618,UNK C/S,,2372,10175,37.909252,-77.138184,E-6B TACAMO,76,312,-2609,False,mlat
ae07df,2026-09-09 02:26:44.746622,TEDDY30,94-0065,2332,23300,38.722622,-76.660255,C-17A Globemaster,80,486,-596,False,mlat
ae1173,2026-09-09 02:26:44.746627,FAMUS73,02-1101,3401,15675,40.153793,-76.625732,C-17A Globemaster,95,437,-2240,False,adsb_icao
ae5ba9,2026-09-09 02:26:44.746636,GRYHK05,169062,4644,15575,38.184612,-75.58886,E-2 Hawkeye,200,308,-512,False,adsb_icao
ae0568,2026-09-09 02:26:44.746642,RCH2067,86-0011,3661,2025,42.305073,-72.430908,C-5M Galaxy,214,163,-154,False,mlat
ae1178,2026-09-09 02:26:44.746650,MOOSE47,02-1106,3456,8800,29.609224,35.35799,C-17A Globemaster,271,288,-3584,False,other
06a27d,2026-09-09 02:26:44.746655,LHOB241,A7-MAP,3301,33025,23.942375,47.57132,C-17A Globemaster,128,480,-190,False,other
87cdf3,2026-09-09 02:26:44.746661,JF501,54-3615,3757,34000,26.000076,127.546936,KC-46A Pegasus,202,498,32,False,adsb_icao
87cc0a,2026-09-09 02:26:44.746667,FORTS61,07-3604,1400,11275,36.371567,141.264954,KC-46A Pegasus,190,272,-64,False,adsb_icao
7cf9c4,2026-09-09 02:26:44.746674,ASY694,A41-212,4552,35000,-21.243183,148.317719,C-17A Globemaster,145,491,160,False,adsb_icao
ae0422,2026-09-09 02:26:44.746680,UNK C/S,59-1499,Unavailable,1600,20.0,-158.0,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-09 02:26:44.746687,UNK C/S,21-46091,3275,27550,26.0,54.9,KC-46A Pegasus,,,,False,mode_s
ae0381,2026-09-09 02:26:44.746692,UNK C/S,57-1506,6204,34000,42.6,144.4,KC-135R Stratotanker,,,,False,mode_s
ae2fa6,2026-09-09 02:26:44.746696,RCH456,08-8194,3641,34000,32.5,30.9,C-17A Globemaster,,,,False,mode_s
aed555,2026-09-09 02:26:44.746701,UNK C/S,19-46110,0711,22000,26.2,55.4,KC-46A Pegasus,,,,False,mode_s
ae062d,2026-09-09 02:26:44.746705,UNK C/S,62-3571,3446,21000,25.6,51.0,KC-135R Stratotanker,139,430,64,False,mode_s
ae04ba,2026-09-09 02:26:44.746709,UNK C/S,58-0055,Unavailable,32000,58.6,-157.4,KC-135R Stratotanker,,,,False,mode_s
ae0686,2026-09-09 02:26:44.746713,UNK C/S,60-0328,1514,34000,31.4,32.2,KC-135R Stratotanker,,,,False,mode_s
ae08be,2026-09-09 02:26:44.746717,RCH743,00-0184,7041,4100,37.2,24.0,C-17A Globemaster,,,,False,mode_s
ae0260,2026-09-09 02:26:44.746721,UNK C/S,61-0295,Unavailable,850,64.2,-148.7,KC-135R Stratotanker,,,,False,mode_s
ae01d6,2026-09-09 02:26:44.746725,UNK C/S,61-2663,Unavailable,33500,37.2,137.2,RC-135 Rivet Joint,,,,False,mode_s
ae0270,2026-09-09 02:27:45.158864,UNK C/S,63-8038,3664,8975,20.962587,-157.833115,KC-135R Stratotanker,80,345,-2932,False,mlat
ae0802,2026-09-09 02:27:45.158886,TOGO32,98-0056,5103,3275,61.344086,-149.835861,C-17A Globemaster,15,274,1664,False,adsb_icao
ae0365,2026-09-09 02:27:45.158898,UNK C/S,61-0314,1327,4675,47.687828,-117.80368,KC-135R Stratotanker,241,223,46,False,mlat
ae07e2,2026-09-09 02:27:45.158905,SLAM78,94-0068,0135,2575,33.902691,-117.281227,C-17A Globemaster,274,150,1472,False,adsb_icao
ae2fd2,2026-09-09 02:27:45.158910,SCORE10,166502,3541,19375,34.749893,-117.238136,E-2 Hawkeye,256,291,-1728,False,adsb_icao
ae119c,2026-09-09 02:27:45.158916,RCH343,03-3119,1027,37000,34.772053,-114.737038,C-17A Globemaster,91,477,0,False,adsb_icao
ae057c,2026-09-09 02:27:45.158924,RCH2000,87-0031,3436,37975,38.457882,-109.683266,C-5M Galaxy,268,374,-73,False,mlat
ae057e,2026-09-09 02:27:45.158931,CHILI55,87-0033,4533,1925,29.321095,-98.565811,C-5M Galaxy,319,171,-181,False,mlat
ae9208,2026-09-09 02:27:45.158938,UNK C/S,,6347,19000,37.691563,-97.638649,E-6B TACAMO,38,267,0,False,mlat
ae8b78,2026-09-09 02:27:45.158943,UNK C/S,,2610,3125,35.546551,-97.381035,E-6B TACAMO,179,122,-748,False,mlat
adfeb6,2026-09-09 02:27:45.158954,GORDO43,75-0125,2471,29025,41.333908,-91.146423,E-4B Nightwatch,83,576,0,False,adsb_icao
ae07ea,2026-09-09 02:27:45.158970,VOLT16,95-0107,3164,20475,32.338539,-85.56562,C-17A Globemaster,91,364,1399,False,mlat
ae144d,2026-09-09 02:27:45.158976,RHINO76,05-5143,4241,2775,39.938843,-83.920937,C-17A Globemaster,196,226,-64,False,adsb_icao
ae07f6,2026-09-09 02:27:45.158984,RCH401,97-0044,6644,1375,38.26701,-82.080948,C-17A Globemaster,,,,False,adsb_icao
affd58,2026-09-09 02:27:45.158997,UNK C/S,,2372,8200,37.932426,-77.033051,E-6B TACAMO,76,314,-1379,False,mlat
ae07df,2026-09-09 02:27:45.159002,TEDDY30,94-0065,2332,22300,38.758179,-76.496368,C-17A Globemaster,77,469,-1019,False,mlat
ae1173,2026-09-09 02:27:45.159006,FAMUS73,02-1101,3401,13725,40.141716,-76.470459,C-17A Globemaster,95,423,-2560,False,adsb_icao
ae5ba9,2026-09-09 02:27:45.159013,GRYHK05,169062,4644,14475,38.106033,-75.62661,E-2 Hawkeye,198,295,-1472,False,adsb_icao
ae0568,2026-09-09 02:27:45.159019,RCH2067,86-0011,3661,1675,42.273537,-72.458824,C-5M Galaxy,216,126,-703,False,mlat
ae1178,2026-09-09 02:27:45.159027,MOOSE47,02-1106,3456,8125,29.495407,35.291412,C-17A Globemaster,189,259,-96,False,adsb_icao
06a27d,2026-09-09 02:27:45.159032,LHOB241,A7-MAP,3301,32975,23.864914,47.678478,C-17A Globemaster,130,482,0,False,other
87cdf3,2026-09-09 02:27:45.159038,JF501,54-3615,3757,34025,25.870289,127.487518,KC-46A Pegasus,202,495,64,False,adsb_icao
87cc0a,2026-09-09 02:27:45.159044,FORTS61,07-3604,1400,11325,36.329544,141.339737,KC-46A Pegasus,80,341,-192,False,adsb_icao
7cf9c4,2026-09-09 02:27:45.159050,ASY694,A41-212,4552,35000,-21.356735,148.400024,C-17A Globemaster,145,490,64,False,adsb_icao
ae0422,2026-09-09 02:27:45.159057,UNK C/S,59-1499,Unavailable,1575,20.0,-158.0,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-09 02:27:45.159062,UNK C/S,21-46091,3275,25500,26.1,55.5,KC-46A Pegasus,,,,False,mode_s
ae2fa6,2026-09-09 02:27:45.159068,RCH456,08-8194,3641,34000,30.5,34.4,C-17A Globemaster,,,,False,mode_s
aed555,2026-09-09 02:27:45.159072,UNK C/S,19-46110,0711,22000,26.0,55.7,KC-46A Pegasus,,,,False,mode_s
ae062d,2026-09-09 02:27:45.159076,UNK C/S,62-3571,3446,21000,25.6,51.0,KC-135R Stratotanker,139,430,0,False,mode_s
ae04ba,2026-09-09 02:27:45.159080,UNK C/S,58-0055,Unavailable,32000,59.3,-159.2,KC-135R Stratotanker,,,,False,mode_s
ae0686,2026-09-09 02:27:45.159084,UNK C/S,60-0328,1514,34000,31.5,32.2,KC-135R Stratotanker,,,,False,mode_s
ae08be,2026-09-09 02:27:45.159087,RCH743,00-0184,7041,3075,37.2,24.0,C-17A Globemaster,,,,False,mode_s
ae0260,2026-09-09 02:27:45.159093,UNK C/S,61-0295,Unavailable,1800,64.5,-147.6,KC-135R Stratotanker,,,,False,mode_s
ae01d6,2026-09-09 02:27:45.159097,UNK C/S,61-2663,Unavailable,33500,37.0,137.2,RC-135 Rivet Joint,,,,False,mode_s
ae0270,2026-09-09 02:28:45.449899,UNK C/S,63-8038,3664,7600,20.982809,-157.73941,KC-135R Stratotanker,77,292,-553,False,mlat
ae0802,2026-09-09 02:28:45.449920,TOGO32,98-0056,5103,5175,61.417484,-149.801224,C-17A Globemaster,349,268,1856,False,adsb_icao
ae0365,2026-09-09 02:28:45.449929,UNK C/S,61-0314,1327,4650,47.663265,-117.885391,KC-135R Stratotanker,246,212,-1,False,mlat
ae2fd2,2026-09-09 02:28:45.449936,SCORE10,166502,3541,17125,34.731171,-117.336784,E-2 Hawkeye,257,302,-1280,False,adsb_icao
ae07e2,2026-09-09 02:28:45.449940,SLAM78,94-0068,0135,3000,33.866055,-117.287292,C-17A Globemaster,147,195,-192,False,adsb_icao
ae119c,2026-09-09 02:28:45.449946,RCH343,03-3119,1027,37000,34.768471,-114.576134,C-17A Globemaster,91,475,0,False,adsb_icao
ae057c,2026-09-09 02:28:45.449952,RCH2000,87-0031,3436,38000,38.452633,-109.823586,C-5M Galaxy,265,425,0,False,mlat
ae057e,2026-09-09 02:28:45.449959,CHILI55,87-0033,4533,1900,29.366966,-98.608559,C-5M Galaxy,343,184,-44,False,mlat
ae9208,2026-09-09 02:28:45.449967,UNK C/S,,6347,19000,37.747074,-97.574112,E-6B TACAMO,52,284,0,False,mlat
ae8b78,2026-09-09 02:28:45.449971,UNK C/S,,2610,2525,35.506115,-97.380234,E-6B TACAMO,177,138,-383,False,mlat
adfeb6,2026-09-09 02:28:45.449981,GORDO43,75-0125,2471,29025,41.35199,-90.936157,E-4B Nightwatch,83,576,0,False,adsb_icao
ae07ea,2026-09-09 02:28:45.449996,VOLT16,95-0107,3164,22150,32.342682,-85.437836,C-17A Globemaster,86,358,1614,False,mlat
ae144d,2026-09-09 02:28:45.450002,RHINO76,05-5143,4241,2325,39.889893,-83.953522,C-17A Globemaster,228,176,-1280,False,adsb_icao
affd58,2026-09-09 02:28:45.450013,UNK C/S,,2372,6975,37.948071,-76.940155,E-6B TACAMO,76,275,-1309,False,mlat
ae07df,2026-09-09 02:28:45.450018,TEDDY30,94-0065,2332,19975,38.790623,-76.338966,C-17A Globemaster,74,434,-2779,False,mlat
ae1173,2026-09-09 02:28:45.450022,FAMUS73,02-1101,3401,11925,40.129658,-76.319901,C-17A Globemaster,95,409,-1536,False,adsb_icao
ae5ba9,2026-09-09 02:28:45.450029,GRYHK05,169062,4644,13200,38.030106,-75.658363,E-2 Hawkeye,197,286,-1920,False,adsb_icao
ae0568,2026-09-09 02:28:45.450035,RCH2067,86-0011,3661,1000,42.244316,-72.484322,C-5M Galaxy,206,126,-684,False,mlat
ae1178,2026-09-09 02:28:45.450043,MOOSE47,02-1106,3456,8150,29.415522,35.273544,C-17A Globemaster,,,,False,adsb_icao
06a27d,2026-09-09 02:28:45.450047,LHOB241,A7-MAP,3301,35175,23.781443,47.79369,C-17A Globemaster,128,481,0,False,other
87cdf3,2026-09-09 02:28:45.450053,JF501,54-3615,3757,34000,25.740873,127.428345,KC-46A Pegasus,202,494,-64,False,adsb_icao
87cc0a,2026-09-09 02:28:45.450058,FORTS61,07-3604,1400,11300,36.36525,141.441483,KC-46A Pegasus,14,338,0,False,adsb_icao
7cf9c4,2026-09-09 02:28:45.450064,ASY694,A41-212,4552,35000,-21.46962,148.482025,C-17A Globemaster,145,490,192,False,adsb_icao
ae0422,2026-09-09 02:28:45.450071,UNK C/S,59-1499,Unavailable,1625,20.0,-158.0,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-09 02:28:45.450076,UNK C/S,21-46091,3275,23100,26.2,55.8,KC-46A Pegasus,,,,False,mode_s
ae2fa6,2026-09-09 02:28:45.450082,RCH456,08-8194,3641,34000,31.5,32.3,C-17A Globemaster,,,,False,mode_s
aed555,2026-09-09 02:28:45.450086,UNK C/S,19-46110,0711,22000,25.8,55.1,KC-46A Pegasus,,,,False,mode_s
ae062d,2026-09-09 02:28:45.450090,UNK C/S,62-3571,3446,21000,25.8,54.7,KC-135R Stratotanker,139,430,64,False,mode_s
ae04ba,2026-09-09 02:28:45.450094,UNK C/S,58-0055,Unavailable,32000,59.0,-157.3,KC-135R Stratotanker,,,,False,mode_s
ae0686,2026-09-09 02:28:45.450097,UNK C/S,60-0328,1514,34000,31.5,32.3,KC-135R Stratotanker,,,,False,mode_s
ae08be,2026-09-09 02:28:45.450101,RCH743,00-0184,7041,1500,37.2,24.0,C-17A Globemaster,,,,False,mode_s
ae0260,2026-09-09 02:28:45.450106,UNK C/S,61-0295,Unavailable,1750,64.5,-147.6,KC-135R Stratotanker,,,,False,mode_s
ae01d6,2026-09-09 02:28:45.450110,UNK C/S,61-2663,Unavailable,33500,37.5,137.8,RC-135 Rivet Joint,,,,False,mode_s
ae0270,2026-09-09 02:29:45.796954,UNK C/S,63-8038,3664,7250,21.003857,-157.662796,KC-135R Stratotanker,79,240,-513,False,mlat
ae0802,2026-09-09 02:29:45.796976,TOGO32,98-0056,5103,7050,61.485077,-149.859406,C-17A Globemaster,293,267,2048,False,adsb_icao
ae0260,2026-09-09 02:29:45.796983,UNK C/S,61-0295,Unavailable,1775,64.677444,-147.195129,KC-135R Stratotanker,,,75,False,mlat
ae0365,2026-09-09 02:29:45.796992,UNK C/S,61-0314,1327,4675,47.64119,-117.963081,KC-135R Stratotanker,249,198,-1,False,mlat
ae2fd2,2026-09-09 02:29:45.796998,SCORE10,166502,3541,15925,34.713593,-117.434097,E-2 Hawkeye,258,280,-768,False,adsb_icao
ae07e2,2026-09-09 02:29:45.797004,SLAM78,94-0068,0135,3500,33.822418,-117.284882,C-17A Globemaster,244,170,128,False,adsb_icao
ae119c,2026-09-09 02:29:45.797013,RCH343,03-3119,1027,37000,34.769447,-114.415054,C-17A Globemaster,85,477,64,False,adsb_icao
ae057c,2026-09-09 02:29:45.797019,RCH2000,87-0031,3436,38000,38.446571,-109.961143,C-5M Galaxy,266,401,0,False,mlat
ae057e,2026-09-09 02:29:45.797026,CHILI55,87-0033,4533,1900,29.410227,-98.629662,C-5M Galaxy,348,192,-36,False,mlat
ae9208,2026-09-09 02:29:45.797034,UNK C/S,,6347,19000,37.765965,-97.4767,E-6B TACAMO,69,303,-2,False,mlat
ae8b78,2026-09-09 02:29:45.797038,UNK C/S,,2610,1850,35.466152,-97.382301,E-6B TACAMO,188,146,-677,False,mlat
adfeb6,2026-09-09 02:29:45.797050,GORDO43,75-0125,2471,29025,41.370117,-90.722107,E-4B Nightwatch,83,576,0,False,adsb_icao
ae07ea,2026-09-09 02:29:45.797069,VOLT16,95-0107,3164,23775,32.347141,-85.325607,C-17A Globemaster,89,382,1585,False,mlat
ae144d,2026-09-09 02:29:45.797076,RHINO76,05-5143,4241,1475,39.860229,-83.997765,C-17A Globemaster,228,130,-832,False,adsb_icao
affd58,2026-09-09 02:29:45.797089,UNK C/S,,2372,5650,37.97171,-76.842003,E-6B TACAMO,74,283,-1387,False,mlat
ae07df,2026-09-09 02:29:45.797096,TEDDY30,94-0065,2332,17100,38.820309,-76.190483,C-17A Globemaster,78,406,-2911,False,mlat
ae1173,2026-09-09 02:29:45.797100,FAMUS73,02-1101,3401,10800,40.118484,-76.182259,C-17A Globemaster,96,352,-1152,False,adsb_icao
ae5ba9,2026-09-09 02:29:45.797106,GRYHK05,169062,4644,11600,37.953014,-75.688698,E-2 Hawkeye,198,276,-1088,False,adsb_icao
