hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae07e2,2026-09-12 02:17:06.002820,SLAM91,94-0068,1067,32175,39.970055,-77.895569,C-17A Globemaster,272,426,1532,False,mlat
ae5fa7,2026-09-12 02:17:06.002824,TEAM73,11-46060,2646,26000,38.147354,-77.644516,KC-46A Pegasus,262,375,0,False,mlat
ae5bc6,2026-09-12 02:17:06.002827,TEAM74,16-46021,4000,25500,38.150253,-77.632408,KC-46A Pegasus,259,364,0,False,mlat
ae0568,2026-09-12 02:17:06.002831,RCH5090,86-0011,1336,3600,37.215508,-76.294769,C-5M Galaxy,218,265,-1396,False,mlat
ae10bf,2026-09-12 02:17:06.002836,RCH4575,01-0196,5645,15075,39.241123,-74.576775,C-17A Globemaster,50,412,1212,False,mlat
ae63bb,2026-09-12 02:17:06.002842,REALM12,20-46079,1147,5950,39.896152,-74.309212,KC-46A Pegasus,89,286,0,False,mlat
ae07f7,2026-09-12 02:17:06.002847,MCFAMC,97-0045,Unavailable,33004,48.906841,-57.122383,C-17A Globemaster,61,,,False,adsc
ae1462,2026-09-12 02:17:06.002853,RCH738,06-6164,6012,36000,42.142666,23.619398,C-17A Globemaster,352,470,0,False,mlat
ae056b,2026-09-12 02:17:06.002857,RCH2170,86-0014,7432,31000,39.997368,24.835211,C-5M Galaxy,160,470,0,False,mlat
aed555,2026-09-12 02:17:06.002862,UNK C/S,19-46110,3275,25000,24.966978,55.52047,KC-46A Pegasus,105,462,0,False,mlat
af8444,2026-09-12 02:17:06.002866,FLYER51,19-46108,3262,19500,24.616646,57.70779,KC-46A Pegasus,94,379,0,False,mlat
ae4f15,2026-09-12 02:17:06.002874,RCH464,10-0221,6740,33000,47.0,-61.8,C-17A Globemaster,,,,False,mode_s
ae0428,2026-09-12 02:17:06.002878,UNK C/S,62-3511,Unavailable,32000,58.4,-157.7,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-12 02:17:06.002884,UNK C/S,21-46091,3276,23500,25.1,55.6,KC-46A Pegasus,,,,False,mode_s
896c2d,2026-09-12 02:17:06.002889,UAF1242,1225,3416,33025,32.9,72.7,C-17A Globemaster,,,,False,mode_s
ae0163,2026-09-12 02:17:06.002897,UNK C/S,58-0052,5362,23500,25.7,51.3,KC-135R Stratotanker,123,420,0,False,mode_s
ae63bc,2026-09-12 02:17:06.002901,UNK C/S,20-46080,0711,22000,24.8,54.7,KC-46A Pegasus,290,448,0,False,mode_s
ae01d6,2026-09-12 02:17:06.002905,UNK C/S,61-2663,1400,25500,39.6,139.7,RC-135 Rivet Joint,,,,False,mode_s
ae07b6,2026-09-12 02:17:06.002908,UNK C/S,62-3519,Unavailable,26475,39.2,139.3,KC-135R Stratotanker,,,,False,mode_s
aff012,2026-09-12 02:17:06.002912,UNK C/S,23-46114,5125,22000,27.7,48.1,KC-46A Pegasus,,,,False,mode_s
ae1453,2026-09-12 02:18:06.362033,MANU12,05-5149,1200,1375,21.298737,-158.035828,C-17A Globemaster,177,213,640,False,adsb_icao
ae0506,2026-09-12 02:18:06.362054,UNK C/S,61-0293,4723,12225,33.383175,-118.364624,KC-135R Stratotanker,102,322,-1150,False,mlat
ae0479,2026-09-12 02:18:06.362060,UNK C/S,58-0061,2041,5300,33.815002,-117.057541,KC-135R Stratotanker,179,231,-675,False,mlat
ae144b,2026-09-12 02:18:06.362067,RCH402,05-5141,1374,36975,37.54734,-113.591698,C-17A Globemaster,13,437,722,False,mlat
ae4f16,2026-09-12 02:18:06.362072,RCH447,10-0222,0567,32825,40.456833,-109.705414,C-17A Globemaster,109,568,832,False,mlat
ae0813,2026-09-12 02:18:06.362075,BANNR61,00-0177,3414,36000,38.454678,-107.705368,C-17A Globemaster,271,380,-71,False,mlat
ae0155,2026-09-12 02:18:06.362079,RCH5013,62-3507,7772,35000,38.029106,-107.356079,KC-135R Stratotanker,72,528,0,False,mlat
ae5fae,2026-09-12 02:18:06.362088,ATHNA69,15-46067,4641,4650,36.669628,-96.219986,KC-46A Pegasus,63,232,77,False,mlat
ae4f12,2026-09-12 02:18:06.362093,RCH3239,10-0218,0513,38000,30.440697,-94.876907,C-17A Globemaster,246,458,0,False,mlat
adfeb6,2026-09-12 02:18:06.362105,TALL68,75-0125,3676,31050,41.932137,-86.112144,E-4B Nightwatch,86,526,0,False,mlat
ae20ca,2026-09-12 02:18:06.362109,TEDDY89,07-7189,2264,37000,37.336838,-85.532494,C-17A Globemaster,81,495,0,False,mlat
ae015f,2026-09-12 02:18:06.362113,SODA95,58-0119,2024,21000,37.165623,-84.645134,KC-135R Stratotanker,107,376,0,False,mlat
ae63b7,2026-09-12 02:18:06.362118,ATHNA47,20-46075,6623,3975,39.974945,-84.555115,KC-46A Pegasus,234,237,0,False,adsb_icao
ae11e7,2026-09-12 02:18:06.362122,SHUCK81,79-0001,2406,31975,41.353119,-82.997223,E-3G AWACS,246,411,0,False,mlat
ae144e,2026-09-12 02:18:06.362126,RCH462,05-5144,5574,34025,16.944921,-82.730827,C-17A Globemaster,313,438,64,False,adsb_icao
ae1173,2026-09-12 02:18:06.362132,RCH277,02-1101,2640,31000,49.111446,-78.998352,C-17A Globemaster,61,493,0,False,adsb_icao
ae07e2,2026-09-12 02:18:06.362136,SLAM91,94-0068,1067,33900,39.973633,-78.041405,C-17A Globemaster,271,386,1855,False,mlat
ae5fa7,2026-09-12 02:18:06.362139,TEAM73,11-46060,2646,26000,38.129646,-77.77243,KC-46A Pegasus,260,374,0,False,mlat
ae5bc6,2026-09-12 02:18:06.362143,TEAM74,16-46021,4000,25575,38.13052,-77.764,KC-46A Pegasus,259,379,73,False,mlat
ae0568,2026-09-12 02:18:06.362149,RCH5090,86-0011,1336,2950,37.155144,-76.356056,C-5M Galaxy,218,265,-80,False,mlat
ae10bf,2026-09-12 02:18:06.362153,RCH4575,01-0196,5645,16700,39.313801,-74.467247,C-17A Globemaster,50,387,1551,False,mlat
ae63bb,2026-09-12 02:18:06.362157,REALM12,20-46079,1147,5950,39.897213,-74.202972,KC-46A Pegasus,88,289,0,False,mlat
ae07f7,2026-09-12 02:18:06.362163,MCFAMC,97-0045,Unavailable,33004,48.906841,-57.122383,C-17A Globemaster,61,,,False,adsc
ae1462,2026-09-12 02:18:06.362169,RCH738,06-6164,6012,36000,42.265167,23.590708,C-17A Globemaster,350,463,0,False,mlat
ae056b,2026-09-12 02:18:06.362177,RCH2170,86-0014,7432,31000,39.896889,24.880795,C-5M Galaxy,161,468,-32,False,mlat
aed555,2026-09-12 02:18:06.362181,UNK C/S,19-46110,3275,25000,24.937471,55.657776,KC-46A Pegasus,104,449,21,False,mlat
af8444,2026-09-12 02:18:06.362184,FLYER51,19-46108,3262,19500,24.596334,57.764732,KC-46A Pegasus,107,372,0,False,mlat
ae4f15,2026-09-12 02:18:06.362191,RCH464,10-0221,6740,33000,46.9,-61.4,C-17A Globemaster,,,,False,mode_s
ae0428,2026-09-12 02:18:06.362195,UNK C/S,62-3511,Unavailable,Unavailable,58.4,-157.7,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-12 02:18:06.362199,UNK C/S,21-46091,3276,23500,24.6,55.9,KC-46A Pegasus,,,,False,mode_s
896c2d,2026-09-12 02:18:06.362202,UAF1242,1225,3416,33025,34.0,71.8,C-17A Globemaster,,,,False,mode_s
ae0163,2026-09-12 02:18:06.362209,UNK C/S,58-0052,5362,23500,25.7,51.5,KC-135R Stratotanker,123,420,0,False,mode_s
ae63bc,2026-09-12 02:18:06.362213,UNK C/S,20-46080,0711,22000,24.7,54.6,KC-46A Pegasus,290,448,-160,False,mode_s
ae01d6,2026-09-12 02:18:06.362216,UNK C/S,61-2663,1400,25500,39.4,139.7,RC-135 Rivet Joint,,,,False,mode_s
ae07b6,2026-09-12 02:18:06.362219,UNK C/S,62-3519,Unavailable,26500,39.2,139.6,KC-135R Stratotanker,,,,False,mode_s
aff012,2026-09-12 02:18:06.362222,UNK C/S,23-46114,5125,22000,27.6,48.0,KC-46A Pegasus,,,,False,mode_s
ae1453,2026-09-12 02:19:06.719918,MANU12,05-5149,1200,1525,21.253424,-158.084412,C-17A Globemaster,232,247,0,False,adsb_icao
ae0506,2026-09-12 02:19:06.719934,UNK C/S,61-0293,4723,12100,33.377239,-118.265121,KC-135R Stratotanker,76,290,-74,False,mlat
ae0479,2026-09-12 02:19:06.719939,UNK C/S,58-0061,2041,5150,33.756428,-117.075478,KC-135R Stratotanker,221,201,0,False,mlat
ae144b,2026-09-12 02:19:06.719945,RCH402,05-5141,1374,37000,37.662239,-113.545509,C-17A Globemaster,8,757,0,False,mlat
ae4f16,2026-09-12 02:19:06.719949,RCH447,10-0222,0567,33000,40.415039,-109.504555,C-17A Globemaster,98,426,2,False,mlat
ae0813,2026-09-12 02:19:06.719952,BANNR61,00-0177,3414,36000,38.453926,-107.851433,C-17A Globemaster,270,392,0,False,mlat
ae0155,2026-09-12 02:19:06.719955,RCH5013,62-3507,7772,35025,38.075317,-107.184906,KC-135R Stratotanker,71,516,75,False,mlat
ae5fae,2026-09-12 02:19:06.719963,ATHNA69,15-46067,4641,4675,36.717239,-96.153839,KC-46A Pegasus,35,270,69,False,mlat
ae4f12,2026-09-12 02:19:06.719966,RCH3239,10-0218,0513,38000,30.388632,-95.012489,C-17A Globemaster,247,434,0,False,mlat
adfeb6,2026-09-12 02:19:06.719976,TALL68,75-0125,3676,31050,41.944813,-85.923058,E-4B Nightwatch,85,526,0,False,mlat
ae20ca,2026-09-12 02:19:06.719979,TEDDY89,07-7189,2264,37000,37.353676,-85.369812,C-17A Globemaster,84,486,0,False,mlat
ae63b7,2026-09-12 02:19:06.719984,ATHNA47,20-46075,6623,3975,39.926331,-84.61145,KC-46A Pegasus,212,234,0,False,adsb_icao
ae015f,2026-09-12 02:19:06.719987,SODA95,58-0119,2024,21000,37.133511,-84.516273,KC-135R Stratotanker,105,414,-6,False,mlat
ae11e7,2026-09-12 02:19:06.719990,SHUCK81,79-0001,2406,31975,41.311287,-83.137558,E-3G AWACS,253,374,-75,False,mlat
ae144e,2026-09-12 02:19:06.719994,RCH462,05-5144,5574,34025,17.029694,-82.824356,C-17A Globemaster,313,440,0,False,adsb_icao
ae1173,2026-09-12 02:19:06.720000,RCH277,02-1101,2640,31000,49.176342,-78.813385,C-17A Globemaster,61,493,0,False,adsb_icao
ae07e2,2026-09-12 02:19:06.720003,SLAM91,94-0068,1067,34000,39.973347,-78.185867,C-17A Globemaster,264,371,-72,False,mlat
ae5bc6,2026-09-12 02:19:06.720007,TEAM74,16-46021,4000,25675,38.111835,-77.900749,KC-46A Pegasus,262,389,225,False,mlat
ae5fa7,2026-09-12 02:19:06.720010,TEAM73,11-46060,2646,25975,38.109592,-77.898712,KC-46A Pegasus,260,390,-75,False,mlat
ae0568,2026-09-12 02:19:06.720014,RCH5090,86-0011,1336,2800,37.098305,-76.411774,C-5M Galaxy,222,227,-321,False,mlat
ae10bf,2026-09-12 02:19:06.720018,RCH4575,01-0196,5645,17875,39.387478,-74.34626,C-17A Globemaster,49,415,819,False,mlat
ae63bb,2026-09-12 02:19:06.720021,REALM12,20-46079,1147,5975,39.899292,-74.100159,KC-46A Pegasus,87,284,75,False,mlat
ae07f7,2026-09-12 02:19:06.720025,MCFAMC,97-0045,Unavailable,33004,48.906841,-57.122383,C-17A Globemaster,61,,,False,adsc
ae1462,2026-09-12 02:19:06.720029,RCH738,06-6164,6012,36000,42.39994,23.563425,C-17A Globemaster,353,467,0,False,mlat
ae056b,2026-09-12 02:19:06.720032,RCH2170,86-0014,7432,31000,39.768002,24.940159,C-5M Galaxy,161,468,0,False,mlat
aed555,2026-09-12 02:19:06.720035,UNK C/S,19-46110,3275,25000,24.915199,55.763332,KC-46A Pegasus,102,444,0,False,mlat
ae4f15,2026-09-12 02:19:06.720041,RCH464,10-0221,6740,33000,47.2,-61.8,C-17A Globemaster,,,,False,mode_s
af8444,2026-09-12 02:19:06.720044,FLYER51,19-46108,3262,19500,25.5,57.8,KC-46A Pegasus,,,,False,mode_s
ae0428,2026-09-12 02:19:06.720047,UNK C/S,62-3511,Unavailable,Unavailable,58.4,-157.7,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-12 02:19:06.720050,UNK C/S,21-46091,3276,23525,25.1,56.1,KC-46A Pegasus,,,,False,mode_s
896c2d,2026-09-12 02:19:06.720053,UAF1242,1225,3416,33025,34.0,71.8,C-17A Globemaster,,,,False,mode_s
ae0163,2026-09-12 02:19:06.720058,UNK C/S,58-0052,5362,23500,25.9,51.8,KC-135R Stratotanker,122,420,-64,False,mode_s
ae63bc,2026-09-12 02:19:06.720061,UNK C/S,20-46080,0711,22000,24.6,54.5,KC-46A Pegasus,290,446,0,False,mode_s
ae01d6,2026-09-12 02:19:06.720064,UNK C/S,61-2663,1400,25500,39.4,139.7,RC-135 Rivet Joint,,,,False,mode_s
ae07b6,2026-09-12 02:19:06.720067,UNK C/S,62-3519,1400,26475,39.4,139.4,KC-135R Stratotanker,,,,False,mode_s
aff012,2026-09-12 02:19:06.720070,UNK C/S,23-46114,5125,22000,27.3,48.1,KC-46A Pegasus,,,,False,mode_s
ae1453,2026-09-12 02:20:07.075717,MANU12,05-5149,1200,1550,21.256165,-158.152481,C-17A Globemaster,320,254,,False,adsb_icao
ae0506,2026-09-12 02:20:07.075736,UNK C/S,61-0293,4723,12100,33.388512,-118.165825,KC-135R Stratotanker,82,299,-70,False,mlat
ae0479,2026-09-12 02:20:07.075741,UNK C/S,58-0061,2041,5125,33.715488,-117.120323,KC-135R Stratotanker,243,195,-7,False,mlat
ae144b,2026-09-12 02:20:07.075747,RCH402,05-5141,1374,37000,37.785671,-113.455353,C-17A Globemaster,43,467,0,False,mlat
ae4f16,2026-09-12 02:20:07.075752,RCH447,10-0222,0567,34350,40.373768,-109.316826,C-17A Globemaster,101,421,3040,False,mlat
ae0813,2026-09-12 02:20:07.075755,BANNR61,00-0177,3414,36000,38.453857,-107.996574,C-17A Globemaster,275,396,0,False,mlat
ae0155,2026-09-12 02:20:07.075759,RCH5013,62-3507,7772,35000,38.121998,-107.009537,KC-135R Stratotanker,77,460,0,False,mlat
ae5fae,2026-09-12 02:20:07.075767,ATHNA69,15-46067,4641,4650,36.755772,-96.211884,KC-46A Pegasus,280,463,37,False,mlat
ae4f12,2026-09-12 02:20:07.075772,RCH3239,10-0218,0513,38000,30.341028,-95.148842,C-17A Globemaster,248,449,0,False,mlat
adfeb6,2026-09-12 02:20:07.075781,TALL68,75-0125,3676,31050,41.958424,-85.711327,E-4B Nightwatch,85,530,0,False,mlat
ae20ca,2026-09-12 02:20:07.075785,TEDDY89,07-7189,2264,37000,37.375874,-85.195229,C-17A Globemaster,83,504,0,False,mlat
ae63b7,2026-09-12 02:20:07.075790,ATHNA47,20-46075,6623,3975,39.865677,-84.643326,KC-46A Pegasus,190,229,0,False,adsb_icao
ae015f,2026-09-12 02:20:07.075794,SODA95,58-0119,2024,21000,37.104958,-84.379097,KC-135R Stratotanker,103,385,0,False,mlat
ae11e7,2026-09-12 02:20:07.075799,SHUCK81,79-0001,2406,31975,41.267117,-83.275116,E-3G AWACS,252,372,-6,False,mlat
ae144e,2026-09-12 02:20:07.075803,RCH462,05-5144,5574,34025,17.11372,-82.917007,C-17A Globemaster,313,433,-128,False,adsb_icao
ae1173,2026-09-12 02:20:07.075809,RCH277,02-1101,2640,31000,49.24091,-78.627991,C-17A Globemaster,62,488,0,False,adsb_icao
ae07e2,2026-09-12 02:20:07.075812,SLAM91,94-0068,1067,34000,39.967178,-78.32766,C-17A Globemaster,271,394,0,False,mlat
ae5fa7,2026-09-12 02:20:07.075815,TEAM73,11-46060,2646,26000,38.089703,-78.040237,KC-46A Pegasus,258,381,0,False,mlat
ae5bc6,2026-09-12 02:20:07.075818,TEAM74,16-46021,4000,25875,38.0877,-78.033035,KC-46A Pegasus,258,377,75,False,mlat
ae0568,2026-09-12 02:20:07.075823,RCH5090,86-0011,1336,2050,37.048557,-76.462891,C-5M Galaxy,216,204,-742,False,mlat
ae10bf,2026-09-12 02:20:07.075827,RCH4575,01-0196,5645,19150,39.462742,-74.233818,C-17A Globemaster,55,440,1378,False,mlat
ae63bb,2026-09-12 02:20:07.075830,REALM12,20-46079,1147,7925,39.878922,-73.990959,KC-46A Pegasus,103,310,1505,False,mlat
ae07f7,2026-09-12 02:20:07.075834,MCFAMC,97-0045,Unavailable,33004,48.906841,-57.122383,C-17A Globemaster,61,,,False,adsc
ae1462,2026-09-12 02:20:07.075838,RCH738,06-6164,6012,36000,42.527271,23.536703,C-17A Globemaster,350,477,0,False,mlat
ae056b,2026-09-12 02:20:07.075841,RCH2170,86-0014,7432,31000,39.664497,24.977873,C-5M Galaxy,161,470,0,False,mlat
aed555,2026-09-12 02:20:07.075844,UNK C/S,19-46110,3275,25000,24.885794,55.906967,KC-46A Pegasus,102,449,-75,False,mlat
ae4f15,2026-09-12 02:20:07.075849,RCH464,10-0221,6740,33000,47.0,-61.3,C-17A Globemaster,,,,False,mode_s
af8444,2026-09-12 02:20:07.075852,FLYER51,19-46108,3262,19500,25.3,56.9,KC-46A Pegasus,,,,False,mode_s
ae0428,2026-09-12 02:20:07.075855,UNK C/S,62-3511,Unavailable,Unavailable,58.4,-157.7,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-12 02:20:07.075859,UNK C/S,21-46091,3276,23500,25.3,57.1,KC-46A Pegasus,,,,False,mode_s
896c2d,2026-09-12 02:20:07.075863,UAF1242,1225,3416,33025,34.0,71.8,C-17A Globemaster,,,,False,mode_s
ae0163,2026-09-12 02:20:07.075868,UNK C/S,58-0052,5362,23500,25.6,51.1,KC-135R Stratotanker,122,418,0,False,mode_s
ae63bc,2026-09-12 02:20:07.075872,UNK C/S,20-46080,0711,22000,24.9,54.6,KC-46A Pegasus,259,448,0,False,mode_s
ae07b6,2026-09-12 02:20:07.075875,UNK C/S,62-3519,1400,26475,39.2,139.4,KC-135R Stratotanker,,,,False,mode_s
aff012,2026-09-12 02:20:07.075878,UNK C/S,23-46114,5125,22000,27.2,48.1,KC-46A Pegasus,,,,False,mode_s
ae1453,2026-09-12 02:21:07.444340,MANU12,05-5149,1200,1550,21.319715,-158.173828,C-17A Globemaster,342,239,,False,adsb_icao
ae0506,2026-09-12 02:21:07.444357,UNK C/S,61-0293,4723,12100,33.398941,-118.075317,KC-135R Stratotanker,83,266,6,False,mlat
ae0479,2026-09-12 02:21:07.444361,UNK C/S,58-0061,2041,4150,33.746368,-117.164963,KC-135R Stratotanker,330,163,-1244,False,mlat
ae144b,2026-09-12 02:21:07.444367,RCH402,05-5141,1374,37000,37.867828,-113.359261,C-17A Globemaster,31,448,0,False,mlat
ae4f16,2026-09-12 02:21:07.444371,RCH447,10-0222,0567,34975,40.340664,-109.16346,C-17A Globemaster,108,547,589,False,mlat
ae0813,2026-09-12 02:21:07.444374,BANNR61,00-0177,3414,36000,38.453644,-108.141838,C-17A Globemaster,271,390,0,False,mlat
ae0155,2026-09-12 02:21:07.444377,RCH5013,62-3507,7772,35000,38.168533,-106.83004,KC-135R Stratotanker,74,529,0,False,mlat
ae026e,2026-09-12 02:21:07.444382,NITRO72,63-7987,Unavailable,1550,34.660843,-99.280418,KC-135R Stratotanker,0,0,0,False,other
ae5fae,2026-09-12 02:21:07.444388,ATHNA69,15-46067,4641,4650,36.724155,-96.296043,KC-46A Pegasus,223,240,79,False,mlat
ae4f12,2026-09-12 02:21:07.444393,RCH3239,10-0218,0513,38000,30.292191,-95.281288,C-17A Globemaster,246,464,0,False,mlat
adfeb6,2026-09-12 02:21:07.444402,TALL68,75-0125,3676,31050,41.970875,-85.526825,E-4B Nightwatch,85,526,0,False,mlat
ae20ca,2026-09-12 02:21:07.444406,TEDDY89,07-7189,2264,37000,37.397888,-85.019493,C-17A Globemaster,79,490,0,False,mlat
ae63b7,2026-09-12 02:21:07.444410,ATHNA47,20-46075,6623,3975,39.801186,-84.643616,KC-46A Pegasus,168,227,-64,False,adsb_icao
ae015f,2026-09-12 02:21:07.444413,SODA95,58-0119,2024,21000,37.072372,-84.253036,KC-135R Stratotanker,107,381,0,False,mlat
ae11e7,2026-09-12 02:21:07.444416,SHUCK81,79-0001,2406,31975,41.222076,-83.411583,E-3G AWACS,251,376,0,False,mlat
ae144e,2026-09-12 02:21:07.444419,RCH462,05-5144,5574,34025,17.197678,-83.009804,C-17A Globemaster,313,433,0,False,adsb_icao
ae07e2,2026-09-12 02:21:07.444426,SLAM91,94-0068,1067,34000,39.960934,-78.481445,C-17A Globemaster,266,403,0,False,mlat
ae1173,2026-09-12 02:21:07.444428,RCH277,02-1101,2640,31000,49.304684,-78.443321,C-17A Globemaster,62,490,-64,False,adsb_icao
ae5fa7,2026-09-12 02:21:07.444430,TEAM73,11-46060,2646,26000,38.064713,-78.171089,KC-46A Pegasus,254,384,0,False,mlat
ae5bc6,2026-09-12 02:21:07.444433,TEAM74,16-46021,4000,25950,38.066666,-78.174126,KC-46A Pegasus,260,375,139,False,mlat
ae0568,2026-09-12 02:21:07.444438,RCH5090,86-0011,1336,1950,37.002094,-76.508774,C-5M Galaxy,222,230,0,False,mlat
ae10bf,2026-09-12 02:21:07.444442,RCH4575,01-0196,5645,20225,39.536705,-74.105202,C-17A Globemaster,62,421,962,False,mlat
ae63bb,2026-09-12 02:21:07.444445,REALM12,20-46079,1147,10175,39.858788,-73.887985,KC-46A Pegasus,104,319,2279,False,mlat
ae07f7,2026-09-12 02:21:07.444449,MCFAMC,97-0045,Unavailable,33004,48.906841,-57.122383,C-17A Globemaster,61,,,False,adsc
ae1462,2026-09-12 02:21:07.444453,RCH738,06-6164,6012,36000,42.658188,23.509995,C-17A Globemaster,351,472,0,False,mlat
ae056b,2026-09-12 02:21:07.444455,RCH2170,86-0014,7432,31000,39.511192,25.049063,C-5M Galaxy,161,468,-32,False,mlat
aed555,2026-09-12 02:21:07.444459,UNK C/S,19-46110,3275,25025,24.860264,56.027493,KC-46A Pegasus,102,445,0,False,mlat
af8444,2026-09-12 02:21:07.444461,FLYER51,19-46108,3262,19500,24.750183,57.934681,KC-46A Pegasus,,,0,False,mlat
ae4f15,2026-09-12 02:21:07.444467,RCH464,10-0221,6740,33000,46.7,-60.5,C-17A Globemaster,,,,False,mode_s
ae0428,2026-09-12 02:21:07.444470,UNK C/S,62-3511,Unavailable,Unavailable,58.4,-158.2,KC-135R Stratotanker,,,,False,mode_s
ae63c7,2026-09-12 02:21:07.444474,UNK C/S,21-46091,3276,23500,25.0,56.0,KC-46A Pegasus,,,,False,mode_s
896c2d,2026-09-12 02:21:07.444476,UAF1242,1225,3416,33025,34.0,71.8,C-17A Globemaster,,,,False,mode_s
ae0163,2026-09-12 02:21:07.444482,UNK C/S,58-0052,5362,23500,25.7,51.4,KC-135R Stratotanker,124,416,0,False,mode_s
ae63bc,2026-09-12 02:21:07.444485,UNK C/S,20-46080,0711,22000,25.1,53.7,KC-46A Pegasus,259,450,-32,False,mode_s
ae07b6,2026-09-12 02:21:07.444488,UNK C/S,62-3519,1400,26475,39.5,139.5,KC-135R Stratotanker,,,,False,mode_s
aff012,2026-09-12 02:21:07.444491,UNK C/S,23-46114,5125,22000,27.4,48.1,KC-46A Pegasus,,,,False,mode_s
ae1453,2026-09-12 02:22:07.809412,MANU12,05-5149,1200,1025,21.382326,-158.202927,C-17A Globemaster,331,236,-192,False,adsb_icao
ae0506,2026-09-12 02:22:07.809429,UNK C/S,61-0293,4723,11175,33.410156,-117.980347,KC-135R Stratotanker,85,250,-1144,False,mlat
ae0479,2026-09-12 02:22:07.809434,UNK C/S,58-0061,2041,3250,33.789989,-117.194893,KC-135R Stratotanker,327,185,-902,False,mlat
ae144b,2026-09-12 02:22:07.809438,RCH402,05-5141,1374,37000,37.982742,-113.294617,C-17A Globemaster,23,451,76,False,mlat
ae4f16,2026-09-12 02:22:07.809443,RCH447,10-0222,0567,35000,40.301781,-108.97924,C-17A Globemaster,105,496,0,False,mlat
ae0813,2026-09-12 02:22:07.809445,BANNR61,00-0177,3414,36000,38.45269,-108.282715,C-17A Globemaster,269,396,0,False,mlat
ae0155,2026-09-12 02:22:07.809449,RCH5013,62-3507,7772,35000,38.216518,-106.66188,KC-135R Stratotanker,66,507,0,False,mlat
ae5fae,2026-09-12 02:22:07.809456,ATHNA69,15-46067,4641,4650,36.692722,-96.367279,KC-46A Pegasus,245,263,-15,False,mlat
ae4f12,2026-09-12 02:22:07.809459,RCH3239,10-0218,0513,38000,30.243448,-95.412888,C-17A Globemaster,247,446,0,False,mlat
adfeb6,2026-09-12 02:22:07.809469,TALL68,75-0125,3676,31050,41.981586,-85.324661,E-4B Nightwatch,87,525,0,False,mlat
ae20ca,2026-09-12 02:22:07.809472,TEDDY89,07-7189,2264,37000,37.414104,-84.850609,C-17A Globemaster,82,489,0,False,mlat
ae63b7,2026-09-12 02:22:07.809476,ATHNA47,20-46075,6623,3975,39.745102,-84.607506,KC-46A Pegasus,147,226,0,False,adsb_icao
ae015f,2026-09-12 02:22:07.809479,SODA95,58-0119,2024,21000,37.037842,-84.123726,KC-135R Stratotanker,107,409,0,False,mlat
