hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae065c,2026-07-05 01:12:18.602663,UNK C/S,59-1507,1637,25575,28.0,48.1,KC-135R Stratotanker,184,492,-1536,False,mode_s
ae04cd,2026-07-05 01:12:18.602668,UNK C/S,62-3503,3436,21000,25.8,50.6,KC-135R Stratotanker,114,432,0,False,mode_s
ae065a,2026-07-05 01:12:18.602672,UNK C/S,59-1486,6407,20000,37.4,-72.9,KC-135R Stratotanker,,,,False,mode_s
afa175,2026-07-05 01:12:18.602676,UNK C/S,19-46111,7011,23500,24.7,56.7,KC-46A Pegasus,,,,False,mode_s
ae0693,2026-07-05 01:12:18.602680,UNK C/S,63-8004,1552,19500,24.5,55.8,KC-135R Stratotanker,201,336,-32,False,mode_s
ae1238,2026-07-05 01:12:18.602687,RCH115,03-3127,Unavailable,34000,46.8,-69.9,C-17A Globemaster,,,,False,mode_s
ae1172,2026-07-05 01:12:18.602693,RCH4527,02-1100,Unavailable,29000,47.4,-60.0,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-07-05 01:12:18.602698,FLYER48,20-46083,Unavailable,Unavailable,25.4,52.6,KC-46A Pegasus,,,,False,mode_s
ae0679,2026-07-05 01:13:18.835965,RCH348,00-0174,3364,34000,43.060421,-123.201752,C-17A Globemaster,349,483,0,False,mlat
ae4f13,2026-07-05 01:13:18.836002,FAMUS72,10-0219,3215,35000,41.914391,-91.453972,C-17A Globemaster,103,486,0,False,mlat
ae080c,2026-07-05 01:13:18.836008,FAMUS83,99-0166,3206,34975,39.368427,-87.862801,C-17A Globemaster,87,443,-75,False,mlat
ae07fa,2026-07-05 01:13:18.836015,RCH1047,97-0048,3251,13975,38.827606,-84.389153,C-17A Globemaster,341,382,,False,adsb_icao
ae5e59,2026-07-05 01:13:18.836023,TRACR02,169083,6411,26475,38.914368,-77.135254,E-2 Hawkeye,239,209,0,False,adsb_icao
ae10b9,2026-07-05 01:13:18.836029,GRIT58,01-0190,6417,16025,38.168179,-76.31617,C-17A Globemaster,278,315,-224,False,adsb_icao
ae63c3,2026-07-05 01:13:18.836035,CHAOS99,21-46087,6110,16250,38.164307,-76.296715,KC-46A Pegasus,276,315,,False,adsb_icao
ae059c,2026-07-05 01:13:18.836040,OILER17,60-0350,3044,16450,38.166595,-76.276382,KC-135R Stratotanker,302,340,128,False,adsb_icao
ae07b7,2026-07-05 01:13:18.836045,OILER76,62-3528,6474,18025,38.653488,-76.256287,KC-135R Stratotanker,285,340,0,False,adsb_icao
ae5fae,2026-07-05 01:13:18.836050,ATHNA97,15-46067,6404,26050,38.03389,-76.156059,KC-46A Pegasus,58,480,,False,adsb_icao
ae63b8,2026-07-05 01:13:18.836055,ATHNA95,20-46076,6403,29050,38.371124,-76.105392,KC-46A Pegasus,263,362,,False,adsb_icao
adfdf9,2026-07-05 01:13:18.836060,UNK C/S,92-9000,5074,11050,38.392937,-76.082886,AIR FORCE ONE,59,332,215,False,mlat
ae49c8,2026-07-05 01:13:18.836066,VOLT15,09-9212,6105,16025,38.657272,-75.872719,C-17A Globemaster,90,336,0,False,adsb_icao
ae5e10,2026-07-05 01:13:18.836071,CHAOS98,17-46035,6475,17050,38.735603,-75.731506,KC-46A Pegasus,208,303,,False,adsb_icao
ae146f,2026-07-05 01:13:18.836076,ROYAL24,07-7177,0370,1600,39.114658,-75.433502,C-17A Globemaster,101,176,21,False,mlat
ae0378,2026-07-05 01:13:18.836082,UNK C/S,62-3541,6406,22975,36.784462,-73.473701,KC-135R Stratotanker,88,411,-320,False,adsb_icao
ae080f,2026-07-05 01:13:18.836087,RCH4133,99-0169,5626,29000,41.545506,-72.397179,C-17A Globemaster,52,470,0,False,mlat
ae1173,2026-07-05 01:13:18.836092,RCH4584,02-1101,3627,29000,40.467163,-71.045898,C-17A Globemaster,65,481,-64,False,adsb_icao
ae119b,2026-07-05 01:13:18.836098,RCH645,03-3118,2531,30000,55.93689,-10.208629,C-17A Globemaster,273,402,-128,False,adsb_icao
4b8206,2026-07-05 01:13:18.836106,HVK2010,60-0325,5237,37000,42.157558,26.546711,KC-135R Stratotanker,176,498,-160,False,mlat
4d03cb,2026-07-05 01:13:18.836110,NATO40,LX-N90453,1355,31000,42.802979,26.552811,E-3G AWACS,180,392,0,False,mlat
ae0689,2026-07-05 01:13:18.836117,UNK C/S,61-0300,5351,21000,31.793167,34.967594,KC-135R Stratotanker,243,380,32,False,mlat
ae63b5,2026-07-05 01:13:18.836124,FLYER46,20-46073,0464,22000,24.916815,57.506332,KC-46A Pegasus,279,350,0,False,mlat
4d03c0,2026-07-05 01:13:18.836134,NATO22,LX-N90442,4420,31000,43.3,25.9,E-3G AWACS,288,316,-64,False,mode_s
ae1464,2026-07-05 01:13:18.836140,RCH445,06-6166,2452,26000,46.2,-63.8,C-17A Globemaster,,,,False,mode_s
ae024d,2026-07-05 01:13:18.836150,UNK C/S,62-3506,1547,22100,24.5,54.5,KC-135R Stratotanker,104,376,,False,mode_s
ae11d6,2026-07-05 01:13:18.836157,UNK C/S,75-0556,3637,26050,24.4,55.1,E-3G AWACS,,,,False,mode_s
ae065c,2026-07-05 01:13:18.836162,UNK C/S,59-1507,1637,24050,28.0,48.1,KC-135R Stratotanker,184,458,-1440,False,mode_s
ae04cd,2026-07-05 01:13:18.836166,UNK C/S,62-3503,3436,21000,23.7,55.4,KC-135R Stratotanker,114,430,0,False,mode_s
ae065a,2026-07-05 01:13:18.836171,UNK C/S,59-1486,6407,19975,37.3,-73.2,KC-135R Stratotanker,,,,False,mode_s
afa175,2026-07-05 01:13:18.836175,UNK C/S,19-46111,7011,23500,24.9,56.6,KC-46A Pegasus,,,,False,mode_s
ae0693,2026-07-05 01:13:18.836180,UNK C/S,63-8004,1552,19500,25.1,53.6,KC-135R Stratotanker,149,376,160,False,mode_s
ae1238,2026-07-05 01:13:18.836186,RCH115,03-3127,Unavailable,34000,47.6,-65.0,C-17A Globemaster,,,,False,mode_s
ae1172,2026-07-05 01:13:18.836192,RCH4527,02-1100,7040,29000,45.1,-60.0,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-07-05 01:13:18.836197,FLYER48,20-46083,Unavailable,Unavailable,25.2,53.0,KC-46A Pegasus,,,,False,mode_s
ae0679,2026-07-05 01:14:19.130333,RCH348,00-0174,3364,34000,43.191566,-123.233772,C-17A Globemaster,349,476,0,False,mlat
ae4f13,2026-07-05 01:14:19.130351,FAMUS72,10-0219,3215,35000,41.884838,-91.274361,C-17A Globemaster,101,483,0,False,mlat
ae080c,2026-07-05 01:14:19.130357,FAMUS83,99-0166,3206,34975,39.373798,-87.697311,C-17A Globemaster,87,447,-17,False,mlat
ae07fa,2026-07-05 01:14:19.130363,RCH1047,97-0048,3251,12975,38.929588,-84.433655,C-17A Globemaster,340,379,,False,adsb_icao
ae5e59,2026-07-05 01:14:19.130369,TRACR02,169083,6411,26500,38.892883,-77.203018,E-2 Hawkeye,251,202,64,False,adsb_icao
ae10b9,2026-07-05 01:14:19.130374,GRIT58,01-0190,6417,16050,38.153366,-76.424171,C-17A Globemaster,242,315,96,False,adsb_icao
ae63c3,2026-07-05 01:14:19.130379,CHAOS99,21-46087,6110,16250,38.159592,-76.405411,KC-46A Pegasus,248,308,,False,adsb_icao
ae059c,2026-07-05 01:14:19.130384,OILER17,60-0350,3044,16450,38.166092,-76.391739,KC-135R Stratotanker,254,328,-192,False,adsb_icao
ae07b7,2026-07-05 01:14:19.130388,OILER76,62-3528,6474,18050,38.727039,-76.327271,KC-135R Stratotanker,352,353,64,False,adsb_icao
ae63b8,2026-07-05 01:14:19.130393,ATHNA95,20-46076,6403,29050,38.329063,-76.223564,KC-46A Pegasus,238,376,,False,adsb_icao
ae5fae,2026-07-05 01:14:19.130397,ATHNA97,15-46067,6404,26050,38.103611,-76.011177,KC-46A Pegasus,58,485,,False,adsb_icao
adfdf9,2026-07-05 01:14:19.130402,UNK C/S,92-9000,5074,11075,38.436821,-75.980278,AIR FORCE ONE,68,319,0,False,mlat
ae5e10,2026-07-05 01:14:19.130407,CHAOS98,17-46035,6475,17050,38.698334,-75.821129,KC-46A Pegasus,268,296,,False,adsb_icao
ae49c8,2026-07-05 01:14:19.130411,VOLT15,09-9212,6105,16025,38.662659,-75.754028,C-17A Globemaster,63,331,0,False,adsb_icao
ae146f,2026-07-05 01:14:19.130415,ROYAL24,07-7177,0370,1625,39.157402,-75.419487,C-17A Globemaster,356,195,4,False,mlat
ae0378,2026-07-05 01:14:19.130420,UNK C/S,62-3541,6406,22975,36.786976,-73.331985,KC-135R Stratotanker,88,413,128,False,adsb_icao
ae080f,2026-07-05 01:14:19.130424,RCH4133,99-0169,5626,29000,41.6269,-72.258781,C-17A Globemaster,53,466,0,False,mlat
ae1173,2026-07-05 01:14:19.130429,RCH4584,02-1101,3627,29000,40.523163,-70.885437,C-17A Globemaster,65,481,32,False,adsb_icao
ae119b,2026-07-05 01:14:19.130434,RCH645,03-3118,2531,30000,55.943344,-10.409463,C-17A Globemaster,273,404,-32,False,adsb_icao
4d03cb,2026-07-05 01:14:19.130440,NATO40,LX-N90453,1355,30975,42.693466,26.554958,E-3G AWACS,179,392,64,False,mlat
4b8206,2026-07-05 01:14:19.130445,HVK2010,60-0325,5237,37000,42.017933,26.556673,KC-135R Stratotanker,176,496,256,False,mlat
ae0689,2026-07-05 01:14:19.130450,UNK C/S,61-0300,5351,21000,31.76663,34.976662,KC-135R Stratotanker,243,386,-32,False,mlat
ae63b5,2026-07-05 01:14:19.130454,FLYER46,20-46073,0464,22000,24.86689,57.400837,KC-46A Pegasus,220,408,0,False,mlat
4d03c0,2026-07-05 01:14:19.130459,NATO22,LX-N90442,4420,31025,43.5,26.9,E-3G AWACS,270,316,-64,False,mode_s
ae1464,2026-07-05 01:14:19.130464,RCH445,06-6166,2452,26000,45.5,-66.8,C-17A Globemaster,,,,False,mode_s
ae024d,2026-07-05 01:14:19.130469,UNK C/S,62-3506,1547,22100,24.4,54.6,KC-135R Stratotanker,104,376,,False,mode_s
ae11d6,2026-07-05 01:14:19.130474,UNK C/S,75-0556,3637,26025,24.6,55.0,E-3G AWACS,,,,False,mode_s
ae065c,2026-07-05 01:14:19.130478,UNK C/S,59-1507,1637,22525,28.0,48.1,KC-135R Stratotanker,184,446,-1376,False,mode_s
ae04cd,2026-07-05 01:14:19.130483,UNK C/S,62-3503,3436,21000,23.5,55.2,KC-135R Stratotanker,114,428,0,False,mode_s
ae065a,2026-07-05 01:14:19.130487,UNK C/S,59-1486,6407,20025,37.2,-73.1,KC-135R Stratotanker,,,,False,mode_s
afa175,2026-07-05 01:14:19.130491,UNK C/S,19-46111,7011,23500,25.6,58.4,KC-46A Pegasus,,,,False,mode_s
ae0693,2026-07-05 01:14:19.130495,UNK C/S,63-8004,1552,19500,24.2,55.3,KC-135R Stratotanker,111,418,0,False,mode_s
ae1238,2026-07-05 01:14:19.130500,RCH115,03-3127,Unavailable,34000,45.9,-73.1,C-17A Globemaster,,,,False,mode_s
ae1172,2026-07-05 01:14:19.130506,RCH4527,02-1100,7040,29000,46.7,-60.7,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-07-05 01:14:19.130511,FLYER48,20-46083,Unavailable,Unavailable,25.0,53.3,KC-46A Pegasus,,,,False,mode_s
ae0679,2026-07-05 01:15:19.398317,RCH348,00-0174,3364,34000,43.319187,-123.264984,C-17A Globemaster,351,471,0,False,mlat
ae4f13,2026-07-05 01:15:19.398345,FAMUS72,10-0219,3215,35000,41.857204,-91.106659,C-17A Globemaster,102,485,0,False,mlat
ae080c,2026-07-05 01:15:19.398350,FAMUS83,99-0166,3206,34975,39.400677,-87.54245,C-17A Globemaster,73,525,0,False,mlat
ae07fa,2026-07-05 01:15:19.398356,RCH1047,97-0048,3251,11475,39.027954,-84.477539,C-17A Globemaster,340,369,,False,adsb_icao
ae5e59,2026-07-05 01:15:19.398364,TRACR02,169083,6411,26525,38.911572,-77.259705,E-2 Hawkeye,342,203,128,False,adsb_icao
ae10b9,2026-07-05 01:15:19.398370,GRIT58,01-0190,6417,16025,38.088017,-76.497505,C-17A Globemaster,198,329,-128,False,adsb_icao
ae63c3,2026-07-05 01:15:19.398376,CHAOS99,21-46087,6110,16250,38.100677,-76.488251,KC-46A Pegasus,209,321,,False,adsb_icao
ae059c,2026-07-05 01:15:19.398380,OILER17,60-0350,3044,16450,38.117157,-76.486176,KC-135R Stratotanker,224,316,-128,False,adsb_icao
ae63b8,2026-07-05 01:15:19.398385,ATHNA95,20-46076,6403,29050,38.273575,-76.336922,KC-46A Pegasus,238,376,,False,adsb_icao
ae07b7,2026-07-05 01:15:19.398390,OILER76,62-3528,6474,18050,38.809345,-76.266907,KC-135R Stratotanker,61,369,0,False,adsb_icao
ae5e10,2026-07-05 01:15:19.398395,CHAOS98,17-46035,6475,17050,38.696503,-75.924683,KC-46A Pegasus,268,297,,False,adsb_icao
ae5fae,2026-07-05 01:15:19.398400,ATHNA97,15-46067,6404,26050,38.20961,-75.919167,KC-46A Pegasus,4,465,,False,adsb_icao
adfdf9,2026-07-05 01:15:19.398405,UNK C/S,92-9000,5074,11075,38.469501,-75.878677,AIR FORCE ONE,75,301,-76,False,mlat
ae49c8,2026-07-05 01:15:19.398410,VOLT15,09-9212,6105,16025,38.737003,-75.74231,C-17A Globemaster,314,297,0,False,adsb_icao
ae146f,2026-07-05 01:15:19.398415,ROYAL24,07-7177,0370,1250,39.209988,-75.431908,C-17A Globemaster,323,121,-645,False,mlat
ae0378,2026-07-05 01:15:19.398420,UNK C/S,62-3541,6406,23025,36.790138,-73.189461,KC-135R Stratotanker,88,411,-192,False,adsb_icao
ae080f,2026-07-05 01:15:19.398425,RCH4133,99-0169,5626,29000,41.711285,-72.114731,C-17A Globemaster,52,476,0,False,mlat
ae1173,2026-07-05 01:15:19.398429,RCH4584,02-1101,3627,29000,40.57814,-70.726807,C-17A Globemaster,65,484,-64,False,adsb_icao
ae119b,2026-07-05 01:15:19.398434,RCH645,03-3118,2531,30000,55.949387,-10.609214,C-17A Globemaster,272,406,-32,False,adsb_icao
4d03cb,2026-07-05 01:15:19.398440,NATO40,LX-N90453,1355,31000,42.580948,26.555456,E-3G AWACS,179,394,-64,False,mlat
4b8206,2026-07-05 01:15:19.398444,HVK2010,60-0325,5237,37000,41.883083,26.592819,KC-135R Stratotanker,149,522,128,False,mlat
ae0689,2026-07-05 01:15:19.398450,UNK C/S,61-0300,5351,21000,31.90616,34.809544,KC-135R Stratotanker,243,404,0,False,mlat
ae0693,2026-07-05 01:15:19.398454,UNK C/S,63-8004,1552,19500,25.898544,53.265038,KC-135R Stratotanker,108,420,-32,False,mlat
ae04cd,2026-07-05 01:15:19.398458,UNK C/S,62-3503,3436,21000,25.444691,53.406277,KC-135R Stratotanker,117,428,-128,False,mlat
ae63b5,2026-07-05 01:15:19.398462,FLYER46,20-46073,0464,22000,24.772552,57.365925,KC-46A Pegasus,179,487,-72,False,mlat
4d03c0,2026-07-05 01:15:19.398467,NATO22,LX-N90442,4420,31025,43.4,26.9,E-3G AWACS,250,322,64,False,mode_s
ae1464,2026-07-05 01:15:19.398472,RCH445,06-6166,2452,26000,47.0,-64.7,C-17A Globemaster,,,,False,mode_s
ae024d,2026-07-05 01:15:19.398477,UNK C/S,62-3506,1547,Unavailable,24.4,54.7,KC-135R Stratotanker,,,,False,mode_s
ae11d6,2026-07-05 01:15:19.398481,UNK C/S,75-0556,3637,25975,24.6,54.9,E-3G AWACS,,,,False,mode_s
ae065c,2026-07-05 01:15:19.398486,UNK C/S,59-1507,1637,22000,28.0,48.1,KC-135R Stratotanker,184,440,-32,False,mode_s
ae065a,2026-07-05 01:15:19.398490,UNK C/S,59-1486,6407,20000,36.7,-74.0,KC-135R Stratotanker,6,358,-32,False,mode_s
afa175,2026-07-05 01:15:19.398493,UNK C/S,19-46111,7011,23500,25.5,58.4,KC-46A Pegasus,,,,False,mode_s
ae1238,2026-07-05 01:15:19.398499,RCH115,03-3127,Unavailable,34000,46.4,-71.1,C-17A Globemaster,,,,False,mode_s
ae1172,2026-07-05 01:15:19.398504,RCH4527,02-1100,7040,29000,45.1,-60.0,C-17A Globemaster,,,,False,mode_s
ae63bf,2026-07-05 01:15:19.398508,FLYER48,20-46083,Unavailable,Unavailable,25.0,53.5,KC-46A Pegasus,,,,False,mode_s
ae0679,2026-07-05 01:16:19.689828,RCH348,00-0174,3364,34000,43.447384,-123.296532,C-17A Globemaster,350,465,0,False,mlat
ae4f13,2026-07-05 01:16:19.689848,FAMUS72,10-0219,3215,35000,41.828049,-90.936485,C-17A Globemaster,103,449,0,False,mlat
ae080c,2026-07-05 01:16:19.689854,FAMUS83,99-0166,3206,35000,39.43581,-87.367012,C-17A Globemaster,74,466,76,False,mlat
ae07fa,2026-07-05 01:16:19.689860,RCH1047,97-0048,3251,10975,39.12492,-84.520996,C-17A Globemaster,340,369,,False,adsb_icao
ae5e59,2026-07-05 01:16:19.689867,TRACR02,169083,6411,26500,38.953812,-77.218124,E-2 Hawkeye,87,242,192,False,adsb_icao
ae059c,2026-07-05 01:16:19.689873,OILER17,60-0350,3044,16450,38.029453,-76.508492,KC-135R Stratotanker,179,330,-64,False,adsb_icao
ae63c3,2026-07-05 01:16:19.689878,CHAOS99,21-46087,6110,16275,38.01297,-76.501717,KC-46A Pegasus,169,333,,False,adsb_icao
ae10b9,2026-07-05 01:16:19.689883,GRIT58,01-0190,6417,16025,37.995564,-76.50103,C-17A Globemaster,167,339,-128,False,adsb_icao
ae63b8,2026-07-05 01:16:19.689888,ATHNA95,20-46076,6403,29050,38.219013,-76.45153,KC-46A Pegasus,238,374,,False,adsb_icao
ae07b7,2026-07-05 01:16:19.689893,OILER76,62-3528,6474,18050,38.814789,-76.136719,KC-135R Stratotanker,92,369,192,False,adsb_icao
ae5e10,2026-07-05 01:16:19.689898,CHAOS98,17-46035,6475,17050,38.694965,-76.031372,KC-46A Pegasus,274,296,,False,adsb_icao
ae5fae,2026-07-05 01:16:19.689902,ATHNA97,15-46067,6404,26050,38.317474,-75.987595,KC-46A Pegasus,303,449,,False,adsb_icao
ae49c8,2026-07-05 01:16:19.689907,VOLT15,09-9212,6105,16025,38.750782,-75.842102,C-17A Globemaster,270,289,0,False,adsb_icao
adfdf9,2026-07-05 01:16:19.689913,UNK C/S,92-9000,5074,11075,38.499207,-75.769028,AIR FORCE ONE,74,306,0,False,mlat
ae146f,2026-07-05 01:16:19.689918,ROYAL24,07-7177,0370,675,39.188015,-75.455475,C-17A Globemaster,234,266,-580,False,mlat
ae0378,2026-07-05 01:16:19.689923,UNK C/S,62-3541,6406,23025,36.795593,-73.044495,KC-135R Stratotanker,85,413,-192,False,adsb_icao
ae080f,2026-07-05 01:16:19.689927,RCH4133,99-0169,5626,29000,41.792068,-71.97654,C-17A Globemaster,53,479,0,False,mlat
ae1173,2026-07-05 01:16:19.689931,RCH4584,02-1101,3627,29000,40.634766,-70.562622,C-17A Globemaster,65,486,0,False,adsb_icao
ae1238,2026-07-05 01:16:19.689935,RCH115,03-3127,Unavailable,34000,46.912346,-67.732674,C-17A Globemaster,,,0,False,mlat
ae119b,2026-07-05 01:16:19.689940,RCH645,03-3118,2531,30000,55.955093,-10.810633,C-17A Globemaster,272,402,96,False,adsb_icao
4d03cb,2026-07-05 01:16:19.689946,NATO40,LX-N90453,1355,31000,42.471043,26.557899,E-3G AWACS,178,394,0,False,mlat
4b8206,2026-07-05 01:16:19.689950,HVK2010,60-0325,5237,37025,41.780117,26.733244,KC-135R Stratotanker,121,542,224,False,mlat
ae0689,2026-07-05 01:16:19.689956,UNK C/S,61-0300,5351,21000,31.21279,36.741093,KC-135R Stratotanker,243,416,-32,False,mlat
ae0693,2026-07-05 01:16:19.689960,UNK C/S,63-8004,1552,19500,25.968899,53.195187,KC-135R Stratotanker,111,416,0,False,mode_s
ae04cd,2026-07-05 01:16:19.689964,UNK C/S,62-3503,3436,21300,24.2241,54.858395,KC-135R Stratotanker,118,424,2240,False,mlat
ae63b5,2026-07-05 01:16:19.689968,FLYER46,20-46073,0464,22000,24.672318,57.41251,KC-46A Pegasus,140,400,-77,False,mlat
4d03c0,2026-07-05 01:16:19.689974,NATO22,LX-N90442,4420,31025,44.2,26.9,E-3G AWACS,229,336,64,False,mode_s
ae1464,2026-07-05 01:16:19.689979,RCH445,06-6166,2452,26000,47.0,-64.7,C-17A Globemaster,,,,False,mode_s
ae024d,2026-07-05 01:16:19.689983,UNK C/S,62-3506,1547,Unavailable,24.3,54.8,KC-135R Stratotanker,,,,False,mode_s
ae11d6,2026-07-05 01:16:19.689987,UNK C/S,75-0556,3637,26000,23.7,55.2,E-3G AWACS,,,,False,mode_s
ae065c,2026-07-05 01:16:19.689992,UNK C/S,59-1507,1637,22000,28.0,48.1,KC-135R Stratotanker,184,442,0,False,mode_s
ae065a,2026-07-05 01:16:19.689996,UNK C/S,59-1486,6407,19950,37.2,-73.8,KC-135R Stratotanker,2,356,-64,False,mode_s
afa175,2026-07-05 01:16:19.690000,UNK C/S,19-46111,7011,23500,26.0,59.5,KC-46A Pegasus,,,,False,mode_s
ae1172,2026-07-05 01:16:19.690007,RCH4527,02-1100,7040,29000,45.1,-60.0,C-17A Globemaster,,,,False,mode_s
ae0679,2026-07-05 01:17:19.947702,RCH348,00-0174,3364,34000,43.570553,-123.328331,C-17A Globemaster,349,445,0,False,mlat
ae4f13,2026-07-05 01:17:19.947721,FAMUS72,10-0219,3215,35000,41.799133,-90.764168,C-17A Globemaster,103,464,0,False,mlat
ae080c,2026-07-05 01:17:19.947726,FAMUS83,99-0166,3206,34975,39.466827,-87.211029,C-17A Globemaster,78,478,-75,False,mlat
ae07fa,2026-07-05 01:17:19.947734,RCH1047,97-0048,3251,10975,39.223709,-84.538719,C-17A Globemaster,27,374,,False,adsb_icao
ae5e59,2026-07-05 01:17:19.947741,TRACR02,169083,6411,26500,38.961227,-77.133278,E-2 Hawkeye,72,235,192,False,adsb_icao
ae63b8,2026-07-05 01:17:19.947747,ATHNA95,20-46076,6403,29050,38.153595,-76.55484,KC-46A Pegasus,213,390,,False,adsb_icao
ae059c,2026-07-05 01:17:19.947751,OILER17,60-0350,3044,16450,37.941559,-76.470924,KC-135R Stratotanker,147,354,-192,False,adsb_icao
ae63c3,2026-07-05 01:17:19.947756,CHAOS99,21-46087,6110,16250,37.928108,-76.451645,KC-46A Pegasus,139,345,,False,adsb_icao
ae10b9,2026-07-05 01:17:19.947760,GRIT58,01-0190,6417,16025,37.915146,-76.437729,C-17A Globemaster,130,353,-32,False,adsb_icao
ae5fae,2026-07-05 01:17:19.947766,ATHNA97,15-46067,6404,26050,38.324524,-76.139053,KC-46A Pegasus,243,454,,False,adsb_icao
ae5e10,2026-07-05 01:17:19.947771,CHAOS98,17-46035,6475,17050,38.744064,-76.112206,KC-46A Pegasus,340,316,,False,adsb_icao
ae07b7,2026-07-05 01:17:19.947776,OILER76,62-3528,6474,18050,38.809479,-76.004372,KC-135R Stratotanker,93,374,0,False,adsb_icao
ae49c8,2026-07-05 01:17:19.947781,VOLT15,09-9212,6105,16025,38.750656,-75.944847,C-17A Globemaster,270,291,32,False,adsb_icao
adfdf9,2026-07-05 01:17:19.947786,UNK C/S,92-9000,5074,11050,38.509148,-75.662827,AIR FORCE ONE,109,331,-75,False,mlat
ae0378,2026-07-05 01:17:19.947791,UNK C/S,62-3541,6406,23025,36.817062,-72.908936,KC-135R Stratotanker,62,415,320,False,adsb_icao
ae080f,2026-07-05 01:17:19.947796,RCH4133,99-0169,5626,29000,41.879032,-71.836227,C-17A Globemaster,49,433,0,False,mlat
