hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae07cd,2026-07-28 01:18:57.055723,RCH290,89-1189,3757,33975,37.4,-122.4,C-17A Globemaster,,,,False,mode_s
ae4d69,2026-07-28 01:18:57.055727,RCH147,10-0216,0754,29325,32.0,32.8,C-17A Globemaster,,,,False,mode_s
ae1451,2026-07-28 01:18:57.055731,RCH344,05-5147,Unavailable,Unavailable,35.6,-126.0,C-17A Globemaster,,,,False,mode_s
af5495,2026-07-28 01:18:57.055735,UNK C/S,,Unavailable,26500,38.2,-126.9,E-6B TACAMO,,,,False,mode_s
ae10b5,2026-07-28 01:18:57.055739,MOOSE63,01-0186,1406,34000,32.1,33.1,C-17A Globemaster,,,,False,mode_s
ae11e8,2026-07-28 01:18:57.055744,UNK C/S,79-0002,5405,30000,27.3,48.7,E-3G AWACS,,,,False,mode_s
ae5fa8,2026-07-28 01:18:57.055749,UNK C/S,21-46061,1636,23000,28.0,48.6,KC-46A Pegasus,,,,False,mode_s
ae0417,2026-07-28 01:18:57.055753,UNK C/S,164405,5244,1575,35.6,-97.7,E-6B TACAMO,,,,False,mode_s
adff10,2026-07-28 01:18:57.055762,UNK C/S,63-7995,Unavailable,75,27.7,-81.0,KC-135R Stratotanker,,,,False,mode_s
ae056b,2026-07-28 01:19:57.516033,RCH2149,86-0014,2606,12025,21.221399,-157.534378,C-5M Galaxy,62,422,2722,False,mlat
ae0261,2026-07-28 01:19:57.516064,UNK C/S,61-0310,6042,37000,40.017204,-118.471565,KC-135R Stratotanker,64,500,0,False,mlat
ae0570,2026-07-28 01:19:57.516073,RCH2067,86-0019,7652,2450,32.63596,-117.228333,C-5M Galaxy,186,193,1047,False,mlat
ae0365,2026-07-28 01:19:57.516078,UNK C/S,61-0314,7735,4075,33.746147,-117.163597,KC-135R Stratotanker,334,157,-1072,False,mlat
af37a5,2026-07-28 01:19:57.516083,BOE119,23-46119,4666,37000,46.583542,-116.202393,KC-46A Pegasus,315,474,0,False,adsb_icao
ae2fad,2026-07-28 01:19:57.516090,RCH4134,08-8201,1476,34025,44.862625,-106.97728,C-17A Globemaster,293,416,-64,False,adsb_icao
ae5e08,2026-07-28 01:19:57.516097,KANZA28,17-46027,2550,21050,37.688244,-99.025368,KC-46A Pegasus,124,374,-409,False,mlat
ae5e0c,2026-07-28 01:19:57.516102,KANZA29,17-46031,5715,20575,37.607254,-98.722504,KC-46A Pegasus,118,324,,False,adsb_icao
ae0417,2026-07-28 01:19:57.516114,UNK C/S,164405,5244,3075,35.369694,-97.352615,E-6B TACAMO,98,231,726,False,mlat
ae5faa,2026-07-28 01:19:57.516120,RCH161,19-46063,2157,17875,37.915279,-96.699272,KC-46A Pegasus,45,369,1597,False,mlat
adfeb6,2026-07-28 01:19:57.516137,UNK C/S,75-0125,4066,14125,39.831467,-83.505043,E-4B Nightwatch,75,417,2592,False,mlat
ae1197,2026-07-28 01:19:57.516141,RCH3289,03-3114,4047,3025,42.628769,-83.129135,C-17A Globemaster,333,203,,False,adsb_icao
c2b3f5,2026-07-28 01:19:57.516151,BISN4,177704,0233,1725,44.086487,-77.579384,C-17A Globemaster,228,163,,False,adsb_icao
aedb56,2026-07-28 01:19:57.516155,GRYHK05,169881,5303,11100,37.088287,-77.456947,E-2 Hawkeye,95,254,-64,False,adsb_icao
ae07db,2026-07-28 01:19:57.516162,RCH732,93-0601,3556,32000,41.466888,-72.371628,C-17A Globemaster,212,467,,False,adsb_icao
ae4f14,2026-07-28 01:19:57.516168,MCFAMC,10-0220,Unavailable,32996,54.747105,-57.734184,C-17A Globemaster,58,,,False,adsc
ae49c7,2026-07-28 01:19:57.516172,MCFAMC,09-9211,Unavailable,32012,55.410576,-16.901264,C-17A Globemaster,271,,,False,adsc
ae0679,2026-07-28 01:19:57.516180,RCH153,00-0174,3561,33525,50.152569,12.179102,C-17A Globemaster,256,395,-1108,False,mlat
ae4d66,2026-07-28 01:19:57.516184,MOOSE24,10-0213,6011,38000,50.07,12.898329,C-17A Globemaster,288,337,0,False,mlat
ae146d,2026-07-28 01:19:57.516189,MOOSE72,07-7175,2654,36000,47.930607,19.545153,C-17A Globemaster,320,358,0,False,mlat
ae144a,2026-07-28 01:19:57.516193,RCH709,05-5140,6005,34000,46.635696,21.535379,C-17A Globemaster,335,408,0,False,mlat
ae07f5,2026-07-28 01:19:57.516198,RCH701,97-0043,7572,36000,42.811523,23.475548,C-17A Globemaster,350,429,-128,False,adsb_icao
ae04dc,2026-07-28 01:19:57.516203,UNK C/S,57-1461,5361,18800,31.634983,34.710423,KC-135R Stratotanker,142,402,1504,False,mlat
ae0369,2026-07-28 01:19:57.516207,UNK C/S,63-8024,3443,17500,24.793461,55.48193,KC-135R Stratotanker,311,400,0,False,mlat
ae145b,2026-07-28 01:19:57.516217,RCH041,06-6157,Unavailable,28000,32.6,132.1,C-17A Globemaster,,,,False,mode_s
ae1454,2026-07-28 01:19:57.516222,TIGER11,05-5150,Unavailable,6875,22.9,-159.7,C-17A Globemaster,,,,False,mode_s
ae0500,2026-07-28 01:19:57.516227,UNK C/S,59-1495,1612,20025,25.7,55.1,KC-135R Stratotanker,231,434,0,False,mode_s
ae0629,2026-07-28 01:19:57.516232,UNK C/S,62-3526,6136,17500,26.0,54.7,KC-135R Stratotanker,289,398,0,False,mode_s
ae146a,2026-07-28 01:19:57.516236,RCH252,07-7172,Unavailable,28975,36.6,-117.1,C-17A Globemaster,,,,False,mode_s
ae07cd,2026-07-28 01:19:57.516240,RCH290,89-1189,3757,33975,37.4,-122.4,C-17A Globemaster,,,,False,mode_s
896c2c,2026-07-28 01:19:57.516249,LIFE01,1224,Unavailable,Unavailable,25.4,49.0,C-17A Globemaster,,,,False,mode_s
ae4d69,2026-07-28 01:19:57.516253,RCH147,10-0216,0754,29725,31.7,33.3,C-17A Globemaster,,,,False,mode_s
ae1451,2026-07-28 01:19:57.516257,RCH344,05-5147,Unavailable,Unavailable,35.6,-126.0,C-17A Globemaster,,,,False,mode_s
af5495,2026-07-28 01:19:57.516262,UNK C/S,,Unavailable,Unavailable,38.2,-125.9,E-6B TACAMO,,,,False,mode_s
ae10b5,2026-07-28 01:19:57.516266,MOOSE63,01-0186,1406,34000,32.0,32.3,C-17A Globemaster,,,,False,mode_s
ae11e8,2026-07-28 01:19:57.516270,UNK C/S,79-0002,5405,30025,27.4,48.7,E-3G AWACS,,,,False,mode_s
ae5fa8,2026-07-28 01:19:57.516275,UNK C/S,21-46061,1636,23000,28.6,48.5,KC-46A Pegasus,,,,False,mode_s
adff10,2026-07-28 01:19:57.516280,UNK C/S,63-7995,Unavailable,75,27.7,-81.2,KC-135R Stratotanker,,,,False,mode_s
ae056b,2026-07-28 01:20:57.913179,RCH2149,86-0014,2606,14350,21.255127,-157.433319,C-5M Galaxy,72,354,1959,False,mlat
ae0261,2026-07-28 01:20:57.913205,UNK C/S,61-0310,6042,37000,40.076389,-118.323341,KC-135R Stratotanker,62,523,-4,False,mlat
ae0570,2026-07-28 01:20:57.913214,RCH2067,86-0019,7652,4400,32.607601,-117.288498,C-5M Galaxy,274,330,1855,False,mlat
ae0365,2026-07-28 01:20:57.913219,UNK C/S,61-0314,7735,3400,33.790119,-117.19529,KC-135R Stratotanker,327,168,-436,False,mlat
af37a5,2026-07-28 01:20:57.913224,BOE119,23-46119,4666,37025,46.677929,-116.335876,KC-46A Pegasus,315,475,-64,False,adsb_icao
ae2fad,2026-07-28 01:20:57.913232,RCH4134,08-8201,1476,34025,44.909683,-107.127296,C-17A Globemaster,293,421,128,False,adsb_icao
ae5e08,2026-07-28 01:20:57.913239,KANZA28,17-46027,2550,20025,37.644634,-98.886269,KC-46A Pegasus,113,446,-100,False,mlat
ae5e0c,2026-07-28 01:20:57.913245,KANZA29,17-46031,5715,20950,37.600708,-98.614296,KC-46A Pegasus,68,317,832,False,adsb_icao
ae0417,2026-07-28 01:20:57.913258,UNK C/S,164405,5244,3050,35.42366,-97.324242,E-6B TACAMO,344,260,-257,False,mlat
ae5faa,2026-07-28 01:20:57.913264,RCH161,19-46063,2157,19675,37.985573,-96.599739,KC-46A Pegasus,48,374,1754,False,mlat
adfeb6,2026-07-28 01:20:57.913285,UNK C/S,75-0125,4066,16325,39.851635,-83.35041,E-4B Nightwatch,90,424,1590,False,mlat
ae1197,2026-07-28 01:20:57.913290,RCH3289,03-3114,4047,3025,42.671551,-83.168098,C-17A Globemaster,285,173,-128,False,adsb_icao
c2b3f5,2026-07-28 01:20:57.913300,BISN4,177704,0233,1700,44.050232,-77.596436,C-17A Globemaster,127,170,,False,adsb_icao
aedb56,2026-07-28 01:20:57.913305,GRYHK05,169881,5303,11075,37.080067,-77.368469,E-2 Hawkeye,97,255,-64,False,adsb_icao
ae07db,2026-07-28 01:20:57.913313,RCH732,93-0601,3556,32000,41.356247,-72.463379,C-17A Globemaster,211,461,,False,adsb_icao
ae4f14,2026-07-28 01:20:57.913320,MCFAMC,10-0220,Unavailable,32996,54.747105,-57.734184,C-17A Globemaster,58,,,False,adsc
ae49c7,2026-07-28 01:20:57.913325,MCFAMC,09-9211,Unavailable,32012,55.410576,-16.901264,C-17A Globemaster,271,,,False,adsc
ae0679,2026-07-28 01:20:57.913335,RCH153,00-0174,3561,31750,50.126987,12.016753,C-17A Globemaster,256,371,-2737,False,mlat
ae4d66,2026-07-28 01:20:57.913339,MOOSE24,10-0213,6011,38000,50.101303,12.755676,C-17A Globemaster,289,337,0,False,mlat
ae146d,2026-07-28 01:20:57.913345,MOOSE72,07-7175,2654,36000,48.014748,19.453337,C-17A Globemaster,323,363,0,False,mlat
ae144a,2026-07-28 01:20:57.913350,RCH709,05-5140,6005,34000,46.721775,21.447521,C-17A Globemaster,315,402,0,False,mlat
ae07f5,2026-07-28 01:20:57.913354,RCH701,97-0043,7572,36000,42.930847,23.449663,C-17A Globemaster,350,430,0,False,adsb_icao
ae04dc,2026-07-28 01:20:57.913360,UNK C/S,57-1461,5361,20000,31.554766,34.774868,KC-135R Stratotanker,142,414,1408,False,mlat
ae0369,2026-07-28 01:20:57.913365,UNK C/S,63-8024,3443,17500,24.859755,55.38015,KC-135R Stratotanker,291,400,160,False,mlat
ae145b,2026-07-28 01:20:57.913376,RCH041,06-6157,3235,28000,32.1,132.0,C-17A Globemaster,,,,False,mode_s
ae1454,2026-07-28 01:20:57.913382,TIGER11,05-5150,Unavailable,6875,22.9,-159.7,C-17A Globemaster,,,,False,mode_s
ae0500,2026-07-28 01:20:57.913388,UNK C/S,59-1495,1612,20000,26.2,54.7,KC-135R Stratotanker,231,434,0,False,mode_s
ae0629,2026-07-28 01:20:57.913394,UNK C/S,62-3526,6136,17500,26.2,55.0,KC-135R Stratotanker,230,412,-96,False,mode_s
ae146a,2026-07-28 01:20:57.913398,RCH252,07-7172,3771,29000,36.9,-117.1,C-17A Globemaster,,,,False,mode_s
ae07cd,2026-07-28 01:20:57.913403,RCH290,89-1189,3757,33975,38.1,-124.2,C-17A Globemaster,,,,False,mode_s
ae4d69,2026-07-28 01:20:57.913408,RCH147,10-0216,0754,30025,31.8,32.9,C-17A Globemaster,,,,False,mode_s
af5495,2026-07-28 01:20:57.913412,UNK C/S,,Unavailable,26500,38.2,-125.0,E-6B TACAMO,,,,False,mode_s
ae10b5,2026-07-28 01:20:57.913417,MOOSE63,01-0186,1406,34000,32.1,33.1,C-17A Globemaster,,,,False,mode_s
ae11e8,2026-07-28 01:20:57.913422,UNK C/S,79-0002,5405,29975,27.1,49.6,E-3G AWACS,,,,False,mode_s
ae5fa8,2026-07-28 01:20:57.913427,UNK C/S,21-46061,1636,23000,28.0,48.6,KC-46A Pegasus,,,,False,mode_s
adff10,2026-07-28 01:20:57.913433,UNK C/S,63-7995,Unavailable,75,27.7,-81.6,KC-135R Stratotanker,,,,False,mode_s
ae056b,2026-07-28 01:21:58.375128,RCH2149,86-0014,2606,16525,21.290447,-157.322037,C-5M Galaxy,71,397,2275,False,mlat
ae0261,2026-07-28 01:21:58.375150,UNK C/S,61-0310,6042,37000,40.158375,-118.12252,KC-135R Stratotanker,65,531,0,False,mlat
ae0570,2026-07-28 01:21:58.375158,RCH2067,86-0019,7652,7800,32.652962,-117.361916,C-5M Galaxy,336,333,3392,False,mlat
ae0365,2026-07-28 01:21:58.375164,UNK C/S,61-0314,7735,2400,33.831196,-117.224197,KC-135R Stratotanker,331,172,-1062,False,mlat
af37a5,2026-07-28 01:21:58.375169,BOE119,23-46119,4666,37000,46.772987,-116.471214,KC-46A Pegasus,315,471,0,False,adsb_icao
ae2fad,2026-07-28 01:21:58.375175,RCH4134,08-8201,1476,34025,44.957336,-107.279793,C-17A Globemaster,293,423,256,False,adsb_icao
ae5e08,2026-07-28 01:21:58.375182,KANZA28,17-46027,2550,20025,37.615078,-98.744705,KC-46A Pegasus,99,441,76,False,mlat
ae5e0c,2026-07-28 01:21:58.375186,KANZA29,17-46031,5715,21000,37.625706,-98.507179,KC-46A Pegasus,80,324,832,False,adsb_icao
ae0417,2026-07-28 01:21:58.375197,UNK C/S,164405,5244,3100,35.485741,-97.321457,E-6B TACAMO,8,235,25,False,mlat
ae5faa,2026-07-28 01:21:58.375203,RCH161,19-46063,2157,21300,38.055801,-96.500725,KC-46A Pegasus,48,396,1568,False,mlat
ae1197,2026-07-28 01:21:58.375222,RCH3289,03-3114,4047,2650,42.670761,-83.229179,C-17A Globemaster,267,156,-128,False,adsb_icao
adfeb6,2026-07-28 01:21:58.375227,UNK C/S,75-0125,4066,18000,39.861813,-83.195641,E-4B Nightwatch,83,435,1669,False,mlat
c2b3f5,2026-07-28 01:21:58.375236,BISN4,177704,0233,1725,44.069504,-77.538376,C-17A Globemaster,48,181,,False,adsb_icao
aedb56,2026-07-28 01:21:58.375241,GRYHK05,169881,5303,11025,37.069965,-77.279625,E-2 Hawkeye,98,254,320,False,adsb_icao
ae07db,2026-07-28 01:21:58.375247,RCH732,93-0601,3556,32000,41.246841,-72.553772,C-17A Globemaster,211,464,-128,False,adsb_icao
ae144e,2026-07-28 01:21:58.375252,SLAM92,05-5144,3464,1125,44.793549,-68.808418,C-17A Globemaster,134,162,1856,False,adsb_icao
ae4f14,2026-07-28 01:21:58.375257,MCFAMC,10-0220,Unavailable,32996,54.747105,-57.734184,C-17A Globemaster,58,,,False,adsc
ae49c7,2026-07-28 01:21:58.375260,MCFAMC,09-9211,Unavailable,32012,55.410576,-16.901264,C-17A Globemaster,271,,,False,adsc
ae0679,2026-07-28 01:21:58.375268,RCH153,00-0174,3561,29750,50.103237,11.862873,C-17A Globemaster,258,392,-1979,False,mlat
ae4d66,2026-07-28 01:21:58.375271,MOOSE24,10-0213,6011,37975,50.131779,12.611631,C-17A Globemaster,287,335,0,False,mlat
ae146d,2026-07-28 01:21:58.375276,MOOSE72,07-7175,2654,36000,48.093739,19.358732,C-17A Globemaster,318,349,0,False,mlat
ae144a,2026-07-28 01:21:58.375280,RCH709,05-5140,6005,34000,46.801449,21.331604,C-17A Globemaster,314,398,-32,False,mlat
ae07f5,2026-07-28 01:21:58.375284,RCH701,97-0043,7572,36000,43.050159,23.423635,C-17A Globemaster,350,430,0,False,adsb_icao
ae04dc,2026-07-28 01:21:58.375289,UNK C/S,57-1461,5361,21025,31.441231,34.856293,KC-135R Stratotanker,142,408,0,False,mlat
ae0369,2026-07-28 01:21:58.375292,UNK C/S,63-8024,3443,17500,24.850248,55.264145,KC-135R Stratotanker,235,416,-64,False,mlat
ae145b,2026-07-28 01:21:58.375301,RCH041,06-6157,3235,28000,31.6,132.5,C-17A Globemaster,,,,False,mode_s
ae1454,2026-07-28 01:21:58.375305,TIGER11,05-5150,Unavailable,6875,27.0,-143.1,C-17A Globemaster,,,,False,mode_s
ae0500,2026-07-28 01:21:58.375311,UNK C/S,59-1495,1612,20025,26.3,53.4,KC-135R Stratotanker,231,436,0,False,mode_s
ae0629,2026-07-28 01:21:58.375315,UNK C/S,62-3526,6136,17500,25.4,55.0,KC-135R Stratotanker,154,390,64,False,mode_s
ae146a,2026-07-28 01:21:58.375320,RCH252,07-7172,3771,29000,36.1,-116.6,C-17A Globemaster,,,,False,mode_s
ae07cd,2026-07-28 01:21:58.375325,RCH290,89-1189,3757,33975,35.6,-126.0,C-17A Globemaster,,,,False,mode_s
ae4d69,2026-07-28 01:21:58.375329,RCH147,10-0216,0754,30000,31.9,32.8,C-17A Globemaster,,,,False,mode_s
af5495,2026-07-28 01:21:58.375334,UNK C/S,,Unavailable,Unavailable,38.2,-123.9,E-6B TACAMO,,,,False,mode_s
ae10b5,2026-07-28 01:21:58.375338,MOOSE63,01-0186,1406,34000,30.6,32.4,C-17A Globemaster,,,,False,mode_s
ae11e8,2026-07-28 01:21:58.375343,UNK C/S,79-0002,5405,30000,27.8,48.8,E-3G AWACS,,,,False,mode_s
ae5fa8,2026-07-28 01:21:58.375348,UNK C/S,21-46061,1636,23000,28.6,48.5,KC-46A Pegasus,,,,False,mode_s
adff10,2026-07-28 01:21:58.375352,UNK C/S,63-7995,Unavailable,75,27.7,-81.6,KC-135R Stratotanker,,,,False,mode_s
ae056b,2026-07-28 01:22:58.956285,RCH2149,86-0014,2606,18750,21.332111,-157.208572,C-5M Galaxy,69,404,1924,False,mlat
ae0261,2026-07-28 01:22:58.956307,UNK C/S,61-0310,6042,37025,40.221867,-117.946648,KC-135R Stratotanker,68,546,75,False,mlat
ae0570,2026-07-28 01:22:58.956313,RCH2067,86-0019,7652,10925,32.721809,-117.421562,C-5M Galaxy,322,300,2734,False,mlat
ae0365,2026-07-28 01:22:58.956319,UNK C/S,61-0314,7735,1500,33.861134,-117.244263,KC-135R Stratotanker,334,149,-1028,False,mlat
af37a5,2026-07-28 01:22:58.956324,BOE119,23-46119,4666,37000,46.866371,-116.604973,KC-46A Pegasus,315,466,0,False,adsb_icao
ae2fad,2026-07-28 01:22:58.956331,RCH4134,08-8201,1476,34025,45.004704,-107.432358,C-17A Globemaster,293,419,-64,False,adsb_icao
ae5e08,2026-07-28 01:22:58.956338,KANZA28,17-46027,2550,20025,37.619293,-98.580383,KC-46A Pegasus,77,455,79,False,mlat
ae5e0c,2026-07-28 01:22:58.956343,KANZA29,17-46031,5715,21000,37.640259,-98.393494,KC-46A Pegasus,80,325,0,False,adsb_icao
ae0417,2026-07-28 01:22:58.956352,UNK C/S,164405,5244,3075,35.55265,-97.318359,E-6B TACAMO,2,228,-52,False,mlat
ae5faa,2026-07-28 01:22:58.956358,RCH161,19-46063,2157,22850,38.12746,-96.401978,KC-46A Pegasus,47,408,1522,False,mlat
ae1197,2026-07-28 01:22:58.956374,RCH3289,03-3114,4047,2625,42.669022,-83.287918,C-17A Globemaster,267,144,128,False,adsb_icao
adfeb6,2026-07-28 01:22:58.956379,UNK C/S,75-0125,4066,19825,39.873531,-83.039001,E-4B Nightwatch,83,455,1893,False,mlat
c2b3f5,2026-07-28 01:22:58.956388,BISN4,177704,0233,1750,44.102009,-77.485855,C-17A Globemaster,50,171,,False,adsb_icao
aedb56,2026-07-28 01:22:58.956393,GRYHK05,169881,5303,11150,37.057617,-77.192337,E-2 Hawkeye,101,253,-128,False,adsb_icao
ae07db,2026-07-28 01:22:58.956399,RCH732,93-0601,3556,32000,41.136677,-72.644409,C-17A Globemaster,211,465,0,False,adsb_icao
ae144e,2026-07-28 01:22:58.956404,SLAM92,05-5144,3464,2475,44.757092,-68.754112,C-17A Globemaster,136,225,1280,False,adsb_icao
ae4f14,2026-07-28 01:22:58.956409,MCFAMC,10-0220,Unavailable,32996,54.747105,-57.734184,C-17A Globemaster,58,,,False,adsc
ae49c7,2026-07-28 01:22:58.956413,MCFAMC,09-9211,Unavailable,32012,55.410576,-16.901264,C-17A Globemaster,271,,,False,adsc
ae0679,2026-07-28 01:22:58.956421,RCH153,00-0174,3561,27750,50.078976,11.699248,C-17A Globemaster,256,405,-1865,False,mlat
ae4d66,2026-07-28 01:22:58.956424,MOOSE24,10-0213,6011,37000,50.162807,12.471088,C-17A Globemaster,285,354,-976,False,mlat
ae146d,2026-07-28 01:22:58.956429,MOOSE72,07-7175,2654,36000,48.151787,19.242287,C-17A Globemaster,303,364,0,False,mlat
ae144a,2026-07-28 01:22:58.956433,RCH709,05-5140,6005,34000,46.883091,21.209663,C-17A Globemaster,314,394,-32,False,mlat
ae07f5,2026-07-28 01:22:58.956438,RCH701,97-0043,7572,36000,43.168304,23.397749,C-17A Globemaster,350,429,-64,False,adsb_icao
ae04dc,2026-07-28 01:22:58.956443,UNK C/S,57-1461,5361,21025,31.374102,34.942848,KC-135R Stratotanker,142,420,0,False,mlat
ae0369,2026-07-28 01:22:58.956447,UNK C/S,63-8024,3443,17500,24.750366,55.197552,KC-135R Stratotanker,187,402,32,False,mlat
ae145b,2026-07-28 01:22:58.956457,RCH041,06-6157,3235,28000,31.6,132.4,C-17A Globemaster,,,,False,mode_s
ae1454,2026-07-28 01:22:58.956462,TIGER11,05-5150,Unavailable,6875,21.5,-157.8,C-17A Globemaster,,,,False,mode_s
ae0500,2026-07-28 01:22:58.956467,UNK C/S,59-1495,1612,20025,26.1,53.9,KC-135R Stratotanker,,,-192,False,mode_s
ae0629,2026-07-28 01:22:58.956471,UNK C/S,62-3526,6136,17500,26.0,54.7,KC-135R Stratotanker,106,364,-256,False,mode_s
ae146a,2026-07-28 01:22:58.956475,RCH252,07-7172,3771,28875,36.2,-117.3,C-17A Globemaster,,,,False,mode_s
ae07cd,2026-07-28 01:22:58.956479,RCH290,89-1189,3757,33975,35.6,-126.0,C-17A Globemaster,,,,False,mode_s
ae4d69,2026-07-28 01:22:58.956483,RCH147,10-0216,0754,30225,32.0,32.9,C-17A Globemaster,,,,False,mode_s
af5495,2026-07-28 01:22:58.956488,UNK C/S,,5536,Unavailable,38.6,-123.9,E-6B TACAMO,,,,False,mode_s
ae10b5,2026-07-28 01:22:58.956493,MOOSE63,01-0186,1406,34000,30.9,32.1,C-17A Globemaster,,,,False,mode_s
ae11e8,2026-07-28 01:22:58.956497,UNK C/S,79-0002,5405,29975,28.0,48.6,E-3G AWACS,,,,False,mode_s
ae5fa8,2026-07-28 01:22:58.956502,UNK C/S,21-46061,1636,23000,28.6,48.5,KC-46A Pegasus,,,,False,mode_s
adff10,2026-07-28 01:22:58.956507,UNK C/S,63-7995,Unavailable,75,27.7,-81.6,KC-135R Stratotanker,,,,False,mode_s
ae056b,2026-07-28 01:23:59.336763,RCH2149,86-0014,2606,20525,21.373554,-157.093231,C-5M Galaxy,68,424,1529,False,mlat
ae0261,2026-07-28 01:23:59.336787,UNK C/S,61-0310,6042,37000,40.273754,-117.77179,KC-135R Stratotanker,69,523,0,False,mlat
ae0570,2026-07-28 01:23:59.336793,RCH2067,86-0019,7652,12875,32.799435,-117.494148,C-5M Galaxy,325,387,2712,False,mlat
ae0365,2026-07-28 01:23:59.336800,UNK C/S,61-0314,7735,2500,33.912315,-117.279747,KC-135R Stratotanker,334,187,1281,False,mlat
ae146a,2026-07-28 01:23:59.336805,RCH252,07-7172,3771,26925,37.11869,-117.01757,C-17A Globemaster,,,-783,False,mode_s
af37a5,2026-07-28 01:23:59.336809,BOE119,23-46119,4666,37000,46.958824,-116.737907,KC-46A Pegasus,315,466,0,False,adsb_icao
ae2fad,2026-07-28 01:23:59.336817,RCH4134,08-8201,1476,34025,45.051224,-107.583488,C-17A Globemaster,293,418,-64,False,adsb_icao
ae5e08,2026-07-28 01:23:59.336825,KANZA28,17-46027,2550,20000,37.636864,-98.417381,KC-46A Pegasus,84,442,0,False,mlat
