hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae0665,2026-07-16 01:16:03.590051,MAINE92,61-0299,0502,17225,39.433914,-120.603233,KC-135R Stratotanker,242,335,-3285,False,mlat
ae2fae,2026-07-16 01:16:03.590060,COHO75,08-8202,0374,12800,47.546448,-117.901291,C-17A Globemaster,66,218,,False,adsb_icao
ae0261,2026-07-16 01:16:03.590073,UNK C/S,61-0310,3301,34950,42.119011,-109.369522,KC-135R Stratotanker,,,0,False,mlat
c2afc7,2026-07-16 01:16:03.590078,CFC3688,177702,2622,15550,50.694828,-104.941177,C-17A Globemaster,33,406,1824,False,adsb_icao
ae065e,2026-07-16 01:16:03.590096,UNK C/S,60-0332,7313,32000,42.051659,-98.150002,KC-135R Stratotanker,268,498,0,False,mlat
ae1242,2026-07-16 01:16:03.590101,RCH232,04-4137,1305,36000,32.333157,-97.93808,C-17A Globemaster,296,454,0,False,mlat
ae43c1,2026-07-16 01:16:03.590116,UNK C/S,,4564,27000,42.33226,-97.139862,E-6B TACAMO,96,300,0,False,mlat
ae1238,2026-07-16 01:16:03.590122,RCH215,03-3127,3127,39000,37.993423,-95.821648,C-17A Globemaster,107,432,,False,adsb_icao
ae11eb,2026-07-16 01:16:03.590138,SNTRY25,80-0138,2114,30050,37.862312,-87.18972,E-3G AWACS,260,439,0,False,mlat
ae07de,2026-07-16 01:16:03.590152,RHINO81,93-0604,3070,24025,39.754539,-82.450928,C-17A Globemaster,254,454,,False,adsb_icao
ae0443,2026-07-16 01:16:03.590166,UNK C/S,00-9001,0301,1325,39.224968,-75.45359,C-32 AIR FORCE TWO,225,157,-310,False,mlat
ae117d,2026-07-16 01:16:03.590172,RCH675,02-1111,1332,28825,43.15517,-73.164597,C-17A Globemaster,214,416,192,False,mlat
ae20c2,2026-07-16 01:16:03.590176,RCH535,07-7181,2106,29000,40.235519,-72.145279,C-17A Globemaster,56,492,,False,adsb_icao
aec155,2026-07-16 01:16:03.590181,UNK C/S,,2401,19525,39.41774,-71.490341,E-6B TACAMO,86,367,89,False,mlat
ae04c8,2026-07-16 01:16:03.590187,UNK C/S,59-1500,1772,33000,44.901665,-67.291138,KC-135R Stratotanker,90,533,75,False,mlat
ae07fa,2026-07-16 01:16:03.590191,RCH115,97-0048,5614,35000,46.109543,-64.975655,C-17A Globemaster,51,510,0,False,mlat
ae07f1,2026-07-16 01:16:03.590200,RCH347,96-0007,6015,13350,49.640179,8.862726,C-17A Globemaster,250,354,-1496,False,mlat
ae1196,2026-07-16 01:16:03.590205,MOOSE55,03-3113,7217,38000,49.55394,14.914179,C-17A Globemaster,288,412,0,False,mlat
ae11dc,2026-07-16 01:16:03.590213,UNK C/S,76-1605,3637,29075,24.805536,54.51598,E-3G AWACS,61,375,76,False,mlat
ae5f97,2026-07-16 01:16:03.590217,FLYER63,18-46044,1552,27500,24.734524,55.56757,KC-46A Pegasus,270,395,-75,False,mlat
ae04b4,2026-07-16 01:16:03.590222,UNK C/S,57-1499,3435,22000,24.776815,57.488087,KC-135R Stratotanker,208,444,-96,False,mlat
ae07f5,2026-07-16 01:16:03.590234,RCH564,97-0043,7422,35000,35.3,30.7,C-17A Globemaster,,,,False,mode_s
ae145b,2026-07-16 01:16:03.590239,UNK C/S,06-6157,Unavailable,38000,55.3,-134.8,C-17A Globemaster,,,,False,mode_s
ae1450,2026-07-16 01:16:03.590245,UNK C/S,05-5146,2000,35000,44.7,-126.1,C-17A Globemaster,,,,False,mode_s
ae5e11,2026-07-16 01:16:03.590249,FLYER59,17-46036,1617,23000,28.7,48.5,KC-46A Pegasus,,,,False,mode_s
ae0392,2026-07-16 01:16:03.590255,UNK C/S,63-8880,6104,24975,22.2,-159.4,KC-135R Stratotanker,,,,False,mode_s
ae63bc,2026-07-16 01:16:03.590260,FLYER55,20-46080,0467,23500,26.7,50.0,KC-46A Pegasus,,,,False,mode_s
ae0591,2026-07-16 01:16:03.590267,UNK C/S,58-0075,3601,22025,29.0,48.3,KC-135R Stratotanker,291,464,0,False,mode_s
ae0483,2026-07-16 01:16:03.590273,UNK C/S,60-0339,4254,28000,60.1,-145.9,KC-135R Stratotanker,,,,False,mode_s
ae1458,2026-07-16 01:17:04.503951,RCH241,06-6154,2602,25275,21.24444,-159.359634,C-17A Globemaster,269,404,,False,adsb_icao
ae1454,2026-07-16 01:17:04.503974,LAVA72,05-5150,Unavailable,1300,61.42804,-149.647812,C-17A Globemaster,185,119,-64,False,tisb_icao
ae07d9,2026-07-16 01:17:04.503980,LAVA71,93-0599,5131,1200,61.4193,-149.645798,C-17A Globemaster,183,125,-128,False,adsb_icao
ae1462,2026-07-16 01:17:04.503987,BLINR57,06-6164,5201,2600,38.224743,-121.798447,C-17A Globemaster,118,270,48,False,mlat
ae0665,2026-07-16 01:17:04.503994,MAINE92,61-0299,0502,13500,39.392391,-120.716423,KC-135R Stratotanker,243,322,-3724,False,mlat
ae2fae,2026-07-16 01:17:04.504003,COHO75,08-8202,0374,12800,47.568146,-117.827873,C-17A Globemaster,66,180,,False,adsb_icao
ae0261,2026-07-16 01:17:04.504017,UNK C/S,61-0310,3301,34950,42.135818,-109.256767,KC-135R Stratotanker,,,0,False,mode_s
c2afc7,2026-07-16 01:17:04.504023,CFC3688,177702,2622,17250,50.792084,-104.83934,C-17A Globemaster,33,424,1792,False,adsb_icao
ae065e,2026-07-16 01:17:04.504038,UNK C/S,60-0332,7313,32000,42.047775,-98.367378,KC-135R Stratotanker,268,517,0,False,mlat
ae1242,2026-07-16 01:17:04.504045,RCH232,04-4137,1305,35975,32.390396,-98.074364,C-17A Globemaster,294,444,-75,False,mlat
ae43c1,2026-07-16 01:17:04.504061,UNK C/S,,4564,27000,42.3274,-97.025215,E-6B TACAMO,91,305,0,False,mlat
ae1238,2026-07-16 01:17:04.504067,RCH215,03-3127,3127,39000,37.957855,-95.675987,C-17A Globemaster,107,430,,False,adsb_icao
ae11eb,2026-07-16 01:17:04.504082,SNTRY25,80-0138,2114,30025,37.85067,-87.365105,E-3G AWACS,261,453,-149,False,mlat
ae07de,2026-07-16 01:17:04.504095,RHINO81,93-0604,3070,24000,39.720093,-82.611328,C-17A Globemaster,254,456,,False,adsb_icao
ae0443,2026-07-16 01:17:04.504109,UNK C/S,00-9001,0301,900,39.176853,-75.470039,C-32 AIR FORCE TWO,195,145,-247,False,mlat
ae117d,2026-07-16 01:17:04.504115,RCH675,02-1111,1332,29450,43.067387,-73.263084,C-17A Globemaster,242,378,480,False,mlat
ae20c2,2026-07-16 01:17:04.504120,RCH535,07-7181,2106,29000,40.312271,-71.994568,C-17A Globemaster,56,488,-64,False,adsb_icao
aec155,2026-07-16 01:17:04.504126,UNK C/S,,2401,19900,39.434589,-71.393806,E-6B TACAMO,81,337,234,False,mlat
ae0676,2026-07-16 01:17:04.504131,RCH043,00-0171,Unavailable,33000,22.598225,-69.913536,C-17A Globemaster,133,434,,False,adsb_icao
ae04c8,2026-07-16 01:17:04.504135,UNK C/S,59-1500,1772,33000,44.941948,-67.088646,KC-135R Stratotanker,56,502,0,False,mlat
ae07fa,2026-07-16 01:17:04.504139,RCH115,97-0048,5614,35000,46.188293,-64.820679,C-17A Globemaster,54,498,81,False,mlat
ae07f1,2026-07-16 01:17:04.504149,RCH347,96-0007,6015,11825,49.611637,8.735064,C-17A Globemaster,252,315,-1483,False,mlat
ae1196,2026-07-16 01:17:04.504154,MOOSE55,03-3113,7217,38000,49.590401,14.747775,C-17A Globemaster,287,407,0,False,mlat
ae11dc,2026-07-16 01:17:04.504160,UNK C/S,76-1605,3637,29050,24.873079,54.575611,E-3G AWACS,22,360,-76,False,mlat
ae5f97,2026-07-16 01:17:04.504164,FLYER63,18-46044,1552,27500,24.752554,55.471703,KC-46A Pegasus,280,361,0,False,mlat
ae04b4,2026-07-16 01:17:04.504168,UNK C/S,57-1499,3435,22000,24.653181,57.456596,KC-135R Stratotanker,169,430,0,False,mlat
ae07f5,2026-07-16 01:17:04.504181,RCH564,97-0043,7422,35000,35.2,31.2,C-17A Globemaster,,,,False,mode_s
ae145b,2026-07-16 01:17:04.504185,UNK C/S,06-6157,Unavailable,38000,55.3,-134.8,C-17A Globemaster,,,,False,mode_s
ae1450,2026-07-16 01:17:04.504191,UNK C/S,05-5146,2000,35000,45.6,-127.0,C-17A Globemaster,,,,False,mode_s
ae5e11,2026-07-16 01:17:04.504196,FLYER59,17-46036,1617,23000,28.9,48.4,KC-46A Pegasus,,,,False,mode_s
ae0392,2026-07-16 01:17:04.504201,UNK C/S,63-8880,6104,24975,22.2,-159.4,KC-135R Stratotanker,,,,False,mode_s
ae63bc,2026-07-16 01:17:04.504206,FLYER55,20-46080,0467,23500,26.8,50.0,KC-46A Pegasus,,,,False,mode_s
ae0591,2026-07-16 01:17:04.504213,UNK C/S,58-0075,3601,22125,28.9,48.4,KC-135R Stratotanker,287,468,992,False,mode_s
896c3e,2026-07-16 01:17:04.504217,UAF1226,1229,3754,33000,35.3,25.6,C-17A Globemaster,,,,False,mode_s
ae0483,2026-07-16 01:17:04.504221,UNK C/S,60-0339,4254,28000,60.4,-146.3,KC-135R Stratotanker,,,,False,mode_s
ae1458,2026-07-16 01:18:04.863532,RCH241,06-6154,2602,26025,21.243576,-159.480682,C-17A Globemaster,269,408,,False,adsb_icao
ae1454,2026-07-16 01:18:04.863556,LAVA72,05-5150,Unavailable,1200,61.394165,-149.65213,C-17A Globemaster,184,120,64,False,tisb_icao
ae07d9,2026-07-16 01:18:04.863560,LAVA71,93-0599,5131,1200,61.385742,-149.650269,C-17A Globemaster,183,123,64,False,adsb_icao
ae1462,2026-07-16 01:18:04.863568,BLINR57,06-6164,5201,2600,38.185658,-121.816849,C-17A Globemaster,276,258,-75,False,mlat
ae0665,2026-07-16 01:18:04.863573,MAINE92,61-0299,0502,12100,39.356487,-120.821487,KC-135R Stratotanker,242,299,1,False,mlat
ae2fae,2026-07-16 01:18:04.863582,COHO75,08-8202,0374,12775,47.588165,-117.760124,C-17A Globemaster,66,180,,False,adsb_icao
ae0261,2026-07-16 01:18:04.863623,UNK C/S,61-0310,3301,34950,42.185345,-108.919586,KC-135R Stratotanker,,,0,False,mlat
c2afc7,2026-07-16 01:18:04.863629,CFC3688,177702,2622,18875,50.892654,-104.733627,C-17A Globemaster,33,439,1664,False,adsb_icao
ae065e,2026-07-16 01:18:04.863642,UNK C/S,60-0332,7313,32000,42.043396,-98.50544,KC-135R Stratotanker,265,490,0,False,mlat
ae1242,2026-07-16 01:18:04.863651,RCH232,04-4137,1305,36000,32.445,-98.206978,C-17A Globemaster,298,456,76,False,mlat
ae43c1,2026-07-16 01:18:04.863668,UNK C/S,,4564,27000,42.323009,-96.91465,E-6B TACAMO,94,281,0,False,mlat
ae1238,2026-07-16 01:18:04.863673,RCH215,03-3127,3127,39000,37.922291,-95.531792,C-17A Globemaster,107,416,,False,adsb_icao
ae11eb,2026-07-16 01:18:04.863687,SNTRY25,80-0138,2114,29975,37.811367,-87.510635,E-3G AWACS,258,433,-75,False,mlat
ae07de,2026-07-16 01:18:04.863699,RHINO81,93-0604,3070,23300,39.686325,-82.769264,C-17A Globemaster,254,431,,False,adsb_icao
ae117d,2026-07-16 01:18:04.863716,RCH675,02-1111,1332,29900,43.057041,-73.401131,C-17A Globemaster,270,362,544,False,mlat
ae20c2,2026-07-16 01:18:04.863721,RCH535,07-7181,2106,29000,40.38739,-71.846741,C-17A Globemaster,56,488,,False,adsb_icao
aec155,2026-07-16 01:18:04.863725,UNK C/S,,2401,20000,39.44157,-71.240761,E-6B TACAMO,84,368,162,False,mlat
ae0676,2026-07-16 01:18:04.863730,RCH043,00-0171,Unavailable,33000,22.588531,-69.902557,C-17A Globemaster,133,433,,False,adsb_icao
ae04c8,2026-07-16 01:18:04.863734,UNK C/S,59-1500,1772,33000,45.029053,-66.934853,KC-135R Stratotanker,51,497,0,False,mlat
ae07fa,2026-07-16 01:18:04.863737,RCH115,97-0048,5614,35000,46.278011,-64.650558,C-17A Globemaster,54,515,0,False,mlat
ae07f1,2026-07-16 01:18:04.863747,RCH347,96-0007,6015,10475,49.586933,8.619896,C-17A Globemaster,252,287,-1276,False,mlat
ae1196,2026-07-16 01:18:04.863752,MOOSE55,03-3113,7217,38000,49.624504,14.585948,C-17A Globemaster,287,399,0,False,mlat
ae11dc,2026-07-16 01:18:04.863759,UNK C/S,76-1605,3637,29050,24.973452,54.606937,E-3G AWACS,356,373,70,False,mlat
ae5f97,2026-07-16 01:18:04.863763,FLYER63,18-46044,1552,27500,24.761591,55.345844,KC-46A Pegasus,261,420,0,False,mlat
ae04b4,2026-07-16 01:18:04.863767,UNK C/S,57-1499,3435,22025,24.557051,57.529861,KC-135R Stratotanker,115,410,96,False,mlat
ae574d,2026-07-16 01:18:04.863781,FLYER62,19-46007,3651,6175,26.8,50.0,KC-46A Pegasus,,,,False,mode_s
ae07f5,2026-07-16 01:18:04.863786,RCH564,97-0043,7422,35000,35.2,31.2,C-17A Globemaster,,,,False,mode_s
ae145b,2026-07-16 01:18:04.863790,UNK C/S,06-6157,Unavailable,38000,55.3,-134.8,C-17A Globemaster,,,,False,mode_s
ae0443,2026-07-16 01:18:04.863795,UNK C/S,00-9001,0301,Unavailable,38.6,-75.5,C-32 AIR FORCE TWO,,,,False,mode_s
ae1450,2026-07-16 01:18:04.863802,UNK C/S,05-5146,2000,35000,45.6,-127.0,C-17A Globemaster,,,,False,mode_s
ae5e11,2026-07-16 01:18:04.863805,FLYER59,17-46036,1617,23000,29.0,48.3,KC-46A Pegasus,,,,False,mode_s
ae0392,2026-07-16 01:18:04.863810,UNK C/S,63-8880,6104,25000,22.2,-159.2,KC-135R Stratotanker,,,,False,mode_s
ae63bc,2026-07-16 01:18:04.863816,FLYER55,20-46080,0467,Unavailable,26.3,50.8,KC-46A Pegasus,,,,False,mode_s
ae0591,2026-07-16 01:18:04.863824,UNK C/S,58-0075,3601,25075,29.0,48.3,KC-135R Stratotanker,287,460,3712,False,mode_s
896c3e,2026-07-16 01:18:04.863829,UAF1226,1229,3315,33000,35.5,25.1,C-17A Globemaster,,,,False,mode_s
ae0483,2026-07-16 01:18:04.863833,UNK C/S,60-0339,4254,28000,60.0,-145.8,KC-135R Stratotanker,,,,False,mode_s
ae1458,2026-07-16 01:19:05.252587,RCH241,06-6154,2602,26775,21.242615,-159.601883,C-17A Globemaster,269,411,,False,adsb_icao
ae1454,2026-07-16 01:19:05.252635,LAVA72,05-5150,Unavailable,1200,61.360886,-149.656845,C-17A Globemaster,183,121,0,False,tisb_icao
ae07d9,2026-07-16 01:19:05.252640,LAVA71,93-0599,5131,1250,61.352554,-149.655563,C-17A Globemaster,184,115,64,False,adsb_icao
ae1462,2026-07-16 01:19:05.252647,BLINR57,06-6164,5201,2300,38.22607,-121.862373,C-17A Globemaster,338,162,-500,False,mlat
ae0665,2026-07-16 01:19:05.252652,MAINE92,61-0299,0502,11950,39.331429,-120.923462,KC-135R Stratotanker,274,368,-365,False,mlat
ae2fae,2026-07-16 01:19:05.252661,COHO75,08-8202,0374,12750,47.608044,-117.690971,C-17A Globemaster,67,183,,False,adsb_icao
ae0261,2026-07-16 01:19:05.252675,UNK C/S,61-0310,3301,34950,42.195999,-108.843567,KC-135R Stratotanker,,,0,False,mlat
c2afc7,2026-07-16 01:19:05.252681,CFC3688,177702,2622,20550,50.994278,-104.626221,C-17A Globemaster,33,444,1536,False,adsb_icao
ae1242,2026-07-16 01:19:05.252695,RCH232,04-4137,1305,35975,32.501381,-98.339897,C-17A Globemaster,295,450,-59,False,mlat
ae43c1,2026-07-16 01:19:05.252713,UNK C/S,,4564,27000,42.319477,-96.806175,E-6B TACAMO,92,310,0,False,mlat
ae1238,2026-07-16 01:19:05.252718,RCH215,03-3127,3127,39000,37.887497,-95.390839,C-17A Globemaster,107,426,,False,adsb_icao
ae11eb,2026-07-16 01:19:05.252734,SNTRY25,80-0138,2114,30000,37.783764,-87.659782,E-3G AWACS,251,409,0,False,mlat
ae07de,2026-07-16 01:19:05.252747,RHINO81,93-0604,3070,16475,39.659294,-82.918213,C-17A Globemaster,273,411,,False,adsb_icao
ae0443,2026-07-16 01:19:05.252764,UNK C/S,00-9001,0301,2100,39.111488,-75.443123,C-32 AIR FORCE TWO,144,138,1275,False,mlat
ae117d,2026-07-16 01:19:05.252769,RCH675,02-1111,1332,30750,43.058796,-73.52697,C-17A Globemaster,271,356,896,False,mlat
ae20c2,2026-07-16 01:19:05.252773,RCH535,07-7181,2106,29000,40.462551,-71.69796,C-17A Globemaster,56,493,-64,False,adsb_icao
