hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
adfeb8,2026-07-11 01:18:36.501041,SAM251,98-0002,3563,7850,36.369865,-86.313095,C-32 AIR FORCE TWO,255,246,-1152,False,adsb_icao
ae1197,2026-07-11 01:18:36.501045,RCH828,03-3114,2506,36975,35.797024,-82.340034,C-17A Globemaster,63,465,0,False,mlat
ae2fac,2026-07-11 01:18:36.501048,RCH3212,08-8200,1147,30000,38.203407,-82.29068,C-17A Globemaster,248,471,0,False,mlat
ae0584,2026-07-11 01:18:36.501054,RCH2439,87-0039,3306,37000,31.938745,-77.15844,C-5M Galaxy,11,474,128,False,adsb_icao
ae1172,2026-07-11 01:18:36.501060,RCH183,02-1100,2640,32100,41.362053,-69.253502,C-17A Globemaster,56,510,541,False,mlat
ae4d67,2026-07-11 01:18:36.501065,RCH4200,10-0214,2524,28000,52.008121,4.575545,C-17A Globemaster,309,453,0,False,mlat
ae146d,2026-07-11 01:18:36.501068,RCH526,07-7175,3101,17450,49.867302,8.502112,C-17A Globemaster,280,396,-1559,False,mlat
ae1466,2026-07-11 01:18:36.501072,MOOSE70,06-6168,2241,36000,45.609818,22.181856,C-17A Globemaster,336,396,0,False,mlat
ae07fe,2026-07-11 01:18:36.501075,RCH532,98-0052,1170,31000,43.482536,23.843939,C-17A Globemaster,173,478,32,False,mlat
ae5f97,2026-07-11 01:18:36.501079,UNK C/S,18-46044,3274,16000,25.9146,53.19154,KC-46A Pegasus,,,-4,False,mlat
ae0500,2026-07-11 01:18:36.501083,UNK C/S,59-1495,5431,30000,24.789946,54.968105,KC-135R Stratotanker,294,468,-32,False,mlat
ae062c,2026-07-11 01:18:36.501087,UNK C/S,63-8874,0140,21000,24.766626,57.353851,KC-135R Stratotanker,25,372,0,False,mlat
af8403,2026-07-11 01:18:36.501095,FLYER43,22-46099,0471,17800,25.8,54.9,KC-46A Pegasus,,,,False,mode_s
ae07e0,2026-07-11 01:18:36.501099,X,94-0066,Unavailable,15025,43.8,-116.5,C-17A Globemaster,,,,False,mode_s
ae07b0,2026-07-11 01:18:36.501103,UNK C/S,61-0284,5345,22025,33.8,36.3,KC-135R Stratotanker,,,-32,False,mode_s
ae1239,2026-07-11 01:18:36.501106,RCH104,04-4129,Unavailable,3325,46.7,-117.3,C-17A Globemaster,,,,False,mode_s
ae1233,2026-07-11 01:18:36.501113,RCH207,03-3122,7401,29000,37.3,25.6,C-17A Globemaster,,,,False,mode_s
ae63c7,2026-07-11 01:18:36.501116,FLYER40,21-46091,3645,28000,28.1,48.3,KC-46A Pegasus,,,,False,mode_s
aef829,2026-07-11 01:18:36.501119,FLYER37,22-46113,3264,24000,25.5,55.8,KC-46A Pegasus,,,,False,mode_s
ae1457,2026-07-11 01:19:36.804360,TIGER11,05-5153,1200,800,20.443974,-156.908691,C-17A Globemaster,304,244,,False,adsb_icao
afead2,2026-07-11 01:19:36.804382,BOE117,23-46117,4615,2775,47.714645,-122.432693,KC-46A Pegasus,184,234,-960,False,adsb_icao
ae1462,2026-07-11 01:19:36.804388,BLINR97,06-6164,6320,2100,38.426666,-121.732056,C-17A Globemaster,199,234,-303,False,mlat
ae5faa,2026-07-11 01:19:36.804395,E96063,19-46063,7311,33000,32.185776,-119.965202,KC-46A Pegasus,,,13,False,mlat
43c1c6,2026-07-11 01:19:36.804407,RRR6103,ZZ176,7236,37000,49.139378,-108.832954,C-17A Globemaster,121,442,96,False,adsb_icao
ae574f,2026-07-11 01:19:36.804421,KANZA68,15-46009,1175,21600,37.511284,-97.931641,KC-46A Pegasus,282,402,2431,False,mlat
ae2fd7,2026-07-11 01:19:36.804448,BH600,168077,1041,25000,32.981094,-87.74868,E-2 Hawkeye,46,280,0,False,adsb_icao
adfeb8,2026-07-11 01:19:36.804459,SAM251,98-0002,3563,6775,36.353107,-86.39444,C-32 AIR FORCE TWO,255,236,,False,adsb_icao
ae2fac,2026-07-11 01:19:36.804464,RCH3212,08-8200,1147,30000,38.162544,-82.438225,C-17A Globemaster,245,518,0,False,mlat
ae1197,2026-07-11 01:19:36.804468,RCH828,03-3114,2506,36975,35.852238,-82.200104,C-17A Globemaster,65,447,0,False,mlat
ae0584,2026-07-11 01:19:36.804474,RCH2439,87-0039,3306,37000,32.069229,-77.127052,C-5M Galaxy,11,477,0,False,adsb_icao
ae1172,2026-07-11 01:19:36.804481,RCH183,02-1100,2640,32550,41.457928,-69.096573,C-17A Globemaster,53,510,458,False,mlat
ae4d67,2026-07-11 01:19:36.804490,RCH4200,10-0214,2524,28000,52.084476,4.42481,C-17A Globemaster,308,444,0,False,mlat
ae146d,2026-07-11 01:19:36.804495,RCH526,07-7175,3101,16025,49.869251,8.33229,C-17A Globemaster,265,395,-1207,False,mlat
ae1466,2026-07-11 01:19:36.804502,MOOSE70,06-6168,2241,36000,45.714455,22.11553,C-17A Globemaster,336,402,0,False,mlat
ae07fe,2026-07-11 01:19:36.804508,RCH532,98-0052,1170,31000,43.353073,23.863678,C-17A Globemaster,173,478,32,False,mlat
ae5f97,2026-07-11 01:19:36.804515,UNK C/S,18-46044,3274,16000,25.898226,53.238514,KC-46A Pegasus,,,56,False,mlat
ae0500,2026-07-11 01:19:36.804521,UNK C/S,59-1495,5431,30000,24.849714,54.835541,KC-135R Stratotanker,296,474,0,False,mlat
ae062c,2026-07-11 01:19:36.804529,UNK C/S,63-8874,0140,21000,24.814924,57.434391,KC-135R Stratotanker,79,358,0,False,mlat
af8403,2026-07-11 01:19:36.804538,FLYER43,22-46099,0471,17800,26.4,55.0,KC-46A Pegasus,,,,False,mode_s
ae07e0,2026-07-11 01:19:36.804543,X,94-0066,4013,15000,43.8,-116.5,C-17A Globemaster,,,,False,mode_s
ae07b0,2026-07-11 01:19:36.804551,UNK C/S,61-0284,5345,22025,34.1,36.1,KC-135R Stratotanker,,,,False,mode_s
ae1239,2026-07-11 01:19:36.804557,RCH104,04-4129,Unavailable,3375,46.9,-117.2,C-17A Globemaster,,,,False,mode_s
ae63ca,2026-07-11 01:19:36.804566,UNK C/S,21-46094,1200,Unavailable,35.1,-97.2,KC-46A Pegasus,,,,False,mode_s
ae065d,2026-07-11 01:19:36.804576,UNK C/S,60-0320,Unavailable,25975,21.1,-156.9,KC-135R Stratotanker,,,,False,mode_s
ae1233,2026-07-11 01:19:36.804581,RCH207,03-3122,7401,29000,37.5,25.9,C-17A Globemaster,,,,False,mode_s
ae63c7,2026-07-11 01:19:36.804586,FLYER40,21-46091,3645,28000,28.1,48.3,KC-46A Pegasus,,,,False,mode_s
aef829,2026-07-11 01:19:36.804590,FLYER37,22-46113,3264,24000,24.8,56.4,KC-46A Pegasus,,,,False,mode_s
ae1457,2026-07-11 01:20:37.090741,TIGER11,05-5153,1200,800,20.498291,-156.900803,C-17A Globemaster,49,231,,False,adsb_icao
afead2,2026-07-11 01:20:37.090762,BOE117,23-46117,4615,2050,47.65686,-122.41008,KC-46A Pegasus,150,204,-640,False,adsb_icao
ae1462,2026-07-11 01:20:37.090767,BLINR97,06-6164,6320,2100,38.374874,-121.763855,C-17A Globemaster,237,228,36,False,mlat
ae5faa,2026-07-11 01:20:37.090774,E96063,19-46063,7311,33000,32.273392,-119.848595,KC-46A Pegasus,,,-2,False,mlat
43c1c6,2026-07-11 01:20:37.090786,RRR6103,ZZ176,7236,37000,49.075745,-108.67514,C-17A Globemaster,121,446,-128,False,adsb_icao
ae574f,2026-07-11 01:20:37.090797,KANZA68,15-46009,1175,23800,37.533241,-98.071419,KC-46A Pegasus,280,414,2342,False,mlat
ae2fd7,2026-07-11 01:20:37.090822,BH600,168077,1041,24975,33.034973,-87.680183,E-2 Hawkeye,47,286,-128,False,adsb_icao
adfeb8,2026-07-11 01:20:37.090831,SAM251,98-0002,3563,5575,36.337234,-86.471169,C-32 AIR FORCE TWO,255,225,-1024,False,adsb_icao
ae2fac,2026-07-11 01:20:37.090835,RCH3212,08-8200,1147,30000,38.119408,-82.58197,C-17A Globemaster,252,461,0,False,mlat
ae1197,2026-07-11 01:20:37.090839,RCH828,03-3114,2506,36975,35.90905,-82.054222,C-17A Globemaster,65,460,75,False,mlat
ae0584,2026-07-11 01:20:37.090846,RCH2439,87-0039,3306,37000,32.199188,-77.095627,C-5M Galaxy,11,475,0,False,adsb_icao
ae1172,2026-07-11 01:20:37.090871,RCH183,02-1100,2640,33000,41.521805,-68.989983,C-17A Globemaster,,,528,False,mlat
ae4d67,2026-07-11 01:20:37.090879,RCH4200,10-0214,2524,28000,52.166985,4.261458,C-17A Globemaster,308,467,0,False,mlat
ae146d,2026-07-11 01:20:37.090882,RCH526,07-7175,3101,15025,49.859104,8.167408,C-17A Globemaster,262,385,-821,False,mlat
ae1466,2026-07-11 01:20:37.090886,MOOSE70,06-6168,2241,36000,45.814442,22.051956,C-17A Globemaster,337,398,0,False,mlat
ae07fe,2026-07-11 01:20:37.090890,RCH532,98-0052,1170,31000,43.220181,23.883823,C-17A Globemaster,173,474,0,False,mlat
ae5f97,2026-07-11 01:20:37.090897,UNK C/S,18-46044,3274,16000,25.85619,53.344242,KC-46A Pegasus,,,0,False,mode_s
ae0500,2026-07-11 01:20:37.090901,UNK C/S,59-1495,5431,30000,24.909603,54.707737,KC-135R Stratotanker,296,476,0,False,mlat
ae062c,2026-07-11 01:20:37.090905,UNK C/S,63-8874,0140,21000,24.821287,57.54435,KC-135R Stratotanker,87,364,-64,False,mlat
706216,2026-07-11 01:20:37.090914,KAF3225,KAF343,3311,Unavailable,28.2,48.2,C-17A Globemaster,,,,False,mode_s
af8403,2026-07-11 01:20:37.090918,FLYER43,22-46099,0471,17800,26.3,55.2,KC-46A Pegasus,,,,False,mode_s
ae07e0,2026-07-11 01:20:37.090922,X,94-0066,4013,15025,43.8,-116.5,C-17A Globemaster,,,,False,mode_s
ae07b0,2026-07-11 01:20:37.090926,UNK C/S,61-0284,5345,Unavailable,34.0,36.2,KC-135R Stratotanker,,,,False,mode_s
ae1239,2026-07-11 01:20:37.090930,RCH104,04-4129,Unavailable,3225,47.0,-117.2,C-17A Globemaster,,,,False,mode_s
ae065d,2026-07-11 01:20:37.090936,UNK C/S,60-0320,Unavailable,26000,21.1,-156.4,KC-135R Stratotanker,,,,False,mode_s
ae1233,2026-07-11 01:20:37.090940,RCH207,03-3122,7401,29000,37.4,25.9,C-17A Globemaster,,,,False,mode_s
ae63c7,2026-07-11 01:20:37.090944,FLYER40,21-46091,3645,28000,28.2,48.2,KC-46A Pegasus,,,,False,mode_s
aef829,2026-07-11 01:20:37.090947,FLYER37,22-46113,3264,24000,24.7,56.1,KC-46A Pegasus,,,,False,mode_s
ae1457,2026-07-11 01:21:37.391844,TIGER11,05-5153,1200,800,20.541315,-156.850357,C-17A Globemaster,23,232,,False,adsb_icao
ae065d,2026-07-11 01:21:37.391886,UNK C/S,60-0320,Unavailable,25975,20.704634,-155.958817,KC-135R Stratotanker,277,415,0,False,mlat
afead2,2026-07-11 01:21:37.391895,BOE117,23-46117,4615,1775,47.617767,-122.376778,KC-46A Pegasus,150,137,384,False,adsb_icao
ae1462,2026-07-11 01:21:37.391900,BLINR97,06-6164,6320,1825,38.344967,-121.811531,C-17A Globemaster,231,155,-754,False,mlat
ae5faa,2026-07-11 01:21:37.391907,E96063,19-46063,7311,33000,32.419903,-119.661156,KC-46A Pegasus,,,0,False,mlat
43c1c6,2026-07-11 01:21:37.391919,RRR6103,ZZ176,7236,36975,49.009312,-108.511169,C-17A Globemaster,121,446,0,False,adsb_icao
ae574f,2026-07-11 01:21:37.391931,KANZA68,15-46009,1175,26125,37.558895,-98.220642,KC-46A Pegasus,280,445,2315,False,mlat
ae2fd7,2026-07-11 01:21:37.391958,BH600,168077,1041,24975,33.090134,-87.609596,E-2 Hawkeye,47,289,0,False,adsb_icao
adfeb8,2026-07-11 01:21:37.391967,SAM251,98-0002,3563,4575,36.321945,-86.544746,C-32 AIR FORCE TWO,255,211,-1216,False,adsb_icao
ae2fac,2026-07-11 01:21:37.391971,RCH3212,08-8200,1147,30000,38.077293,-82.733849,C-17A Globemaster,247,448,0,False,mlat
ae1197,2026-07-11 01:21:37.391975,RCH828,03-3114,2506,35850,35.964836,-81.91127,C-17A Globemaster,66,459,-1451,False,mlat
ae0584,2026-07-11 01:21:37.391982,RCH2439,87-0039,3306,37000,32.32933,-77.063873,C-5M Galaxy,11,477,0,False,adsb_icao
ae1172,2026-07-11 01:21:37.391988,RCH183,02-1100,2640,33025,41.478558,-69.055969,C-17A Globemaster,0,,241,False,mode_s
ae4d67,2026-07-11 01:21:37.391994,RCH4200,10-0214,2524,28000,52.240658,4.112238,C-17A Globemaster,310,449,0,False,mlat
ae146d,2026-07-11 01:21:37.391997,RCH526,07-7175,3101,14175,49.849674,7.998806,C-17A Globemaster,263,388,-891,False,mlat
ae1466,2026-07-11 01:21:37.392001,MOOSE70,06-6168,2241,36000,45.913715,21.99172,C-17A Globemaster,337,392,0,False,mlat
ae07fe,2026-07-11 01:21:37.392005,RCH532,98-0052,1170,31000,43.085316,23.903034,C-17A Globemaster,173,472,-64,False,mlat
ae0500,2026-07-11 01:21:37.392010,UNK C/S,59-1495,5431,30000,24.966742,54.580421,KC-135R Stratotanker,296,476,0,False,mlat
ae062c,2026-07-11 01:21:37.392015,UNK C/S,63-8874,0140,21000,24.823427,57.66674,KC-135R Stratotanker,93,368,-32,False,mlat
706216,2026-07-11 01:21:37.392022,KAF3225,KAF343,3311,22950,28.2,48.2,C-17A Globemaster,,,,False,mode_s
af8403,2026-07-11 01:21:37.392026,FLYER43,22-46099,0471,17800,26.5,55.3,KC-46A Pegasus,,,,False,mode_s
ae07e0,2026-07-11 01:21:37.392029,X,94-0066,4013,15025,43.8,-116.5,C-17A Globemaster,,,,False,mode_s
ae07b0,2026-07-11 01:21:37.392034,UNK C/S,61-0284,5345,Unavailable,33.9,36.2,KC-135R Stratotanker,,,,False,mode_s
ae1239,2026-07-11 01:21:37.392038,RCH104,04-4129,Unavailable,3400,47.1,-117.1,C-17A Globemaster,,,,False,mode_s
ae5f97,2026-07-11 01:21:37.392043,UNK C/S,18-46044,3274,16000,26.2,55.1,KC-46A Pegasus,,,,False,mode_s
ae1233,2026-07-11 01:21:37.392049,RCH207,03-3122,7401,29000,37.6,25.6,C-17A Globemaster,,,,False,mode_s
ae63c7,2026-07-11 01:21:37.392053,FLYER40,21-46091,3645,28000,28.2,48.2,KC-46A Pegasus,,,,False,mode_s
aef829,2026-07-11 01:21:37.392057,FLYER37,22-46113,3264,24000,26.1,56.1,KC-46A Pegasus,,,,False,mode_s
ae1457,2026-07-11 01:22:37.745593,TIGER11,05-5153,1200,800,20.605545,-156.840225,C-17A Globemaster,31,233,,False,adsb_icao
ae065d,2026-07-11 01:22:37.745610,UNK C/S,60-0320,Unavailable,25975,20.714977,-156.07637,KC-135R Stratotanker,276,400,0,False,mlat
afead2,2026-07-11 01:22:37.745617,BOE117,23-46117,4615,1000,47.583836,-122.348045,KC-46A Pegasus,150,142,-576,False,adsb_icao
ae1462,2026-07-11 01:22:37.745621,BLINR97,06-6164,6320,1225,38.32111,-121.842453,C-17A Globemaster,230,112,-571,False,mlat
ae5faa,2026-07-11 01:22:37.745627,E96063,19-46063,7311,33000,32.542336,-119.514763,KC-46A Pegasus,,,-3,False,mlat
43c1c6,2026-07-11 01:22:37.745637,RRR6103,ZZ176,7236,37000,48.945694,-108.354988,C-17A Globemaster,121,442,0,False,adsb_icao
ae574f,2026-07-11 01:22:37.745647,KANZA68,15-46009,1175,28275,37.580967,-98.358025,KC-46A Pegasus,275,466,1577,False,mlat
ae2fd7,2026-07-11 01:22:37.745672,BH600,168077,1041,24975,33.145432,-87.538956,E-2 Hawkeye,47,290,0,False,adsb_icao
adfeb8,2026-07-11 01:22:37.745680,SAM251,98-0002,3563,3600,36.286011,-86.599388,C-32 AIR FORCE TWO,223,200,-896,False,adsb_icao
ae2fac,2026-07-11 01:22:37.745684,RCH3212,08-8200,1147,30000,38.032036,-82.887161,C-17A Globemaster,246,477,0,False,mlat
ae1197,2026-07-11 01:22:37.745687,RCH828,03-3114,2506,34975,36.016438,-81.77581,C-17A Globemaster,65,455,-139,False,mlat
ae0584,2026-07-11 01:22:37.745692,RCH2439,87-0039,3306,37000,32.461342,-77.031815,C-5M Galaxy,11,478,-128,False,adsb_icao
ae1172,2026-07-11 01:22:37.745697,RCH4550,02-1100,2640,33025,41.632599,-68.759277,C-17A Globemaster,53,522,0,False,other
ae4d67,2026-07-11 01:22:37.745702,RCH4200,10-0214,2524,28000,52.324329,3.944652,C-17A Globemaster,309,451,0,False,mlat
ae146d,2026-07-11 01:22:37.745705,RCH526,07-7175,3101,12975,49.83783,7.8342,C-17A Globemaster,265,367,-1167,False,mlat
ae1466,2026-07-11 01:22:37.745708,MOOSE70,06-6168,2241,36000,46.020882,21.924009,C-17A Globemaster,336,405,0,False,mlat
ae07fe,2026-07-11 01:22:37.745712,RCH532,98-0052,1170,31000,42.954891,23.923122,C-17A Globemaster,173,472,0,False,mlat
ae5f97,2026-07-11 01:22:37.745716,UNK C/S,18-46044,3274,16025,25.762161,53.625107,KC-46A Pegasus,,,77,False,mlat
ae0500,2026-07-11 01:22:37.745720,UNK C/S,59-1495,5431,30000,25.025921,54.44796,KC-135R Stratotanker,296,476,0,False,mlat
ae062c,2026-07-11 01:22:37.745723,UNK C/S,63-8874,0140,21000,24.815216,57.756428,KC-135R Stratotanker,101,368,0,False,mlat
706216,2026-07-11 01:22:37.745729,KAF3225,KAF343,3311,21725,28.2,48.2,C-17A Globemaster,,,,False,mode_s
af8403,2026-07-11 01:22:37.745732,FLYER43,22-46099,0471,17800,26.2,55.2,KC-46A Pegasus,,,,False,mode_s
ae07e0,2026-07-11 01:22:37.745736,X,94-0066,4013,15000,40.0,-117.0,C-17A Globemaster,,,,False,mode_s
ae07b0,2026-07-11 01:22:37.745739,UNK C/S,61-0284,5345,Unavailable,34.5,35.9,KC-135R Stratotanker,,,,False,mode_s
ae1233,2026-07-11 01:22:37.745747,RCH207,03-3122,7401,29000,37.4,25.9,C-17A Globemaster,,,,False,mode_s
ae63c7,2026-07-11 01:22:37.745750,FLYER40,21-46091,3645,28000,28.1,48.3,KC-46A Pegasus,,,,False,mode_s
aef829,2026-07-11 01:22:37.745753,FLYER37,22-46113,3264,24000,25.7,57.4,KC-46A Pegasus,,,,False,mode_s
ae1457,2026-07-11 01:23:38.044022,TIGER11,05-5153,1200,800,20.633442,-156.779144,C-17A Globemaster,88,240,,False,adsb_icao
ae065d,2026-07-11 01:23:38.044038,UNK C/S,60-0320,Unavailable,25975,20.717121,-156.214478,KC-135R Stratotanker,272,432,-89,False,mlat
afead2,2026-07-11 01:23:38.044045,BOE117,23-46117,4615,250,47.549202,-122.318748,KC-46A Pegasus,150,142,-832,False,adsb_icao
ae1462,2026-07-11 01:23:38.044049,BLINR97,06-6164,6320,725,38.301365,-121.870247,C-17A Globemaster,230,110,-555,False,mlat
ae5faa,2026-07-11 01:23:38.044055,E96063,19-46063,7311,33000,32.625763,-119.399391,KC-46A Pegasus,,,-42,False,mlat
43c1c6,2026-07-11 01:23:38.044066,RRR6103,ZZ176,7236,37000,48.879059,-108.19249,C-17A Globemaster,121,442,32,False,adsb_icao
ae574f,2026-07-11 01:23:38.044075,KANZA68,15-46009,1175,30025,37.563774,-98.511192,KC-46A Pegasus,252,459,1460,False,mlat
ae2fd7,2026-07-11 01:23:38.044100,BH600,168077,1041,24975,33.200912,-87.469681,E-2 Hawkeye,45,290,0,False,adsb_icao
adfeb8,2026-07-11 01:23:38.044108,SAM251,98-0002,3563,2925,36.244549,-86.63678,C-32 AIR FORCE TWO,197,181,,False,adsb_icao
ae2fac,2026-07-11 01:23:38.044112,RCH3212,08-8200,1147,30000,37.989338,-83.030548,C-17A Globemaster,249,456,0,False,mlat
ae1197,2026-07-11 01:23:38.044116,RCH828,03-3114,2506,34975,36.075989,-81.624008,C-17A Globemaster,65,469,0,False,mlat
ae0584,2026-07-11 01:23:38.044121,RCH2439,87-0039,3306,37000,32.590523,-77.000259,C-5M Galaxy,11,477,0,False,adsb_icao
ae1172,2026-07-11 01:23:38.044126,RCH4550,02-1100,2640,33000,41.691395,-68.662315,C-17A Globemaster,53,522,0,False,other
ae4d67,2026-07-11 01:23:38.044130,RCH4200,10-0214,2524,28000,52.40147,3.788391,C-17A Globemaster,309,461,0,False,mlat
ae146d,2026-07-11 01:23:38.044133,RCH526,07-7175,3101,11800,49.829906,7.676722,C-17A Globemaster,264,379,-1196,False,mlat
ae1466,2026-07-11 01:23:38.044137,MOOSE70,06-6168,2241,36000,46.111664,21.843884,C-17A Globemaster,313,381,0,False,mlat
ae07fe,2026-07-11 01:23:38.044140,RCH532,98-0052,1170,31000,42.838223,23.938662,C-17A Globemaster,173,466,-64,False,mlat
ae5f97,2026-07-11 01:23:38.044144,UNK C/S,18-46044,3274,16000,25.862574,53.689899,KC-46A Pegasus,,,-39,False,mlat
ae0500,2026-07-11 01:23:38.044147,UNK C/S,59-1495,5431,30000,25.079662,54.328197,KC-135R Stratotanker,296,476,0,False,mlat
706216,2026-07-11 01:23:38.044153,KAF3225,KAF343,3311,20675,28.2,48.2,C-17A Globemaster,,,,False,mode_s
af8403,2026-07-11 01:23:38.044156,FLYER43,22-46099,0471,17800,25.6,55.5,KC-46A Pegasus,,,,False,mode_s
ae07e0,2026-07-11 01:23:38.044159,X,94-0066,4013,15000,40.0,-117.0,C-17A Globemaster,,,,False,mode_s
ae07b0,2026-07-11 01:23:38.044163,UNK C/S,61-0284,5345,22025,34.9,35.6,KC-135R Stratotanker,246,390,64,False,mode_s
ae1239,2026-07-11 01:23:38.044167,RCH104,04-4129,Unavailable,3250,47.1,-117.3,C-17A Globemaster,,,,False,mode_s
ae1233,2026-07-11 01:23:38.044175,RCH207,03-3122,7401,29000,37.7,25.7,C-17A Globemaster,,,,False,mode_s
ae062c,2026-07-11 01:23:38.044178,UNK C/S,63-8874,0140,21000,25.5,57.6,KC-135R Stratotanker,104,362,0,False,mode_s
ae63c7,2026-07-11 01:23:38.044181,FLYER40,21-46091,3645,28000,28.0,48.7,KC-46A Pegasus,,,,False,mode_s
aef829,2026-07-11 01:23:38.044184,FLYER37,22-46113,3264,24000,25.3,57.9,KC-46A Pegasus,,,,False,mode_s
ae1457,2026-07-11 01:24:38.319158,TIGER11,05-5153,1200,800,20.619919,-156.708389,C-17A Globemaster,104,260,,False,adsb_icao
